season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22016,101107,Marvin Williams,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.537,76,0.425,0.972,0.369,0.04,0.043,0.04,0.009,0.372,0.488,4.6,4.5,1.6,4.3,2.7
22016,1626163,Frank Kaminsky,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.385,75,0.344,0.914,0.344,0.034,0.037,0.031,0.009,0.348,0.461,4.3,4.0,1.4,4.1,2.7
22016,202689,Kemba Walker,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.963,79,0.103,1.297,0.473,0.06,0.022,0.055,0.016,0.484,0.648,2.3,3.0,1.0,2.1,1.1
22016,201587,Nicolas Batum,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.729,77,0.158,1.065,0.446,0.035,0.1,0.035,0.02,0.41,0.579,2.6,2.8,1.0,2.3,1.3
22016,203077,Michael Kidd-Gilchrist,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.25,81,0.314,0.841,0.399,0.063,0.038,0.063,0.013,0.414,0.401,3.0,2.5,1.1,2.7,1.6
22016,201158,Marco Belinelli,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.69,74,0.218,1.043,0.366,0.085,0.037,0.073,0.006,0.402,0.49,2.2,2.3,0.7,2.0,1.2
22016,203087,Jeremy Lamb,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.56,62,0.185,0.981,0.382,0.037,0.028,0.037,0.019,0.383,0.485,1.7,1.7,0.6,1.6,1.0
22016,201196,Ramon Sessions,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.567,50,0.187,0.985,0.367,0.103,0.029,0.103,0.015,0.382,0.483,1.4,1.3,0.4,1.2,0.8
22016,203148,Brian Roberts,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.982,41,0.2,1.364,0.5,0.03,0.0,0.03,0.0,0.515,0.672,0.8,1.1,0.4,0.8,0.4
22016,201150,Spencer Hawes,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.089,35,0.222,0.656,0.263,0.016,0.049,0.016,0.0,0.262,0.342,1.7,1.1,0.4,1.6,1.2
22016,203469,Cody Zeller,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.06,62,0.093,0.618,0.32,0.055,0.036,0.055,0.0,0.327,0.32,0.9,0.5,0.3,0.8,0.5
22016,201579,Roy Hibbert,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.046,42,0.117,0.56,0.304,0.0,0.08,0.0,0.0,0.28,0.304,0.6,0.3,0.2,0.5,0.4
