player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
201143,Al Horford,Al,1610612755,PHI,34.0,4,0,4,0.0,48.9,0.8,2.3,0.0,7.6,13.7,9.5,15.6,37.3,1.9,0.8,5.3,3.0,34.7,132,165,77,165,68,150,70,141,82,64,70,190,144,24,125,155,115,134
202692,Alec Burks,Alec,1610612755,PHI,28.0,4,0,4,0.0,50.4,4.3,4.8,0.0,9.6,14.4,12.8,12.8,36.2,1.6,1.1,3.7,4.3,42.3,132,165,77,165,19,40,21,141,61,76,150,156,152,33,144,92,76,78
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,22.0,4,0,4,0.0,47.3,0.0,0.0,0.0,0.0,3.5,14.1,14.1,23.5,0.0,0.0,3.5,2.4,16.7,132,165,77,165,116,157,150,141,180,23,177,177,198,140,1,83,137,202
203954,Joel Embiid,Joel,1610612755,PHI,26.0,4,0,4,0.0,50.0,4.5,4.8,1.0,13.8,20.8,13.1,19.4,43.6,1.7,0.7,6.2,15.2,70.7,132,165,77,165,24,35,20,113,23,189,160,205,63,28,119,182,2,8
1626196,Josh Richardson,Josh,1610612755,PHI,26.0,4,0,4,0.0,49.7,4.8,1.4,2.8,5.5,20.0,10.3,21.0,44.1,0.7,2.4,4.1,3.8,37.4,132,165,77,165,31,25,113,46,119,187,88,212,56,85,208,104,93,113
203124,Kyle O'Quinn,Kyle,1610612755,PHI,30.0,1,0,1,0.0,43.5,0.0,0.0,0.0,0.0,7.7,7.7,0.0,30.8,0.0,0.0,23.1,0.0,5.4,199,165,21,165,198,157,150,141,180,30,43,1,179,140,1,217,183,210
1629680,Matisse Thybulle,Matisse,1610612755,PHI,23.0,4,0,4,0.0,50.9,0.0,2.0,0.0,2.7,12.8,8.8,16.9,40.5,0.7,0.0,4.1,0.0,19.2,132,165,77,165,14,157,82,141,163,55,59,196,107,87,1,101,183,198
203118,Mike Scott,Mike,1610612755,PHI,31.0,4,0,4,0.0,47.3,0.0,0.0,0.0,4.8,14.3,7.1,4.8,33.3,0.0,0.0,4.8,4.8,40.7,132,165,77,165,117,157,150,141,129,74,38,38,163,140,1,126,59,88
203658,Norvel Pelle,Norvel,1610612755,PHI,27.0,1,0,1,0.0,43.4,0.0,0.0,0.0,0.0,6.7,6.7,0.0,26.7,6.7,0.0,0.0,0.0,40.0,199,165,21,165,200,157,150,141,180,26,34,1,192,1,1,1,183,91
203526,Raul Neto,Raul,1610612755,PHI,28.0,2,0,2,0.0,48.6,0.0,0.0,0.0,3.8,13.2,1.9,7.5,45.3,0.0,3.8,0.0,7.5,34.2,182,165,40,165,75,157,150,141,144,56,24,61,45,140,210,1,21,141
1629003,Shake Milton,Shake,1610612755,PHI,23.0,4,0,4,0.0,49.4,2.7,0.0,0.8,7.1,19.6,12.5,18.4,41.6,0.0,1.2,5.1,2.7,35.3,132,165,77,165,43,93,150,125,89,184,142,200,95,140,162,141,124,131
202699,Tobias Harris,Tobias,1610612755,PHI,27.0,4,0,4,0.0,50.0,2.4,3.4,2.0,10.1,19.2,11.8,21.2,43.1,0.3,1.3,3.7,3.7,46.0,132,165,77,165,26,102,45,68,56,182,126,213,66,120,178,90,97,59
