season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,101107,Marvin Williams,Marvin,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,39.3,0.0,0.0,0.0,0.0,24.0,16.0,28.0,72.0,0.0,0.0,0.0,0.0,34.4,1,11184,11184,11184,21937,10480,8762,8535,16693,17958,15441,20899,1122,7040,1,1,16138,14187,1,9:49,2019,2020
2019-20,203114,Khris Middleton,Khris,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,45.6,8.9,0.0,4.4,8.9,13.3,4.4,11.1,44.4,0.0,2.2,2.2,4.4,48.4,1,11184,11184,11184,14991,1961,8762,4968,9254,9041,3966,10564,11948,7040,18733,6919,7812,7664,1,20:30,2019,2020
2019-20,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,46.0,4.7,14.0,0.0,18.6,14.0,4.7,11.6,46.5,2.3,0.0,2.3,7.0,79.8,1,11184,11184,11184,13712,6178,430,8535,2540,9647,4112,11176,10719,3511,1,7144,3674,744,1,19:48,2019,2020
2019-20,2594,Kyle Korver,Kyle,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,42.1,0.0,0.0,0.0,0.0,22.4,8.2,14.3,53.1,0.0,0.0,2.0,0.0,8.6,1,11184,11184,11184,20882,10480,8762,8535,16693,17083,7299,13635,6805,7040,1,6545,16138,21345,1,20:37,2019,2020
2019-20,1628425,Sterling Brown,Sterling,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,43.2,0.0,0.0,0.0,0.0,13.3,0.0,2.2,44.4,0.0,0.0,2.2,6.7,35.6,1,11184,11184,11184,19756,10480,8762,8535,16693,9041,1,3195,11948,7040,1,6919,3990,13669,1,19:26,2019,2020
2019-20,201577,Robin Lopez,Robin,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,41.2,2.0,0.0,0.0,3.9,15.7,3.9,15.7,43.1,2.0,0.0,5.9,2.0,25.1,1,11184,11184,11184,21396,10230,8762,8535,14825,11376,3624,15009,12923,4186,1,16430,13928,17987,1,21:01,2019,2020
2019-20,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,47.2,0.0,0.0,0.0,5.9,17.6,5.9,14.7,35.3,0.0,0.0,5.9,2.9,15.3,1,11184,11184,11184,10488,10480,8762,8535,12548,13197,5037,14101,17349,7040,1,16430,11344,20522,1,16:03,2019,2020
2019-20,1628412,Frank Mason III,Frank,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,41.1,7.9,1.6,3.2,6.3,12.7,3.2,12.7,41.3,1.6,1.6,3.2,3.2,63.2,1,11184,11184,11184,21436,2562,8617,6879,11965,8455,3189,12254,14074,5212,16930,9742,10760,2828,1,25:54,2019,2020
2019-20,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,43.1,0.0,0.0,0.0,4.9,9.8,0.0,2.4,39.0,0.0,0.0,9.8,7.3,20.0,1,11184,11184,11184,19931,10480,8762,8535,13812,5746,1,3217,15472,7040,1,20635,3294,19492,1,17:39,2019,2020
2019-20,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,39.5,0.0,0.0,0.0,12.5,20.8,8.3,14.6,66.7,0.0,0.0,8.3,4.2,53.8,1,11184,11184,11184,21896,10480,8762,8535,5999,15927,7398,14020,1696,7040,1,19669,8374,5532,1,18:58,2019,2020
2019-20,202339,Eric Bledsoe,Eric,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,45.5,4.5,0.0,0.0,0.0,18.2,9.1,11.4,59.1,0.0,2.3,4.5,2.3,38.0,1,11184,11184,11184,15094,6297,8762,8535,16693,13626,8180,10904,4034,7040,18830,13477,13143,12542,1,20:02,2019,2020
2019-20,1628391,D.J. Wilson,D.J.,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13T00:00:00,MIL @ MEM,L,45.1,0.0,0.0,0.0,3.0,16.4,6.0,9.0,47.8,0.0,0.0,1.5,0.0,37.5,1,11184,11184,11184,16141,10480,8762,8535,16060,12067,5139,8389,9990,7040,1,5038,16138,12771,1,30:13,2019,2020
2019-20,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11T00:00:00,MIL @ WAS,W,44.5,0.0,0.0,0.0,0.0,18.5,7.4,7.4,37.0,0.0,0.0,0.0,5.6,50.2,1,1,1,1,17448,10480,8762,8535,16693,13987,6485,6825,16525,7040,1,1,5659,6906,1,24:03,2019,2020
