season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,203914,Gary Harris,Gary,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,15.125,3.2,3.2,1.0,3.2,3.2,1.0,0.0,0.0,0.0,3.2,0.0,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,9.5,-57.1,18.1,0,0,19.0,1,905,1,905,1206,1306,1628,1,510,1255,1,893,947,893,457,1452,1439,850,1101,825,570,598,1386,1216,1307,1679,1529,145,9,1507,1,15:08,2024,2025
2024-25,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,14.033333333333331,6.8,17.1,0.4,0.0,6.8,0.0,3.4,6.8,0.5,0.0,3.4,3.4,3.4,6.8,0.0,0.0,0.0,3.4,6.8,17.1,-27.4,19.5,0,0,23.9,1,905,1,905,1253,836,748,951,989,793,989,609,438,695,947,1185,1400,802,169,825,570,598,956,329,919,1453,1502,145,9,1400,1,14:02,2024,2025
2024-25,1630532,Franz Wagner,Franz,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,40.266666666666666,11.9,26.2,0.455,0.0,4.8,0.0,6.0,6.0,1.0,1.2,3.6,4.8,4.8,0.0,1.2,0.0,1.2,6.0,3.6,29.8,-27.4,46.3,0,0,41.7,1,905,1,905,138,283,187,811,989,1068,989,355,506,1,901,1165,1227,635,1101,789,570,554,463,756,367,1455,652,145,9,759,1,40:16,2024,2025
2024-25,203484,Kentavious Caldwell-Pope,Kentavious,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,29.766666666666666,4.8,14.5,0.333,3.2,11.3,0.286,0.0,0.0,0.0,0.0,4.8,4.8,1.6,1.6,1.6,0.0,0.0,0.0,0.0,12.9,-29.0,24.3,0,0,25.8,1,905,1,905,630,1100,975,1119,501,341,744,893,947,893,947,957,1222,1094,926,614,570,598,1386,1216,1151,1474,1393,145,9,1348,1,29:46,2024,2025
2024-25,1629048,Goga Bitadze,Goga,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,2.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0,-141.0,0.0,0,0,0.0,1,905,1,905,1702,1451,1647,1451,989,1387,989,893,947,893,947,1452,1554,1202,1101,825,570,598,6,1216,1503,1782,1685,145,9,1689,1,2:23,2024,2025
2024-25,1641710,Anthony Black,Anthony,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,20.55,7.0,23.4,0.3,2.3,7.0,0.333,2.3,4.7,0.5,9.3,9.3,18.7,0.0,0.0,2.3,0.0,0.0,2.3,2.3,18.7,-37.4,48.1,0,0,44.4,1,905,1,905,1002,807,330,1239,700,771,600,745,616,695,72,384,115,1202,1101,468,570,598,1203,1006,848,1564,581,145,9,660,1,20:33,2024,2025
2024-25,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,34.46666666666667,7.0,13.9,0.5,0.0,5.6,0.0,2.8,5.6,0.5,7.0,7.0,13.9,1.4,0.0,2.8,0.0,1.4,1.4,5.6,16.7,-36.2,43.9,1,0,37.6,1,905,1,905,408,817,1015,533,989,971,989,682,541,695,144,661,302,1145,1101,363,570,450,1332,490,943,1546,732,1,9,914,1,34:28,2024,2025
2024-25,1631216,Caleb Houstan,Caleb,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,6.883333333333334,0.0,13.9,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.7,-7.0,0,0,0.0,1,905,1,905,1503,1451,1014,1451,989,181,989,893,947,893,947,1452,1554,1202,163,825,570,598,1386,1216,1503,1716,1788,145,9,1689,1,6:53,2024,2025
2024-25,1641783,Tristan da Silva,Tristan,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,3.816666666666667,0.0,12.6,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,37.7,37.7,12.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,12.6,51.6,0,0,50.3,1,905,1,905,1617,1451,1129,1451,989,251,989,893,947,893,947,7,11,94,26,825,570,598,1386,1216,1503,550,489,145,9,460,1,3:49,2024,2025
2024-25,1641724,Jett Howard,Jett,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,3.816666666666667,25.2,25.2,1.0,25.2,25.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,75.5,12.6,75.5,0,0,100.6,1,905,1,905,1617,16,223,1,5,25,1,893,947,893,947,1452,1554,1202,1101,825,570,598,101,1216,10,550,100,145,9,15,1,3:49,2024,2025
