group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1628449,Chris Boucher,,1610612761,TOR,27.0,5,3,2,0.6,41.1,0.0,0.0,0.0,9.5,14.3,9.5,9.5,47.6,4.8,0.0,9.5,9.5,81.0,331,284,82,118,367,210,223,157,110,277,163,340,102,18,1,382,54,13
,1629608,Dewan Hernandez,,1610612761,TOR,23.0,1,1,0,1.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,12.5,0.0,25.0,37.5,414,358,1,1,390,210,223,157,296,1,1,440,80,181,453,1,3,202
,1627832,Fred VanVleet,,1610612761,TOR,26.0,24,17,7,0.708,44.6,3.9,0.0,3.3,5.5,13.8,6.1,6.6,30.9,0.0,0.6,3.3,9.4,48.1,113,40,232,52,280,87,223,53,198,266,105,248,330,181,270,155,57,113
,200768,Kyle Lowry,,1610612761,TOR,34.0,30,20,10,0.667,45.5,3.2,2.0,3.2,7.1,12.7,6.3,6.0,27.8,0.4,0.4,5.2,9.5,55.0,56,22,297,77,245,111,162,57,152,237,107,222,360,173,258,248,54,72
,1626259,Malcolm Miller,,1610612761,TOR,27.0,2,2,0,1.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,13.3,26.7,0.0,0.0,6.7,0.0,8.0,383,321,1,1,266,210,223,157,296,1,1,401,370,181,1,314,319,396
,201188,Marc Gasol,,1610612761,TOR,35.0,18,13,5,0.722,44.9,3.8,0.0,0.0,1.9,13.5,8.7,6.7,26.9,1.9,1.9,2.9,3.8,31.4,178,91,180,48,267,88,223,157,281,252,141,253,369,71,390,138,202,259
,1629744,Matt Thomas,,1610612761,TOR,25.0,2,2,0,1.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.4,0.0,9.1,0.0,0.0,38.2,383,321,1,1,420,210,223,157,296,1,1,424,246,181,449,1,319,192
,1626181,Norman Powell,,1610612761,TOR,27.0,23,15,8,0.652,44.7,5.6,0.0,1.6,11.2,12.0,12.8,4.8,40.0,0.0,0.0,3.2,3.2,43.9,122,62,254,92,273,43,223,111,89,225,243,188,188,181,1,151,238,141
,1628384,OG Anunoby,,1610612761,TOR,22.0,27,18,9,0.667,45.0,0.5,1.5,0.0,3.9,10.8,6.9,7.4,24.6,1.0,2.0,6.9,3.4,25.7,84,31,279,77,260,206,189,157,225,197,113,276,381,125,395,325,221,309
,1629052,Oshae Brissett,,1610612761,TOR,22.0,2,0,2,0.0,34.0,33.3,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,383,415,82,415,417,2,223,2,3,1,1,1,419,181,1,1,319,6
,1627783,Pascal Siakam,,1610612761,TOR,26.0,30,21,9,0.7,44.3,5.2,0.0,6.8,20.8,10.4,8.3,5.7,33.3,0.0,1.6,6.3,9.9,63.6,56,15,279,58,291,53,223,14,20,184,133,216,293,181,368,296,51,33
,1627775,Patrick McCaw,,1610612761,TOR,24.0,10,5,5,0.5,44.4,0.0,0.0,0.0,2.8,16.7,6.9,8.3,33.3,0.0,0.0,4.2,0.0,28.8,259,231,180,177,286,210,223,157,256,329,117,300,293,181,1,196,319,283
,1628778,Paul Watson,,1610612761,TOR,25.0,1,1,0,1.0,33.3,66.7,0.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,0.0,16.7,116.7,414,358,1,1,421,1,223,157,3,1,1,1,293,181,1,1,10,4
,1626178,Rondae Hollis-Jefferson,,1610612761,TOR,25.0,9,5,4,0.556,46.6,1.9,3.7,0.0,0.0,14.8,5.6,7.4,18.5,3.7,3.7,11.1,9.3,44.8,272,231,148,150,191,158,103,157,296,290,96,277,405,30,423,402,59,133
,201586,Serge Ibaka,,1610612761,TOR,30.0,22,16,6,0.727,45.4,0.0,4.7,0.0,8.1,11.5,6.8,8.1,28.4,0.0,0.0,4.1,2.7,32.4,133,49,208,46,248,210,75,157,137,215,112,295,356,181,1,193,264,253
,1626169,Stanley Johnson,,1610612761,TOR,24.0,1,1,0,1.0,36.1,0.0,22.2,0.0,44.4,0.0,0.0,22.2,44.4,0.0,0.0,0.0,0.0,84.4,414,358,1,1,413,210,4,157,2,1,1,436,128,181,1,1,319,11
,1629056,Terence Davis,,1610612761,TOR,23.0,6,4,2,0.667,50.6,0.0,0.0,0.0,0.0,13.7,5.9,13.7,35.3,0.0,0.0,0.0,0.0,37.6,316,261,82,77,61,210,223,157,296,264,101,404,266,181,1,1,319,200
