player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
1627854,Bryn Forbes,Bryn,1610612759,SAS,23.0,4,2,2,0.5,7.0,0.111,0.125,0.091,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.12,348,333,67,185,359,281,247,328,17,8,300,307,277,353,370,18,412,234,200,1,427,327,259
201980,Danny Green,Danny,1610612759,SAS,30.0,30,21,9,0.7,98.0,0.168,0.164,0.213,0.385,0.448,0.059,0.046,0.16,0.108,0.121,0.103,0.105,0.118,0.273,0.5,0.3,0.051,0.158,108,30,215,42,95,179,195,124,43,16,265,285,177,294,278,220,207,201,90,392,341,307,183
101135,David Lee,David,1610612759,SAS,34.0,21,13,8,0.619,43.0,0.095,0.094,0.095,0.0,0.0,0.069,0.065,0.364,0.323,0.333,0.235,0.154,0.0,0.143,0.0,0.278,0.05,0.078,179,133,202,90,210,323,298,321,222,295,253,267,76,62,54,119,253,234,139,1,323,308,318
1627749,Dejounte Murray,Dejounte,1610612759,SAS,20.0,7,4,3,0.571,10.0,0.069,0.286,0.095,0.0,0.0,0.0,0.0,0.0,0.111,0.077,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,310,280,96,132,325,363,62,318,222,295,300,307,277,286,342,291,1,234,200,1,168,327,174
203473,Dewayne Dedmon,Dewayne,1610612759,SAS,27.0,14,7,7,0.5,28.0,0.087,0.091,0.106,0.0,0.0,0.043,0.077,0.571,0.526,0.538,0.222,0.0,0.143,0.0,0.667,0.167,0.1,0.068,248,228,185,185,256,337,299,297,222,295,278,256,28,9,6,125,1,180,200,415,168,254,336
202722,Dāvis Bertāns,Dāvis,1610612759,SAS,24.0,7,3,4,0.429,11.0,0.31,0.375,0.364,0.6,0.667,0.286,0.333,0.0,0.111,0.083,0.0,0.0,0.667,0.0,0.0,0.125,0.286,0.393,310,302,116,281,315,32,25,23,9,3,74,55,277,286,334,291,1,13,200,1,111,76,21
203613,Jonathon Simmons,Jonathon,1610612759,SAS,27.0,24,15,9,0.625,38.0,0.152,0.222,0.156,0.0,0.037,0.032,0.047,0.167,0.074,0.103,0.278,0.417,0.0,0.0,0.0,0.176,0.086,0.134,156,98,215,79,222,207,120,213,222,285,290,284,168,332,306,91,404,234,200,1,184,268,229
202695,Kawhi Leonard,Kawhi,1610612759,SAS,26.0,37,26,11,0.703,138.0,0.398,0.396,0.413,0.188,0.272,0.514,0.46,0.158,0.295,0.256,0.25,0.273,0.407,0.333,0.2,0.1,0.4,0.413,45,7,254,41,39,13,21,13,140,91,12,20,178,77,102,101,353,47,68,298,90,24,17
203937,Kyle Anderson,Kyle,1610612759,SAS,23.0,23,14,9,0.609,26.0,0.118,0.125,0.128,0.0,0.067,0.08,0.061,0.25,0.111,0.154,0.167,0.286,0.429,0.0,0.2,0.222,0.125,0.098,166,117,215,97,259,267,247,256,222,269,241,272,119,286,224,157,356,42,200,298,252,223,294
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,31.0,32,23,9,0.719,129.0,0.191,0.188,0.163,0.0,0.013,0.293,0.325,0.314,0.174,0.213,0.098,0.188,0.05,0.4,0.143,0.16,0.31,0.201,87,16,215,38,49,133,166,205,222,294,71,61,97,212,150,228,288,232,54,275,158,68,128
1938,Manu Ginobili,Manu,1610612759,SAS,39.0,25,16,9,0.64,61.0,0.113,0.043,0.087,0.063,0.15,0.096,0.118,0.125,0.211,0.185,0.448,0.263,0.471,0.0,0.5,0.273,0.188,0.062,149,79,215,73,173,280,344,334,218,201,230,215,199,152,192,39,346,35,200,392,319,162,344
201988,Patty Mills,Patty,1610612759,SAS,28.0,29,23,6,0.793,101.0,0.169,0.25,0.197,0.538,0.338,0.078,0.081,0.0,0.132,0.092,0.159,0.2,0.087,0.0,0.0,0.189,0.118,0.236,121,16,163,32,90,173,79,148,12,50,242,254,277,259,323,170,296,216,200,1,203,235,100
2200,Pau Gasol,Pau,1610612759,SAS,36.0,29,20,9,0.69,74.0,0.098,0.107,0.094,0.19,0.109,0.111,0.172,0.4,0.333,0.354,0.147,0.053,0.0,0.0,0.0,0.25,0.149,0.118,121,42,215,44,151,317,278,324,137,243,216,168,64,54,46,176,158,234,200,1,288,197,264
2225,Tony Parker,Tony,1610612759,SAS,35.0,20,13,7,0.65,52.0,0.209,0.139,0.202,0.154,0.167,0.25,0.23,0.091,0.059,0.067,0.286,0.231,0.4,0.0,0.5,0.16,0.257,0.182,190,133,185,66,193,105,229,138,168,185,92,116,228,343,353,87,330,48,200,392,158,96,159
