close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202684,Tristan Thompson,1610612739,CLE,C,26.0,78,78,1.0,6.82,14.78,0.461,0.468,-0.007
201567,Kevin Love,1610612739,CLE,F,28.0,60,60,1.0,6.38,13.53,0.472,0.463,0.009
2544,LeBron James,1610612739,CLE,F,32.0,74,74,1.0,4.85,11.5,0.422,0.456,-0.034
101112,Channing Frye,1610612739,CLE,F,34.0,74,74,1.0,4.85,10.0,0.485,0.468,0.017
202681,Kyrie Irving,1610612739,CLE,G,25.0,72,72,1.0,4.94,9.94,0.497,0.447,0.05
204002,Edy Tavares,1610612739,CLE,C,25.0,2,2,1.0,4.0,9.5,0.421,0.455,-0.034
2594,Kyle Korver,1610612739,CLE,G,36.0,67,67,1.0,4.24,8.66,0.49,0.446,0.043
2747,JR Smith,1610612739,CLE,G,31.0,41,41,1.0,3.68,8.32,0.443,0.444,-0.002
202697,Iman Shumpert,1610612739,CLE,G,27.0,76,76,1.0,3.51,8.26,0.425,0.448,-0.023
101114,Deron Williams,1610612739,CLE,G,33.0,62,62,1.0,3.65,8.19,0.445,0.441,0.004
101106,Andrew Bogut,1610612739,CLE,C,32.0,27,27,1.0,3.74,7.93,0.472,0.483,-0.011
2210,Richard Jefferson,1610612739,CLE,F,37.0,79,79,1.0,3.42,7.89,0.433,0.444,-0.01
202682,Derrick Williams,1610612739,CLE,F,26.0,46,46,1.0,2.76,5.74,0.481,0.453,0.028
2365,Chris Andersen,1610612739,CLE,F-C,38.0,12,12,1.0,2.25,4.75,0.474,0.476,-0.003
203895,Jordan McRae,1610612739,CLE,G,26.0,31,31,1.0,2.1,4.39,0.478,0.431,0.047
1627770,Kay Felder,1610612739,CLE,G,22.0,35,35,1.0,1.57,3.51,0.447,0.407,0.041
2592,James Jones,1610612739,CLE,G-F,36.0,36,36,1.0,1.67,3.39,0.492,0.448,0.043
2563,Dahntay Jones,1610612739,CLE,G-F,36.0,1,1,1.0,1.0,3.0,0.333,0.402,-0.068
202336,Larry Sanders,1610612739,CLE,F-C,28.0,5,5,1.0,0.6,1.8,0.333,0.429,-0.095
