TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612744,Golden State Warriors,GSW,24,24,0.34,267,657,0.406,0.578,0.049,41,95,0.432,0.291,226,562,0.402
1610612739,Cleveland Cavaliers,CLE,21,21,0.28,200,454,0.441,0.641,0.026,18,43,0.419,0.253,182,411,0.443
1610612760,Oklahoma City Thunder,OKC,18,18,0.282,159,408,0.39,0.531,0.067,44,97,0.454,0.215,115,311,0.37
1610612761,Toronto Raptors,TOR,20,20,0.262,131,401,0.327,0.453,0.049,30,75,0.4,0.213,101,326,0.31
1610612737,Atlanta Hawks,ATL,10,10,0.358,98,284,0.345,0.489,0.057,16,45,0.356,0.301,82,239,0.343
1610612757,Portland Trail Blazers,POR,11,11,0.298,110,273,0.403,0.564,0.051,22,47,0.468,0.247,88,226,0.389
1610612748,Miami Heat,MIA,14,14,0.246,85,265,0.321,0.458,0.05,12,54,0.222,0.196,73,211,0.346
1610612759,San Antonio Spurs,SAS,10,10,0.298,104,232,0.448,0.595,0.111,36,86,0.419,0.188,68,146,0.466
1610612738,Boston Celtics,BOS,6,6,0.357,51,173,0.295,0.413,0.068,10,33,0.303,0.289,41,140,0.293
1610612754,Indiana Pacers,IND,7,7,0.325,68,160,0.425,0.572,0.087,21,43,0.488,0.238,47,117,0.402
1610612742,Dallas Mavericks,DAL,5,5,0.311,43,119,0.361,0.462,0.117,19,45,0.422,0.193,24,74,0.324
1610612766,Charlotte Hornets,CHA,7,7,0.201,35,103,0.34,0.461,0.058,10,30,0.333,0.142,25,73,0.342
1610612745,Houston Rockets,HOU,5,5,0.246,33,99,0.333,0.47,0.03,6,12,0.5,0.216,27,87,0.31
1610612746,LA Clippers,LAC,6,6,0.2,43,98,0.439,0.571,0.076,17,37,0.459,0.125,26,61,0.426
1610612765,Detroit Pistons,DET,4,4,0.258,29,75,0.387,0.56,0.031,3,9,0.333,0.227,26,66,0.394
1610612763,Memphis Grizzlies,MEM,4,4,0.253,26,73,0.356,0.466,0.094,10,27,0.37,0.16,16,46,0.348
