close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203497,Rudy Gobert,1610612762,UTA,C,26.0,55,55,0.821,7.36,16.29,0.452,0.515,-0.063
202324,Derrick Favors,1610612762,UTA,F-C,26.0,76,76,0.769,4.8,10.18,0.472,0.518,-0.047
201937,Ricky Rubio,1610612762,UTA,G,27.0,76,76,0.685,3.66,7.13,0.513,0.497,0.015
204060,Joe Ingles,1610612762,UTA,F,30.0,81,80,0.667,3.52,6.88,0.512,0.507,0.005
1628378,Donovan Mitchell,1610612762,UTA,G,21.0,78,78,0.653,3.1,6.56,0.473,0.502,-0.029
203109,Jae Crowder,1610612762,UTA,F,27.0,80,80,0.655,3.11,6.31,0.493,0.503,-0.01
200757,Thabo Sefolosha,1610612762,UTA,F,34.0,37,37,0.691,2.89,5.68,0.51,0.513,-0.004
202327,Ekpe Udoh,1610612762,UTA,C-F,31.0,59,59,0.764,2.36,5.27,0.447,0.516,-0.069
201973,Jonas Jerebko,1610612762,UTA,F,31.0,71,70,0.722,2.15,4.24,0.508,0.517,-0.009
1626220,Royce O'Neale,1610612762,UTA,F,25.0,62,60,0.667,1.95,4.23,0.462,0.501,-0.039
203957,Danté Exum,1610612762,UTA,G,22.0,14,14,0.655,1.43,3.93,0.364,0.494,-0.13
203526,Raul Neto,1610612762,UTA,G,26.0,37,34,0.675,1.81,3.81,0.475,0.484,-0.009
202692,Alec Burks,1610612762,UTA,G,26.0,60,56,0.614,1.5,2.7,0.556,0.497,0.058
1627777,Georges Niang,1610612762,UTA,F,25.0,4,4,0.8,1.25,2.0,0.625,0.461,0.164
204065,David Stockton,1610612762,UTA,G,27.0,2,2,0.5,0.5,1.0,0.5,0.534,-0.034
1628396,Tony Bradley,1610612762,UTA,C,20.0,9,6,0.4,0.22,0.89,0.25,0.522,-0.272
203489,Nate Wolters,1610612762,UTA,G,27.0,2,1,0.5,0.5,0.5,1.0,0.469,0.531
