player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
1627854,Bryn Forbes,Bryn,1610612759,SAS,26.0,63,27,36,0.429,1579.215,114.8,3.5,0.071,0.1,1.0,0.151,0.0,0.0,15.0,13.5,14.8,50.0,0.056,107,181,437,319,137,483,477,469,479,416,375,480,480,107,346,417,383,485
1629002,Chimezie Metu,Chimezie,1610612759,SAS,23.0,18,8,10,0.444,105.28,107.2,9.6,0.186,0.269,1.4,0.25,2.7,0.4,25.5,18.2,11.4,56.5,0.165,411,398,119,297,447,217,91,99,98,277,115,30,84,505,515,122,513,217
201942,DeMar DeRozan,DeMar,1610612759,SAS,30.0,68,31,37,0.456,2316.2833333333333,113.7,6.9,0.139,0.201,1.5,0.206,0.4,0.078,14.5,14.4,13.8,48.7,0.072,48,144,452,284,13,458,231,225,231,250,215,375,397,83,418,356,327,463
1627749,Dejounte Murray,Dejounte,1610612759,SAS,23.0,66,29,37,0.439,1686.763333333333,113.5,8.9,0.184,0.257,3.2,0.407,0.5,0.09,15.2,13.1,13.7,49.5,0.076,70,162,452,306,115,449,111,101,117,21,14,345,375,128,300,347,360,451
1628401,Derrick White,Derrick,1610612759,SAS,25.0,68,32,36,0.471,1676.735,109.2,5.4,0.105,0.15,1.3,0.184,1.7,0.303,14.7,13.3,11.7,45.6,0.139,48,133,437,267,118,298,334,354,367,320,276,97,123,97,317,142,190,301
1629234,Drew Eubanks,Drew,1610612759,SAS,23.0,22,13,9,0.591,272.22,112.5,10.1,0.203,0.281,0.9,0.109,3.0,0.586,19.2,16.0,13.8,51.8,0.095,392,347,109,167,398,426,77,70,85,446,456,26,23,431,482,351,443,420
1627751,Jakob Poeltl,Jakob,1610612759,SAS,24.0,66,30,36,0.455,1171.1166666666666,108.9,10.0,0.194,0.28,1.5,0.197,3.9,0.572,13.1,13.4,11.3,45.8,0.145,70,152,437,285,217,281,78,85,87,225,246,11,26,32,335,115,195,275
1629640,Keldon Johnson,Keldon,1610612759,SAS,20.0,17,8,9,0.471,300.5966666666667,103.4,7.5,0.146,0.197,2.2,0.233,0.3,0.071,15.2,12.3,9.4,52.7,0.235,419,398,109,267,389,83,181,195,241,82,148,407,403,129,186,37,465,74
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,34.0,53,23,30,0.434,1753.9383333333333,113.4,7.9,0.162,0.224,1.0,0.15,2.4,0.524,14.8,12.4,14.1,47.2,0.075,240,213,383,311,104,445,164,154,176,420,382,51,32,99,200,371,267,452
1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,21.0,61,29,32,0.475,988.2983333333332,109.4,5.6,0.11,0.161,1.6,0.216,0.7,0.108,14.5,14.5,9.7,47.1,0.135,140,162,397,261,247,314,320,327,332,210,192,278,340,82,427,44,263,315
1629677,Luka Samanic,Luka,1610612759,SAS,20.0,3,1,2,0.333,48.41666666666666,96.2,8.9,0.167,0.22,0.0,0.0,2.0,0.222,24.8,14.9,10.9,47.6,0.329,508,501,23,396,479,25,113,138,185,500,500,76,169,502,442,96,289,25
201158,Marco Belinelli,Marco,1610612759,SAS,34.0,57,27,30,0.474,883.4016666666666,109.3,5.0,0.097,0.137,0.7,0.098,0.1,0.009,15.9,13.4,11.7,49.3,0.139,190,181,383,264,274,307,380,391,407,470,470,478,478,184,333,139,355,303
201988,Patty Mills,Patty,1610612759,SAS,31.0,66,28,38,0.424,1484.7483333333332,109.0,2.8,0.054,0.079,1.7,0.225,0.2,0.032,13.4,13.5,11.6,45.1,0.142,70,172,467,327,151,291,506,508,507,170,169,452,467,36,339,132,174,281
1629683,Quinndary Weatherspoon,Quinndary,1610612759,SAS,23.0,11,5,6,0.455,77.73833333333333,112.1,3.7,0.074,0.095,1.9,0.188,0.6,0.143,27.2,17.9,14.8,48.2,0.105,441,440,83,285,462,417,459,462,489,141,268,302,273,514,512,421,309,395
200752,Rudy Gay,Rudy,1610612759,SAS,33.0,67,30,37,0.448,1460.5833333333333,108.1,9.9,0.194,0.275,1.2,0.151,1.1,0.185,16.2,12.7,13.2,44.8,0.156,59,152,452,295,156,250,82,86,91,352,379,165,213,218,237,292,168,245
1626168,Trey Lyles,Trey,1610612759,SAS,24.0,63,27,36,0.429,1270.8233333333333,113.7,11.0,0.228,0.315,1.1,0.141,1.1,0.237,14.9,12.8,14.1,49.9,0.072,107,181,437,319,191,461,51,37,54,385,410,170,161,105,255,370,377,464
203092,Tyler Zeller,Tyler,1610612759,SAS,30.0,2,1,1,0.5,3.875,77.8,12.4,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,516,501,7,217,526,7,27,5,4,500,500,480,480,1,1,1,1,7
