group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,202083,Wesley Matthews,Wesley,1610612749,MIL,36.0,13,11,2,0.846,2.6,0.0,0.0,0.0,0.0,0.5,0.5,0.2,1.8,0.0,0.0,0.2,0.2,1.4,237,158,72,22,249,247,238,174,315,124,125,122,317,204,1,180,254,294,MIL
Players,1628975,Jevon Carter,Jevon,1610612749,MIL,27.0,23,15,8,0.652,1.8,0.0,0.1,0.1,0.3,0.7,0.7,0.1,1.3,0.0,0.0,0.3,0.0,0.9,158,91,238,83,336,247,181,132,238,171,178,114,368,168,1,241,324,362,MIL
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,28.0,28,21,7,0.75,3.2,0.2,0.4,0.1,1.2,0.9,0.7,0.3,2.8,0.0,0.1,0.5,0.9,4.6,118,24,219,31,162,125,42,146,25,264,189,163,165,204,404,393,15,37,MIL
Players,203114,Khris Middleton,Khris,1610612749,MIL,31.0,11,8,3,0.727,2.9,0.0,0.0,0.0,0.2,1.5,0.6,0.5,2.4,0.0,0.1,0.7,0.0,1.8,258,204,115,35,199,247,238,174,267,412,175,318,229,204,350,434,329,242,MIL
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,30.0,21,15,6,0.714,2.0,0.0,0.0,0.0,0.0,0.9,0.5,0.3,1.5,0.0,0.0,0.1,0.0,0.7,177,91,191,37,321,247,238,174,315,237,149,163,347,204,1,89,322,376,MIL
Players,203109,Jae Crowder,Jae,1610612749,MIL,32.0,1,1,0,1.0,4.3,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,425,372,1,1,28,247,1,174,315,431,1,1,29,204,1,1,329,111,MIL
Players,1628960,Grayson Allen,Grayson,1610612749,MIL,27.0,26,18,8,0.692,2.9,0.2,0.2,0.0,0.4,1.3,0.8,0.2,2.5,0.0,0.0,0.3,0.4,1.9,137,53,238,44,201,141,145,174,188,374,252,139,212,179,1,211,107,238,MIL
Players,201609,Goran Dragic,Goran,1610612749,MIL,37.0,7,0,7,0.0,2.2,0.0,0.0,0.0,0.3,0.9,0.7,0.0,2.0,0.0,0.0,0.3,0.0,1.1,309,418,219,418,300,247,238,174,224,237,198,1,272,204,1,221,329,335,MIL
Players,1630699,MarJon Beauchamp,MarJon,1610612749,MIL,22.0,1,1,0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.4,425,372,1,1,23,247,238,174,315,1,1,1,272,204,1,1,329,179,MIL
Players,204060,Joe Ingles,Joe,1610612749,MIL,35.0,14,12,2,0.857,2.9,0.1,0.0,0.2,0.0,1.0,0.4,0.4,2.7,0.0,0.0,0.4,0.1,1.2,229,145,72,20,210,225,238,53,315,279,101,234,179,204,1,282,258,312,MIL
Players,201586,Serge Ibaka,Serge,1610612749,MIL,33.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,372,1,1,451,247,238,174,315,1,1,1,423,204,1,1,329,413,MIL
Players,201950,Jrue Holiday,Jrue,1610612749,MIL,33.0,30,23,7,0.767,3.5,0.3,0.2,0.1,0.5,1.3,0.8,0.5,2.8,0.0,0.1,0.2,0.5,4.3,94,10,219,29,119,60,138,121,159,366,218,261,164,204,319,182,66,46,MIL
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,28.0,21,15,6,0.714,2.1,0.0,0.0,0.0,0.5,1.0,0.2,0.5,1.7,0.0,0.0,0.0,0.0,1.4,177,91,191,37,303,247,238,174,158,269,67,269,332,204,1,78,322,293,MIL
Players,201572,Brook Lopez,Brook,1610612749,MIL,35.0,32,25,7,0.781,3.3,0.0,0.4,0.0,1.0,1.4,0.8,0.4,2.8,0.2,0.0,0.3,0.4,3.6,79,5,219,28,160,241,40,174,52,393,226,246,169,32,1,220,125,82,MIL
