team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,44,17,27,0.386,150.60166666666666,13.1,11.7,9.3,31.1,10.3,13.1,6.9,32.5,12,23,26,25,19,4,9,3,9,15,27,22,23,ATLANTA HAWKS
1610612738,Boston Celtics,46,29,17,0.63,180.4633333333333,9.6,8.0,5.0,31.1,13.2,11.2,7.4,33.9,6,3,5,4,8,20,27,20,8,23,22,24,26,BOSTON CELTICS
1610612751,Brooklyn Nets,50,19,31,0.38,197.14166666666668,6.4,14.8,3.1,28.5,13.5,9.9,4.2,32.5,2,20,29,26,3,29,1,27,20,25,12,7,22,BROOKLYN NETS
1610612766,Charlotte Hornets,41,16,25,0.39,152.62,12.3,8.7,3.8,29.2,10.9,5.2,4.5,31.6,19,24,25,24,18,9,22,24,15,18,1,8,20,CHARLOTTE HORNETS
1610612741,Chicago Bulls,41,21,20,0.512,179.51,9.0,5.8,5.8,29.7,11.8,12.0,7.4,33.3,19,15,10,17,9,22,29,12,13,22,23,25,24,CHICAGO BULLS
1610612739,Cleveland Cavaliers,45,30,15,0.667,154.305,10.7,12.6,6.5,32.7,7.2,8.6,5.6,30.3,8,1,4,2,16,15,6,9,5,3,8,17,16,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,50,12,38,0.24,170.855,8.6,8.6,5.5,24.4,11.2,10.7,6.5,40.5,2,28,30,30,13,24,25,14,28,20,18,20,30,DALLAS MAVERICKS
1610612743,Denver Nuggets,43,22,21,0.512,181.4983333333333,11.9,10.7,5.2,29.0,11.5,7.9,4.0,28.6,15,12,16,19,7,10,15,19,18,21,5,6,12,DENVER NUGGETS
1610612765,Detroit Pistons,41,19,22,0.463,147.71166666666667,5.8,12.7,2.9,32.7,10.0,12.2,3.2,28.3,19,20,18,22,22,30,5,28,6,13,24,3,11,DETROIT PISTONS
1610612744,Golden State Warriors,29,19,10,0.655,109.745,7.5,3.3,17.1,26.9,14.1,10.2,6.6,26.2,29,20,1,3,28,26,30,1,25,27,14,21,10,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,35,25,10,0.714,107.46166666666667,16.1,14.1,4.7,28.8,5.4,7.4,2.7,32.2,27,8,1,1,30,2,3,21,19,1,3,2,21,HOUSTON ROCKETS
1610612754,Indiana Pacers,44,26,18,0.591,154.67833333333334,17.7,14.4,7.4,27.0,9.3,10.2,6.1,24.7,12,5,7,6,15,1,2,5,24,8,15,18,4,INDIANA PACERS
1610612746,LA Clippers,41,21,20,0.512,129.59666666666666,10.8,10.0,6.4,28.3,8.1,8.6,5.3,28.9,19,15,10,17,25,14,19,10,22,5,7,13,13,LA CLIPPERS
1610612747,Los Angeles Lakers,42,20,22,0.476,183.6783333333333,6.7,10.8,5.5,29.0,11.0,10.4,7.1,35.3,16,18,18,20,6,28,14,13,17,19,17,23,28,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,41,12,29,0.293,149.49166666666667,12.8,11.1,6.7,22.6,5.8,7.9,4.8,24.6,19,28,28,29,20,6,12,8,30,2,6,9,3,MEMPHIS GRIZZLIES
1610612748,Miami Heat,53,29,24,0.547,229.37,12.7,8.9,6.7,33.6,9.7,13.2,3.5,31.4,1,3,23,12,1,7,21,7,3,12,28,4,19,MIAMI HEAT
1610612749,Milwaukee Bucks,47,26,21,0.553,178.69666666666666,8.3,6.4,5.4,29.8,10.3,7.5,4.8,25.4,5,5,16,10,10,25,28,16,12,14,4,10,7,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,42,22,20,0.524,177.97666666666666,8.7,10.1,2.6,27.5,10.5,9.1,5.3,25.1,16,12,10,14,11,23,18,29,23,17,10,12,5,MINNESOTA TIMBERWOLVES
