group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1628411,Wes Iwundu,Wes,1610612753,ORL,24.0,13,7,6,0.538,1.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,250,223,179,158,383,1,314,325,143,234,182,1,229,315,275,261,222,92,318,267,348,326,348,ORL
Players,203082,Terrence Ross,Terrence,1610612753,ORL,28.0,41,19,22,0.463,3.1,0.37,0.63,0.344,0.156,0.469,0.125,0.187,0.078,0.188,0.909,0.091,0.8,0.2,0.857,0.143,21,54,0.389,18,44,436,249,165,314,79,246,53,83,86,213,198,284,65,260,156,72,93,255,48,38,222,ORL
Players,202696,Nikola Vučević,Nikola,1610612753,ORL,28.0,46,22,24,0.478,3.5,0.807,0.193,0.747,0.096,0.036,0.0,0.217,0.157,0.651,0.548,0.452,1.0,0.0,0.563,0.438,32,83,0.386,2,14,443,233,112,114,279,72,93,232,182,176,110,84,140,185,1,92,190,158,21,18,226,ORL
Players,203932,Aaron Gordon,Aaron,1610612753,ORL,23.0,43,22,21,0.512,2.9,0.69,0.31,0.588,0.059,0.265,0.059,0.147,0.059,0.529,0.5,0.5,1.0,0.0,0.615,0.385,13,29,0.448,11,14,425,176,199,157,236,127,122,162,147,249,215,117,144,148,1,92,175,172,85,85,161,ORL
Players,1628964,Mo Bamba,Mo,1610612753,ORL,21.0,6,3,3,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,327,301,109,178,411,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,ORL
Players,1626170,Jerian Grant,Jerian,1610612753,ORL,26.0,8,6,2,0.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,292,240,72,27,417,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,ORL
Players,201571,D.J. Augustin,D.J.,1610612753,ORL,31.0,46,21,25,0.457,3.3,0.556,0.444,0.364,0.036,0.273,0.036,0.363,0.145,0.327,0.2,0.8,1.0,0.0,0.467,0.533,15,36,0.417,2,28,449,257,130,230,163,238,135,157,165,73,122,213,241,82,1,92,245,102,75,66,190,ORL
Players,203487,Michael Carter-Williams,Michael,1610612753,ORL,27.0,4,4,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,354,277,1,1,428,369,314,325,143,234,182,1,229,315,275,261,222,92,318,267,348,393,348,ORL
Players,1628515,Isaiah Briscoe,Isaiah,1610612753,ORL,23.0,3,2,1,0.667,1.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,371,331,19,50,378,1,314,1,143,234,182,295,229,1,275,1,222,92,318,1,291,355,1,ORL
Players,203095,Evan Fournier,Evan,1610612753,ORL,26.0,46,22,24,0.478,3.3,0.53,0.47,0.537,0.122,0.256,0.024,0.207,0.11,0.415,0.455,0.545,0.857,0.143,0.552,0.448,29,66,0.439,2,14,443,233,134,240,152,150,78,164,176,189,166,154,180,144,149,82,195,153,29,31,170,ORL
Players,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,21.0,32,14,18,0.438,2.0,0.833,0.167,0.706,0.118,0.176,0.235,0.118,0.235,0.588,0.5,0.5,1.0,0.0,0.571,0.429,7,18,0.389,73,102,405,273,299,103,284,83,80,200,39,266,62,99,144,148,1,92,186,159,159,146,222,ORL
Players,203920,Khem Birch,Khem,1610612753,ORL,26.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,415,365,1,1,449,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,ORL
