close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201599,DeAndre Jordan,1610612746,LAC,C,29.0,77,77,0.479,2.94,7.58,0.387,0.376,0.011
202699,Tobias Harris,1610612746,LAC,F,25.0,80,80,0.461,2.31,6.35,0.364,0.371,-0.007
201568,Danilo Gallinari,1610612746,LAC,F,29.0,21,21,0.483,2.14,6.0,0.357,0.375,-0.018
201976,Patrick Beverley,1610612746,LAC,G,29.0,11,11,0.52,2.64,5.82,0.453,0.375,0.078
1627820,Tyrone Wallace,1610612746,LAC,G,24.0,29,29,0.52,1.97,5.76,0.341,0.379,-0.038
101150,Lou Williams,1610612746,LAC,G,31.0,79,79,0.515,1.72,4.91,0.351,0.373,-0.022
202340,Avery Bradley,1610612746,LAC,G,27.0,46,46,0.52,2.02,4.78,0.423,0.383,0.04
203085,Austin Rivers,1610612746,LAC,G,25.0,61,61,0.444,1.79,4.77,0.375,0.376,-0.002
1628462,Milos Teodosic,1610612746,LAC,G,31.0,45,45,0.443,1.8,4.4,0.409,0.37,0.039
1626149,Montrezl Harrell,1610612746,LAC,F-C,24.0,74,74,0.488,1.61,4.32,0.372,0.369,0.003
203710,C.J. Williams,1610612746,LAC,F-G,28.0,34,32,0.534,1.38,3.88,0.356,0.368,-0.012
202325,Wesley Johnson,1610612746,LAC,F-G,30.0,71,68,0.485,1.44,3.8,0.378,0.376,0.002
1628414,Sindarius Thornwell,1610612746,LAC,G,23.0,65,63,0.482,1.22,3.54,0.343,0.372,-0.029
203966,Jamil Wilson,1610612746,LAC,F,27.0,14,13,0.434,1.14,3.5,0.327,0.378,-0.051
1626246,Boban Marjanović,1610612746,LAC,C,29.0,36,31,0.507,1.39,3.0,0.463,0.365,0.098
1628393,Jawun Evans,1610612746,LAC,G,21.0,45,43,0.508,0.91,2.82,0.323,0.376,-0.053
1626155,Sam Dekker,1610612746,LAC,F,24.0,71,59,0.468,0.9,2.2,0.41,0.372,0.038
