game_id,game_date,away_team,home_team,pf,opp_pf,round,game_no_in_series
42100101,2022-04-17,ATL,MIA,91,115.0,rnd1,1
42100102,2022-04-19,ATL,MIA,105,115.0,rnd1,2
42100103,2022-04-22,MIA,ATL,111,110.0,rnd1,3
42100104,2022-04-24,MIA,ATL,86,110.0,rnd1,4
42100105,2022-04-26,ATL,MIA,94,97.0,rnd1,5
