group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1628988,Aaron Holiday,Aaron,1610612756,PHX,25.0,8,5,3,0.625,8.0,0.125,0.125,0.125,0.2,0.154,0.0,0.0,0.0,0.5,0.4,0.333,0.5,0.0,0.0,0.0,0.444,0.0,0.115,293,247,139,98,360,272,269,296,147,221,305,316,290,13,27,66,467,247,199,1,459,344,304,PHX
Players,201580,JaVale McGee,JaVale,1610612756,PHX,34.0,5,4,1,0.8,8.0,0.316,0.5,0.308,0.0,0.0,0.8,0.625,0.5,0.0,0.2,0.333,0.0,0.0,0.0,0.0,0.6,0.429,0.588,343,275,38,45,356,35,3,55,252,333,6,9,30,380,195,66,1,247,199,1,479,28,4,PHX
Players,1630688,Ish Wainright,Ish,1610612756,PHX,27.0,5,3,2,0.6,7.0,0.222,0.167,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.2,0.5,1.0,0.0,1.0,0.222,0.0,0.111,343,304,100,125,367,92,203,84,252,333,305,316,1,380,276,145,467,1,199,486,305,344,311,PHX
Players,1630994,Gabriel Lundberg,Gabriel,1610612756,PHX,27.0,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,408,448,100,448,459,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,415,344,382,PHX
Players,203109,Jae Crowder,Jae,1610612756,PHX,31.0,30,24,6,0.8,94.0,0.121,0.099,0.128,0.304,0.269,0.118,0.122,0.182,0.286,0.273,0.119,0.105,0.538,0.182,0.0,0.217,0.123,0.121,63,4,239,45,84,288,312,293,99,113,217,225,172,89,109,229,271,24,138,1,300,245,288,PHX
Players,1627846,Abdel Nader,Abdel,1610612756,PHX,28.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,490,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,PHX
Players,202687,Bismack Biyombo,Bismack,1610612756,PHX,29.0,10,7,3,0.7,14.0,0.222,0.286,0.16,0.0,0.0,0.4,0.438,0.667,0.0,0.133,0.182,0.25,0.0,1.0,0.0,0.167,0.444,0.286,269,211,139,67,316,92,63,228,252,333,37,28,17,380,295,165,397,247,1,1,212,26,62,PHX
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,31.0,23,9,14,0.391,71.0,0.113,0.106,0.143,0.0,0.085,0.05,0.034,0.304,0.213,0.243,0.045,0.105,0.375,0.286,0.25,0.235,0.027,0.081,137,173,401,346,138,308,295,261,252,297,287,311,105,179,156,288,271,63,101,388,334,339,351,PHX
Players,1626163,Frank Kaminsky,Frank,1610612756,PHX,29.0,2,2,0,1.0,7.0,0.214,0.143,0.167,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.143,1.0,0.0,0.0,0.0,0.0,0.5,0.118,408,339,1,1,363,105,246,210,252,333,305,316,290,166,175,193,491,247,199,1,1,16,297,PHX
Players,1629661,Cameron Johnson,Cameron,1610612756,PHX,26.0,25,22,3,0.88,42.0,0.122,0.163,0.169,0.5,0.423,0.059,0.063,0.0,0.212,0.167,0.13,0.0,0.0,0.0,0.0,0.16,0.065,0.172,111,10,139,38,206,287,214,208,15,27,276,295,290,180,246,212,1,247,199,1,206,319,197,PHX
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,23.0,28,22,6,0.786,91.0,0.137,0.198,0.144,0.0,0.0,0.071,0.075,0.286,0.323,0.316,0.019,0.217,0.1,0.143,0.0,0.224,0.068,0.154,79,10,239,52,93,245,163,260,252,333,265,277,112,67,74,306,376,229,155,1,314,315,217,PHX
Players,203901,Elfrid Payton,Elfrid,1610612756,PHX,28.0,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,339,1,1,465,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,PHX
Players,1629013,Landry Shamet,Landry,1610612756,PHX,25.0,12,9,3,0.75,25.0,0.188,0.095,0.19,0.167,0.429,0.235,0.208,0.0,0.0,0.0,0.091,0.25,0.0,0.0,0.333,0.056,0.25,0.138,244,173,139,54,263,150,314,167,171,25,111,140,290,380,406,256,397,247,199,414,114,109,257,PHX
Players,1628382,Justin Jackson,Justin,1610612756,PHX,27.0,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,468,1,364,1,252,1,305,316,290,380,406,307,1,247,199,1,1,344,382,PHX
Players,1628969,Mikal Bridges,Mikal,1610612756,PHX,25.0,39,32,7,0.821,117.0,0.131,0.183,0.162,0.071,0.078,0.087,0.092,0.261,0.135,0.161,0.097,0.069,0.2,0.333,0.0,0.227,0.078,0.149,5,1,255,43,43,257,185,227,233,305,247,254,121,295,257,248,236,152,83,1,317,301,231,PHX
Players,101108,Chris Paul,Chris,1610612756,PHX,37.0,29,25,4,0.862,90.0,0.303,0.272,0.291,0.2,0.222,0.371,0.356,0.067,0.224,0.198,0.557,0.4,0.143,0.2,0.5,0.082,0.339,0.292,70,3,177,39,96,40,75,61,147,157,46,48,265,165,210,11,452,196,124,450,123,58,57,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,25.0,32,26,6,0.813,96.0,0.295,0.309,0.319,0.45,0.431,0.342,0.347,0.143,0.151,0.149,0.213,0.182,0.077,0.273,0.0,0.231,0.358,0.328,51,2,239,44,79,46,54,50,40,24,58,54,210,265,267,139,344,236,106,1,326,52,34,PHX
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,27.0,9,5,4,0.556,32.0,0.254,0.179,0.212,0.1,0.111,0.615,0.579,0.0,0.182,0.154,0.375,0.375,0.0,0.0,0.667,0.167,0.5,0.241,279,247,177,178,231,71,192,138,217,275,11,12,290,221,263,46,443,247,199,482,212,16,102,PHX
