season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42018,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.457,22,0.079,0.659,0.211,0.25,0.341,0.023,0.023,0.318,0.0023699999999999997,2.0,1.3,0.2,0.9,0.7,2018-19,2018,2019
42018,201142,Kevin Durant,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.886,12,0.076,0.92,0.667,0.44,0.44,0.0,0.0,0.52,0.006670000000000001,2.0,1.9,0.2,0.3,0.1,2018-19,2018,2019
42018,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.294,22,0.139,0.417,0.333,0.19,0.604,0.083,0.0,0.229,0.0038900000000000002,2.0,0.9,0.1,0.4,0.3,2018-19,2018,2019
42018,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.6,21,0.034,0.786,0.4,0.29,0.357,0.0,0.0,0.429,0.005,1.0,0.5,0.1,0.2,0.1,2018-19,2018,2019
42018,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.515,21,0.1,0.667,1.0,0.25,0.667,0.0,0.0,0.333,0.01,1.0,0.4,0.0,0.0,0.0,2018-19,2018,2019
42018,2738,Andre Iguodala,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,21,0.039,0.375,0.0,0.38,0.375,0.125,0.0,0.25,0.0,0.0,0.1,0.0,0.1,0.1,2018-19,2018,2019
42018,1626188,Quinn Cook,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,17,0.039,0.667,1.0,0.0,0.667,0.0,0.0,0.333,0.01,0.0,0.1,0.1,0.1,0.0,2018-19,2018,2019
42018,2733,Shaun Livingston,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,22,0.094,0.222,0.0,0.11,0.556,0.0,0.0,0.111,0.0,0.0,0.1,0.0,0.1,0.1,2018-19,2018,2019
42018,101106,Andrew Bogut,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.029,19,0.224,0.182,0.333,0.0,0.727,0.0,0.0,0.091,0.00333,1.0,0.1,0.1,0.2,0.1,2018-19,2018,2019
42018,202326,DeMarcus Cousins,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,8,0.118,0.1,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,0.1,0.0,0.1,0.1,2018-19,2018,2019
42018,1628980,Jacob Evans,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,7,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2018-19,2018,2019
42018,201973,Jonas Jerebko,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,16,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2018-19,2018,2019
42018,1627745,Damian Jones,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,4,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,2018,2019
42018,1628395,Jordan Bell,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,15,0.053,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2018-19,2018,2019
42018,1628035,Alfonzo McKinnie,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.0,22,0.057,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2018-19,2018,2019
