season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42016,202340,Avery Bradley,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.545,18,0.102,1.0,0.481,0.031,0.156,0.031,0.03,0.406,0.00519,32,29,13,27,14
42016,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.455,15,0.09,1.0,0.421,0.219,0.219,0.188,0.03,0.438,0.00447,32,27,8,19,11
42016,101123,Gerald Green,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,13,0.061,2.0,1.0,0.0,0.2,0.0,0.0,0.8,0.01375,5,11,4,4,0
42016,203109,Jae Crowder,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,18,0.038,1.0,0.333,0.0,0.0,0.0,0.0,0.333,0.00444,9,8,3,9,6
42016,203935,Marcus Smart,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,18,0.021,2.0,0.5,0.25,0.0,0.25,0.25,0.5,0.0075,4,7,2,4,2
42016,1626179,Terry Rozier,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,17,0.05,1.0,0.5,0.2,0.0,0.2,0.0,0.6,0.00625,5,6,2,4,2
42016,203482,Kelly Olynyk,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,18,0.031,1.0,0.5,0.2,0.0,0.0,0.0,0.6,0.005,5,6,2,4,2
42016,201143,Al Horford,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,18,0.004,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.015,1,3,1,1,0
42016,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,17,0.022,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.01,2,2,1,1,0
42016,203923,James Young,1610612738,BOS,Boston Celtics,Handoff,Offensive,0.0,10,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1
