GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,8,5,3,0.625,2.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.1,0.0,0.0,0.3,1.6,9,10,89,45,93,36,34,24,55,1,47,69,109,27,1,1,47,74
Players,202709,Cory Joseph,Cory,1610612761,TOR,24.0,8,5,3,0.625,4.1,0.0,0.3,0.0,0.8,0.8,0.9,0.6,3.0,0.0,0.1,0.3,0.3,2.1,9,10,89,45,24,36,26,24,27,51,72,84,29,32,105,70,47,58
Players,201942,DeMar DeRozan,DeMar,1610612761,TOR,26.0,9,6,3,0.667,4.7,0.6,0.2,0.0,0.4,1.0,1.0,0.6,3.6,0.0,0.2,0.3,1.4,4.2,3,5,89,27,15,19,28,24,43,61,74,82,15,32,116,75,4,23
Players,201960,DeMarre Carroll,DeMarre,1610612761,TOR,29.0,7,4,3,0.571,5.2,0.3,0.0,0.0,0.0,1.3,0.9,1.1,4.6,0.0,0.1,1.0,0.4,1.5,20,18,89,47,8,27,34,24,55,90,69,100,1,32,109,117,32,77
Players,202685,Jonas Valančiūnas,Jonas,1610612761,TOR,24.0,4,2,2,0.5,4.0,0.0,1.0,0.0,2.0,0.8,1.0,1.3,3.5,0.3,0.0,0.3,0.0,6.7,45,31,69,49,28,36,4,24,5,51,74,102,16,19,1,70,64,5
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,30.0,9,6,3,0.667,4.3,0.7,0.2,0.1,0.9,0.3,0.8,0.9,2.9,0.0,0.2,0.8,0.8,4.9,3,5,89,27,22,12,28,23,23,35,65,93,35,32,116,115,18,14
Players,1626181,Norman Powell,Norman,1610612761,TOR,23.0,2,2,0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78,31,1,1,103,36,34,24,55,1,95,1,89,32,1,1,64,106
Players,202335,Patrick Patterson,Patrick,1610612761,TOR,27.0,6,3,3,0.5,4.1,0.0,0.3,0.0,0.3,1.0,0.3,0.5,3.3,0.0,0.0,0.3,0.0,2.3,26,21,89,49,25,36,23,24,49,61,44,74,19,32,1,75,64,53
Players,203082,Terrence Ross,Terrence,1610612761,TOR,25.0,6,3,3,0.5,2.8,0.2,0.0,0.0,0.3,1.5,0.7,0.5,2.7,0.0,0.0,0.3,0.3,0.9,26,21,89,49,76,35,34,24,49,98,56,74,41,32,1,75,34,91
