player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,22.0,38,20,18,0.526,9.8,0.816,0.184,0.911,0.099,0.03,0.208,0.059,0.089,0.812,0.696,0.304,1.0,0.0,0.702,0.298,47,98,0.48,352,307,136,177,407,136,350,10,275,381,48,447,444,17,118,359,1,300,181,300,372,381,133
203471,Dennis Schröder,Dennis,1610612737,ATL,23.0,79,42,37,0.532,31.5,0.758,0.242,0.634,0.192,0.212,0.103,0.154,0.165,0.441,0.21,0.79,0.67,0.33,0.294,0.706,548,1214,0.451,54,82,352,168,65,166,320,171,120,294,283,239,184,207,430,49,342,59,446,35,27,25,211
2730,Dwight Howard,Dwight,1610612737,ATL,31.0,74,37,37,0.5,29.7,0.997,0.003,0.774,0.028,0.0,0.055,0.226,0.114,0.747,0.657,0.343,0.0,0.0,0.657,0.343,388,613,0.633,126,129,352,214,90,48,438,88,418,401,383,77,395,48,154,325,395,300,235,246,71,134,14
101141,Ersan Ilyasova,Ersan,1610612737,ATL,30.0,82,35,47,0.427,26.1,0.548,0.452,0.452,0.144,0.398,0.141,0.15,0.162,0.308,0.736,0.264,0.944,0.056,0.813,0.188,384,890,0.431,1,151,446,303,141,362,124,348,203,134,177,246,198,333,85,394,186,215,75,405,73,60,275
202390,Gary Neal,Gary,1610612737,ATL,32.0,2,1,1,0.5,9.2,0.714,0.286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,477,464,1,214,421,205,278,479,447,401,449,1,1,475,471,468,395,300,475,470,481,466,481
101181,Jose Calderon,Jose,1610612737,ATL,35.0,41,15,26,0.366,13.1,0.522,0.478,0.496,0.284,0.426,0.078,0.078,0.113,0.213,0.486,0.514,0.9,0.1,0.636,0.364,55,134,0.41,338,357,215,375,359,383,103,301,39,112,335,428,398,416,292,187,236,163,250,229,364,359,331
203145,Kent Bazemore,Kent,1610612737,ATL,27.0,73,39,34,0.534,26.9,0.631,0.369,0.507,0.18,0.345,0.184,0.148,0.217,0.327,0.522,0.478,0.848,0.152,0.624,0.376,295,721,0.409,145,109,315,165,125,281,205,288,135,174,89,253,51,317,259,220,269,132,268,213,117,95,334
2743,Kris Humphries,Kris,1610612737,ATL,32.0,56,31,25,0.554,12.3,0.748,0.252,0.529,0.156,0.222,0.109,0.249,0.136,0.374,0.676,0.324,1.0,0.0,0.747,0.253,87,214,0.407,280,196,207,151,373,182,304,263,183,284,266,56,301,272,131,348,1,300,139,342,325,318,340
203934,Lamar Patterson,Lamar,1610612737,ATL,25.0,5,1,4,0.2,8.1,0.6,0.4,0.444,0.0,0.333,0.0,0.223,0.333,0.444,0.0,1.0,1.0,0.0,0.333,0.667,3,15,0.2,458,464,34,468,437,308,175,353,447,188,449,82,8,199,471,1,1,300,429,50,461,452,475
1627098,Malcolm Delaney,Malcolm,1610612737,ATL,28.0,73,37,36,0.507,17.1,0.716,0.284,0.609,0.471,0.199,0.107,0.192,0.176,0.138,0.235,0.765,0.885,0.115,0.352,0.648,145,388,0.374,145,129,341,209,286,204,282,193,3,305,269,141,140,458,416,63,244,156,426,55,268,228,412
2399,Mike Dunleavy,Mike,1610612737,ATL,36.0,53,34,19,0.642,15.9,0.391,0.609,0.291,0.073,0.578,0.062,0.131,0.193,0.218,0.775,0.225,0.962,0.038,0.882,0.118,93,220,0.423,294,164,149,78,310,448,38,445,326,37,368,305,90,411,50,429,160,241,27,454,317,313,300
203488,Mike Muscala,Mike,1610612737,ATL,25.0,70,36,34,0.514,17.7,0.674,0.326,0.57,0.156,0.317,0.078,0.113,0.145,0.414,0.847,0.153,1.0,0.0,0.888,0.112,170,337,0.504,176,140,315,195,273,246,240,223,181,203,334,362,258,232,18,461,1,300,22,459,236,259,96
203118,Mike Scott,Mike,1610612737,ATL,28.0,18,7,11,0.389,10.8,0.542,0.458,0.578,0.133,0.267,0.156,0.155,0.156,0.444,0.769,0.231,0.75,0.25,0.765,0.235,17,59,0.288,419,420,79,341,392,367,119,218,224,246,142,234,213,199,53,423,317,79,124,357,421,412,460
200794,Paul Millsap,Paul,1610612737,ATL,32.0,69,40,29,0.58,34.0,0.752,0.248,0.57,0.157,0.181,0.052,0.249,0.136,0.413,0.558,0.442,0.947,0.053,0.626,0.374,430,972,0.442,183,92,250,139,31,174,312,224,178,316,392,55,299,235,237,242,182,219,263,218,47,45,241
203527,Ryan Kelly,Ryan,1610612737,ATL,26.0,16,6,10,0.375,6.9,0.643,0.357,0.32,0.16,0.48,0.0,0.2,0.12,0.16,1.0,0.0,1.0,0.0,1.0,0.0,8,28,0.286,427,426,69,361,452,271,215,435,172,77,449,124,375,450,1,468,1,300,1,470,444,437,461
1627752,Taurean Prince,Taurean,1610612737,ATL,23.0,59,28,31,0.475,16.6,0.642,0.358,0.484,0.09,0.296,0.218,0.22,0.23,0.394,0.63,0.37,0.879,0.121,0.702,0.298,114,285,0.4,267,234,278,254,292,273,213,312,287,222,37,88,39,257,178,300,252,149,183,298,292,282,357
200757,Thabo Sefolosha,Thabo,1610612737,ATL,33.0,62,32,30,0.516,25.7,0.696,0.304,0.599,0.144,0.277,0.176,0.124,0.245,0.455,0.647,0.353,0.951,0.049,0.718,0.282,174,395,0.441,244,188,266,192,149,223,263,198,200,239,103,337,26,191,166,313,176,225,168,313,228,224,249
203501,Tim Hardaway Jr.,Tim,1610612737,ATL,25.0,79,42,37,0.532,27.3,0.543,0.457,0.465,0.089,0.391,0.207,0.144,0.161,0.376,0.635,0.365,0.846,0.154,0.711,0.289,415,912,0.455,54,82,352,168,121,366,120,336,289,140,49,266,203,267,174,305,271,130,169,312,52,55,194
