group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1630198,Isaiah Joe,Isaiah,1610612760,OKC,23.0,30,11,19,0.367,1.7,0.19,0.81,0.095,0.095,0.857,0.143,0.048,0.143,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7,21,0.333,94,158,398,349,345,352,43,317,78,26,52,291,137,315,1,259,1,87,1,267,156,130,286,OKC
Players,1631172,Ousmane Dieng,Ousmane,1610612760,OKC,20.0,2,1,1,0.5,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,394,372,18,188,243,366,1,323,142,257,174,295,247,315,275,259,250,87,333,267,361,356,361,OKC
Players,1629652,Luguentz Dort,Luguentz,1610612760,OKC,24.0,36,16,20,0.444,4.1,0.744,0.256,0.6,0.0,0.12,0.06,0.28,0.24,0.6,0.6,0.4,1.0,0.0,0.647,0.353,17,39,0.436,42,80,415,272,40,131,265,108,142,231,134,141,66,87,122,195,1,87,194,167,73,69,203,OKC
Players,1630322,Lindy Waters III,Lindy,1610612760,OKC,25.0,6,2,4,0.333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,322,326,136,360,435,366,325,323,142,257,174,295,247,315,275,259,250,87,333,267,361,396,361,OKC
Players,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,24.0,38,14,24,0.368,4.0,0.785,0.215,0.484,0.063,0.117,0.063,0.399,0.172,0.422,0.097,0.903,0.2,0.8,0.111,0.889,36,93,0.387,28,108,447,347,52,123,273,174,110,234,130,71,112,153,272,51,247,9,329,32,16,8,251,OKC
Players,203967,Dario Šarić,Dario,1610612760,OKC,29.0,3,2,1,0.667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,368,326,18,53,425,366,325,323,142,257,174,1,247,315,275,259,250,87,333,267,361,396,361,OKC
Players,1631119,Jaylin Williams,Jaylin,1610612760,OKC,21.0,8,2,6,0.25,2.3,0.333,0.667,0.333,0.333,0.5,0.0,0.167,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,3,0.667,290,326,191,396,280,304,81,247,10,83,174,230,247,315,1,259,1,87,1,267,260,302,53,OKC
Players,1630544,Tre Mann,Tre,1610612760,OKC,22.0,8,4,4,0.5,3.0,0.714,0.286,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.333,0.667,0.0,0.0,0.333,0.667,3,14,0.214,290,278,136,188,188,136,256,1,142,257,174,295,35,1,205,101,250,87,288,58,227,167,349,OKC
Players,1629026,Kenrich Williams,Kenrich,1610612760,OKC,28.0,25,10,15,0.4,2.5,0.7,0.3,0.526,0.0,0.474,0.105,0.0,0.0,0.526,0.6,0.4,1.0,0.0,0.75,0.25,8,10,0.8,145,179,344,316,265,144,250,154,142,96,83,295,247,113,122,195,1,87,142,206,147,205,38,OKC
Players,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612760,OKC,22.0,11,5,6,0.455,2.4,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,258,259,191,263,267,236,131,323,142,1,174,295,247,315,275,259,1,87,1,267,260,245,286,OKC
Players,1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,21.0,13,6,7,0.462,4.1,0.529,0.471,0.316,0.0,0.474,0.0,0.21,0.105,0.316,1.0,0.0,1.0,0.0,1.0,0.0,6,17,0.353,237,239,219,256,46,228,166,257,142,96,174,198,184,216,1,259,1,87,1,267,173,151,276,OKC
Players,1630598,Aaron Wiggins,Aaron,1610612760,OKC,24.0,21,11,10,0.524,1.6,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,177,158,268,177,356,148,236,1,142,257,174,295,247,1,1,259,250,87,1,267,295,302,286,OKC
Players,1631114,Jalen Williams,Jalen,1610612760,OKC,22.0,37,14,23,0.378,2.8,0.833,0.167,0.714,0.0,0.071,0.048,0.215,0.262,0.714,0.4,0.6,1.0,0.0,0.438,0.563,16,30,0.533,34,108,440,337,222,99,292,73,142,249,146,196,58,61,184,130,1,87,259,102,77,98,106,OKC
Players,1630581,Josh Giddey,Josh,1610612760,OKC,20.0,36,11,25,0.306,3.2,0.725,0.275,0.75,0.042,0.125,0.146,0.125,0.125,0.708,0.389,0.611,1.0,0.0,0.45,0.55,20,51,0.392,42,158,450,387,169,133,263,62,131,229,50,257,162,66,194,129,1,87,254,106,56,49,245,OKC
