player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1631094,Paolo Banchero,1610612753,ORL,22.0,5,5,1.0,10.8,24.8,0.435,0.484,0.782,8.4,19.4,0.433,0.218,2.4,5.4,0.444
1630532,Franz Wagner,1610612753,ORL,23.0,5,5,1.0,10.2,23.0,0.443,0.474,0.678,8.8,15.6,0.564,0.322,1.4,7.4,0.189
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,5,5,1.0,4.2,8.0,0.525,0.563,0.725,3.6,5.8,0.621,0.275,0.6,2.2,0.273
1641710,Anthony Black,1610612753,ORL,21.0,5,5,1.0,3.0,7.4,0.405,0.432,0.649,2.6,4.8,0.542,0.351,0.4,2.6,0.154
203484,Kentavious Caldwell-Pope,1610612753,ORL,32.0,5,5,1.0,1.6,6.0,0.267,0.367,0.233,0.4,1.4,0.286,0.767,1.2,4.6,0.261
202709,Cory Joseph,1610612753,ORL,33.0,5,5,1.0,2.0,4.8,0.417,0.521,0.333,1.0,1.6,0.625,0.667,1.0,3.2,0.313
1630175,Cole Anthony,1610612753,ORL,25.0,5,4,1.0,0.8,2.8,0.286,0.286,0.571,0.8,1.6,0.5,0.429,0.0,1.2,0.0
1631216,Caleb Houstan,1610612753,ORL,22.0,5,5,1.0,0.4,2.8,0.143,0.214,0.286,0.0,0.8,0.0,0.714,0.4,2.0,0.2
1628371,Jonathan Isaac,1610612753,ORL,27.0,5,4,1.0,1.4,2.4,0.583,0.625,0.667,1.2,1.6,0.75,0.333,0.2,0.8,0.25
1641724,Jett Howard,1610612753,ORL,21.0,1,1,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,,1.0,2.0,2.0,1.0
203914,Gary Harris,1610612753,ORL,30.0,5,5,1.0,0.6,1.6,0.375,0.438,0.25,0.4,0.4,1.0,0.75,0.2,1.2,0.167
1641783,Tristan da Silva,1610612753,ORL,24.0,2,1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.5,0.0
1629048,Goga Bitadze,1610612753,ORL,25.0,3,1,1.0,0.33,0.33,1.0,1.0,1.0,0.33,0.33,1.0,0.0,0.0,0.0,
