season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612746,LAC,LA Clippers,22401198,2025-04-13,LAC @ GSW,W,53.0,0.651,0.349,0.548,0.113,0.339,0.048,0.113,0.161,0.435,0.529,0.471,0.714,0.286,0.583,0.417,0,0,0,0,9,378,2079,655,336,1388,2352,1890,1020,1191,1339,1104,2066,356,1784,661,1,2024,2025,False,GSW,LAC,APR
2024-25,1610612746,LAC,LA Clippers,22401184,2025-04-11,LAC @ SAC,W,48.0,0.731,0.269,0.653,0.079,0.208,0.158,0.139,0.109,0.574,0.455,0.545,0.571,0.429,0.475,0.525,0,0,0,0,121,30,2430,78,742,2355,809,1364,1935,109,1886,559,2393,61,2333,121,1,2024,2025,False,SAC,LAC,APR
2024-25,1610612746,LAC,LA Clippers,22401166,2025-04-09,LAC vs. HOU,W,48.0,0.589,0.411,0.433,0.03,0.425,0.104,0.142,0.112,0.403,0.655,0.345,0.737,0.263,0.688,0.313,0,0,0,0,121,1128,1315,1905,1980,532,1724,1285,1901,1577,386,2059,1954,488,736,1712,1,2024,2025,True,LAC,HOU,APR
2024-25,1610612746,LAC,LA Clippers,22401155,2025-04-08,LAC vs. SAS,W,48.0,0.677,0.323,0.557,0.066,0.344,0.074,0.098,0.197,0.492,0.529,0.471,0.857,0.143,0.625,0.375,0,0,0,0,121,203,2257,571,1032,1313,2129,2080,534,591,1339,1104,1101,1278,1373,1057,1,2024,2025,True,LAC,SAS,APR
2024-25,1610612746,LAC,LA Clippers,22401132,2025-04-05,LAC vs. DAL,W,48.0,0.708,0.292,0.637,0.044,0.244,0.133,0.119,0.141,0.593,0.535,0.465,0.727,0.273,0.574,0.426,0,0,0,0,121,80,2380,124,1553,2196,1215,1766,1383,75,1293,1168,1997,412,1866,595,1,2024,2025,True,LAC,DAL,APR
2024-25,1610612746,LAC,LA Clippers,22401127,2025-04-04,LAC vs. DAL,W,48.0,0.663,0.337,0.526,0.053,0.368,0.149,0.105,0.167,0.474,0.5,0.5,0.571,0.429,0.523,0.477,0,0,0,0,121,293,2163,872,1345,1062,952,1991,932,747,1507,833,2393,61,2183,270,1,2024,2025,True,LAC,DAL,APR
2024-25,1610612746,LAC,LA Clippers,22401111,2025-04-02,LAC vs. NOP,W,48.0,0.579,0.421,0.474,0.07,0.342,0.114,0.184,0.219,0.404,0.63,0.37,0.769,0.231,0.675,0.325,0,0,0,0,121,1262,1196,1493,908,1334,1553,566,309,1556,556,1891,1769,657,860,1585,1,2024,2025,True,LAC,NOP,APR
2024-25,1610612746,LAC,LA Clippers,22401091,2025-03-31,LAC @ ORL,W,48.0,0.622,0.378,0.583,0.063,0.25,0.219,0.167,0.146,0.521,0.429,0.571,0.75,0.25,0.5,0.5,0,0,0,0,121,687,1772,365,1106,2151,188,839,1286,343,2048,374,1832,510,2261,165,1,2024,2025,False,ORL,LAC,MAR
2024-25,1610612746,LAC,LA Clippers,22401081,2025-03-30,LAC @ CLE,L,48.0,0.559,0.441,0.475,0.131,0.393,0.066,0.131,0.09,0.344,0.483,0.517,0.688,0.313,0.556,0.444,0,0,0,0,121,1514,941,1467,182,806,2216,1526,2154,2088,1665,768,2188,262,1979,466,1,2024,2025,False,CLE,LAC,MAR
2024-25,1610612746,LAC,LA Clippers,22401068,2025-03-28,LAC @ BKN,W,48.0,0.538,0.463,0.379,0.015,0.432,0.152,0.189,0.182,0.364,0.6,0.4,0.737,0.263,0.659,0.341,0,0,0,0,121,1778,679,2245,2302,491,910,491,739,1945,734,1681,1954,488,990,1454,1,2024,2025,False,BKN,LAC,MAR
2024-25,1610612746,LAC,LA Clippers,22401056,2025-03-26,LAC @ NYK,W,48.0,0.659,0.341,0.46,0.063,0.381,0.111,0.159,0.143,0.397,0.448,0.552,0.875,0.125,0.6,0.4,0,0,0,0,121,324,2131,1648,1085,940,1610,974,1336,1633,1927,520,965,1421,1595,819,1,2024,2025,False,NYK,LAC,MAR
2024-25,1610612746,LAC,LA Clippers,22401036,2025-03-23,LAC vs. OKC,L,48.0,0.683,0.317,0.535,0.099,0.238,0.168,0.228,0.099,0.436,0.519,0.481,0.75,0.25,0.571,0.429,0,0,0,0,121,169,2292,774,475,2240,667,151,2053,1189,1436,1011,1832,510,1867,573,1,2024,2025,True,LAC,OKC,MAR
2024-25,1610612746,LAC,LA Clippers,22401023,2025-03-21,LAC vs. MEM,W,48.0,0.564,0.436,0.438,0.063,0.398,0.086,0.164,0.078,0.375,0.643,0.357,0.647,0.353,0.644,0.356,0,0,0,0,121,1453,1007,1860,1106,759,1985,884,2256,1845,477,1969,2279,173,1161,1288,1,2024,2025,True,LAC,MEM,MAR
2024-25,1610612746,LAC,LA Clippers,22400997,2025-03-18,LAC vs. CLE,W,48.0,0.583,0.417,0.455,0.091,0.364,0.083,0.182,0.106,0.364,0.533,0.467,0.75,0.25,0.609,0.391,0,0,0,0,121,1198,1245,1715,573,1112,2016,594,1974,1945,1294,1144,1832,510,1539,910,1,2024,2025,True,LAC,CLE,MAR
2024-25,1610612746,LAC,LA Clippers,22400538,2025-03-16,LAC vs. CHA,W,48.0,0.72,0.28,0.52,0.098,0.317,0.081,0.163,0.089,0.423,0.688,0.313,0.615,0.385,0.667,0.333,0,0,0,0,121,51,2409,936,488,1616,2055,909,2162,1341,219,2233,2337,115,904,1490,1,2024,2025,True,LAC,CHA,MAR
2024-25,1610612746,LAC,LA Clippers,22400960,2025-03-14,LAC @ ATL,W,48.0,0.686,0.314,0.579,0.05,0.298,0.207,0.124,0.215,0.529,0.514,0.486,0.75,0.25,0.574,0.426,0,0,0,0,121,151,2307,404,1435,1782,263,1652,342,302,1494,962,1832,510,1862,596,1,2024,2025,False,ATL,LAC,MAR
