season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612746,LAC,LA Clippers,41900237,2020-09-15,LAC vs. DEN,L,48.0,93.6,96.7,111.8,111.8,-18.1,-15.1,0.618,2.1,16.4,0.271,0.641,0.418,0.109,0.428,0.459,94.0,92.5,77.08,92,0.377,1,84,84,84,13,148,87,147,63,40,106,54,158,157,31,159,161,145,158,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900236,2020-09-13,LAC @ DEN,L,48.0,101.2,102.1,117.0,115.6,-15.8,-13.5,0.625,1.25,15.7,0.234,0.806,0.482,0.167,0.474,0.545,95.9,96.0,80.0,96,0.408,1,84,84,84,13,131,111,141,58,129,114,98,33,105,127,139,117,101,146,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900235,2020-09-11,LAC vs. DEN,L,48.0,108.8,110.5,114.4,116.8,-5.6,-6.3,0.595,2.0,17.1,0.245,0.756,0.48,0.116,0.511,0.55,96.7,95.0,79.17,95,0.455,1,84,84,84,13,88,123,107,80,47,88,82,79,108,41,113,113,117,116,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900234,2020-09-09,LAC @ DEN,W,48.0,101.9,103.2,93.0,93.4,9.0,9.8,0.576,1.73,15.2,0.3,0.81,0.533,0.118,0.468,0.521,92.8,92.0,76.67,93,0.543,1,1,1,1,13,128,13,43,98,73,122,38,31,47,47,143,141,149,53,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900233,2020-09-07,LAC @ DEN,W,48.0,112.5,111.9,104.5,107.0,8.0,4.9,0.561,1.35,18.0,0.167,0.765,0.517,0.168,0.62,0.654,101.4,100.5,83.75,101,0.542,1,1,1,1,13,78,63,69,108,118,63,147,70,63,128,17,16,47,55,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900232,2020-09-05,LAC vs. DEN,L,48.0,102.3,106.3,114.0,114.6,-11.7,-8.3,0.556,1.18,14.4,0.429,0.692,0.556,0.179,0.46,0.501,97.6,95.5,79.58,95,0.469,1,84,84,84,13,106,104,120,112,134,135,1,133,20,144,148,150,109,104,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900231,2020-09-03,LAC vs. DEN,W,48.0,123.1,122.4,99.1,98.0,24.0,24.5,0.479,1.53,17.6,0.263,0.731,0.533,0.153,0.631,0.656,97.7,98.5,82.08,98,0.621,1,1,1,1,13,21,22,8,146,94,72,68,107,43,103,12,14,71,10,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900156,2020-08-30,LAC @ DAL,W,48.0,109.1,113.3,95.6,98.0,13.5,15.3,0.5,1.69,16.9,0.208,0.8,0.524,0.133,0.544,0.574,101.6,98.5,82.08,98,0.589,1,1,1,1,13,68,22,18,136,76,90,123,37,55,74,70,88,71,23,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900155,2020-08-25,LAC vs. DAL,W,48.0,144.0,148.1,105.2,105.7,38.8,42.4,0.528,1.75,19.9,0.265,0.792,0.586,0.154,0.762,0.778,106.2,104.5,87.08,104,0.667,1,1,1,1,13,1,57,1,126,70,24,64,43,7,104,1,1,15,4,1,2019,2020,True,LAC,DAL,AUG
2019-20,1610612746,LAC,LA Clippers,41900154,2020-08-23,LAC @ DAL,L,53.0,118.7,120.9,116.8,121.6,1.8,-0.7,0.422,2.11,13.7,0.182,0.66,0.417,0.082,0.536,0.599,103.1,100.08,83.4,110,0.484,1,84,84,84,3,25,143,87,156,39,149,141,147,159,7,87,57,51,92,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900153,2020-08-21,LAC @ DAL,W,48.0,128.9,128.7,122.5,122.0,6.3,6.7,0.511,3.43,17.9,0.213,0.848,0.527,0.069,0.6,0.638,100.2,100.5,83.75,101,0.529,1,1,1,1,13,11,145,56,134,6,64,117,13,51,2,24,23,47,64,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900152,2020-08-19,LAC vs. DAL,L,48.0,106.4,105.6,120.6,118.7,-14.2,-13.1,0.432,1.07,11.9,0.204,0.816,0.495,0.139,0.5,0.563,106.2,107.5,89.58,108,0.411,1,84,84,84,13,112,135,139,153,151,161,125,27,92,82,117,95,5,145,1,2019,2020,True,LAC,DAL,AUG
2019-20,1610612746,LAC,LA Clippers,41900151,2020-08-17,LAC vs. DAL,W,48.0,112.6,112.4,102.3,105.8,10.3,6.6,0.4,1.5,13.1,0.269,0.8,0.515,0.114,0.542,0.568,106.2,104.5,87.08,105,0.528,1,1,1,1,13,74,58,57,159,96,152,58,37,65,39,74,92,15,65,1,2019,2020,True,LAC,DAL,AUG
