season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612746,LAC,LA Clippers,41900237,2020-09-15,LAC vs. DEN,L,48.0,0.611,0.389,0.562,0.045,0.303,0.045,0.135,0.169,0.517,0.52,0.48,0.889,0.111,0.618,0.382,0,0,0,0,13,50,116,20,146,117,151,127,50,6,55,110,50,112,63,104,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900236,2020-09-13,LAC @ DEN,L,48.0,0.654,0.346,0.449,0.061,0.306,0.204,0.245,0.173,0.388,0.5,0.5,0.9,0.1,0.625,0.375,0,0,0,0,13,27,139,107,127,116,5,14,45,70,60,86,46,119,58,109,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900235,2020-09-11,LAC vs. DEN,L,48.0,0.523,0.477,0.4,0.095,0.457,0.105,0.143,0.162,0.305,0.429,0.571,0.813,0.188,0.595,0.405,0,0,0,0,13,127,39,134,80,24,66,117,59,136,119,46,89,77,80,82,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900234,2020-09-09,LAC @ DEN,W,48.0,0.646,0.354,0.521,0.125,0.25,0.063,0.229,0.125,0.396,0.44,0.56,1.0,0.0,0.576,0.424,0,0,0,0,13,30,136,47,45,150,128,21,106,64,116,51,1,140,98,68,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900233,2020-09-07,LAC @ DEN,W,48.0,0.587,0.413,0.531,0.159,0.292,0.265,0.177,0.08,0.372,0.5,0.5,0.727,0.273,0.561,0.439,0,0,0,0,13,72,95,41,13,125,1,76,152,86,60,86,124,38,108,56,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900232,2020-09-05,LAC vs. DEN,L,48.0,0.636,0.364,0.535,0.059,0.267,0.129,0.198,0.129,0.475,0.444,0.556,0.889,0.111,0.556,0.444,0,0,0,0,13,35,131,39,131,140,42,50,100,14,109,53,50,112,112,54,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900231,2020-09-03,LAC vs. DEN,W,48.0,0.714,0.286,0.633,0.083,0.25,0.067,0.117,0.083,0.55,0.342,0.658,1.0,0.0,0.479,0.521,0,0,0,0,13,2,165,3,95,150,123,139,146,3,140,27,1,140,146,21,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900156,2020-08-30,LAC @ DAL,W,48.0,0.681,0.319,0.595,0.216,0.297,0.126,0.108,0.135,0.378,0.364,0.636,0.909,0.091,0.5,0.5,0,0,0,0,13,12,155,9,3,120,46,147,92,80,132,34,38,122,136,25,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900155,2020-08-25,LAC vs. DAL,W,48.0,0.583,0.417,0.403,0.117,0.429,0.123,0.169,0.175,0.286,0.29,0.71,0.864,0.136,0.528,0.472,0,0,0,0,13,74,92,133,57,37,48,88,44,145,154,13,63,103,126,41,1,2019,2020,True,LAC,DAL,AUG
2019-20,1610612746,LAC,LA Clippers,41900154,2020-08-23,LAC @ DAL,L,53.0,0.608,0.392,0.466,0.075,0.316,0.09,0.218,0.128,0.391,0.258,0.742,0.786,0.214,0.422,0.578,0,0,0,0,3,52,115,95,107,104,85,25,101,67,160,6,98,66,156,11,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900153,2020-08-21,LAC @ DAL,W,48.0,0.622,0.378,0.508,0.062,0.323,0.062,0.169,0.085,0.446,0.364,0.636,0.857,0.143,0.511,0.489,0,0,0,0,13,45,122,59,126,97,133,87,145,35,132,34,65,95,134,33,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900152,2020-08-19,LAC vs. DAL,L,48.0,0.595,0.405,0.474,0.105,0.263,0.079,0.263,0.07,0.368,0.259,0.741,0.9,0.1,0.432,0.568,0,0,0,0,13,63,104,89,69,142,101,9,156,89,158,8,46,119,153,13,1,2019,2020,True,LAC,DAL,AUG
2019-20,1610612746,LAC,LA Clippers,41900151,2020-08-17,LAC vs. DAL,W,48.0,0.6,0.4,0.542,0.153,0.331,0.136,0.127,0.186,0.39,0.25,0.75,0.769,0.231,0.4,0.6,0,0,0,0,13,60,107,33,18,90,38,133,37,68,162,4,107,59,159,8,1,2019,2020,True,LAC,DAL,AUG
