season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612746,LAC,LA Clippers,41900237,2020-09-15,LAC vs. DEN,L,48.0,15.0,6.0,4.0,46.0,16.0,6.0,6.0,36.0,0,0,0,0,13,87,134,155,40,81,23,23,44,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900236,2020-09-13,LAC @ DEN,L,48.0,17.0,7.0,20.0,38.0,15.0,1.0,10.0,40.0,0,0,0,0,13,57,126,8,97,73,1,78,71,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900235,2020-09-11,LAC vs. DEN,L,48.0,17.0,4.0,11.0,32.0,12.0,10.0,6.0,38.0,0,0,0,0,13,57,152,69,134,39,67,23,55,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900234,2020-09-09,LAC @ DEN,W,48.0,12.0,9.0,6.0,38.0,13.0,5.0,9.0,22.0,0,0,0,0,13,120,101,132,97,48,16,63,2,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900233,2020-09-07,LAC @ DEN,W,48.0,9.0,4.0,30.0,42.0,17.0,10.0,12.0,58.0,0,0,0,0,13,147,152,1,71,93,67,99,158,1,2019,2020,False,DEN,LAC,SEP
2019-20,1610612746,LAC,LA Clippers,41900232,2020-09-05,LAC vs. DEN,L,48.0,13.0,27.0,13.0,48.0,14.0,12.0,15.0,36.0,0,0,0,0,13,109,2,47,30,59,94,127,44,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900231,2020-09-03,LAC vs. DEN,W,48.0,10.0,14.0,8.0,66.0,18.0,16.0,9.0,40.0,0,0,0,0,13,138,46,105,1,111,131,63,71,1,2019,2020,True,LAC,DEN,SEP
2019-20,1610612746,LAC,LA Clippers,41900156,2020-08-30,LAC @ DAL,W,48.0,15.0,11.0,14.0,42.0,11.0,10.0,6.0,40.0,0,0,0,0,13,87,74,41,71,30,67,23,71,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900155,2020-08-25,LAC vs. DAL,W,48.0,27.0,6.0,19.0,44.0,12.0,11.0,8.0,38.0,0,0,0,0,13,5,134,13,60,39,82,49,55,1,2019,2020,True,LAC,DAL,AUG
2019-20,1610612746,LAC,LA Clippers,41900154,2020-08-23,LAC @ DAL,L,53.0,17.0,13.0,12.0,52.0,11.0,19.0,6.0,62.0,0,0,0,0,3,57,59,57,16,30,153,23,163,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900153,2020-08-21,LAC @ DAL,W,48.0,11.0,9.0,8.0,58.0,11.0,11.0,12.0,46.0,0,0,0,0,13,129,101,105,6,30,82,99,108,1,2019,2020,False,DAL,LAC,AUG
2019-20,1610612746,LAC,LA Clippers,41900152,2020-08-19,LAC vs. DAL,L,48.0,8.0,11.0,9.0,42.0,19.0,4.0,5.0,46.0,0,0,0,0,13,151,74,90,71,122,8,13,108,1,2019,2020,True,LAC,DAL,AUG
2019-20,1610612746,LAC,LA Clippers,41900151,2020-08-17,LAC vs. DAL,W,48.0,22.0,14.0,16.0,46.0,13.0,6.0,8.0,36.0,0,0,0,0,13,20,46,28,40,48,23,49,44,1,2019,2020,True,LAC,DAL,AUG
