close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1629028,Deandre Ayton,1610612756,PHX,C,22.0,22,22,0.484,71,225,0.316,0.388,-0.073
1626164,Devin Booker,1610612756,PHX,G,24.0,22,22,0.511,56,170,0.329,0.393,-0.064
203109,Jae Crowder,1610612756,PHX,F,30.0,22,22,0.49,54,166,0.325,0.389,-0.063
1628969,Mikal Bridges,1610612756,PHX,F,24.0,22,21,0.385,32,100,0.32,0.397,-0.077
1626166,Cameron Payne,1610612756,PHX,G,26.0,22,22,0.571,25,84,0.298,0.387,-0.09
1629661,Cameron Johnson,1610612756,PHX,F,25.0,21,20,0.471,29,72,0.403,0.388,0.015
101108,Chris Paul,1610612756,PHX,G,36.0,20,19,0.382,26,71,0.366,0.388,-0.021
1628470,Torrey Craig,1610612756,PHX,F,30.0,20,18,0.471,12,49,0.245,0.399,-0.154
203967,Dario Šarić,1610612756,PHX,F-C,27.0,14,11,0.36,9,31,0.29,0.39,-0.099
202734,E'Twaun Moore,1610612756,PHX,G,32.0,6,5,0.607,5,17,0.294,0.413,-0.119
1626163,Frank Kaminsky,1610612756,PHX,F-C,28.0,8,6,0.229,3,8,0.375,0.353,0.022
1627846,Abdel Nader,1610612756,PHX,F,27.0,3,3,0.625,4,5,0.8,0.401,0.399
204038,Langston Galloway,1610612756,PHX,G,29.0,2,1,0.5,1,2,0.5,0.346,0.154
1628975,Jevon Carter,1610612756,PHX,G,25.0,1,1,0.5,1,2,0.5,0.318,0.182
1630188,Jalen Smith,1610612756,PHX,F-C,21.0,1,1,0.333,1,1,1.0,0.333,0.667
