season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612739,CLE,Cleveland Cavaliers,21900962,2020-03-10,CLE @ CHI,L,48.0,103.9,105.1,110.7,109.1,-6.7,-4.0,0.725,1.61,21.2,0.238,0.651,0.447,0.184,0.538,0.571,98.4,98.5,82.08,98,0.503,1,1060,1060,1060,139,1429,974,1247,205,1165,227,1384,1878,1816,1797,952,972,1403,1038,1,2019,2020,False,CHI,CLE,MAR
2019-20,1610612739,CLE,Cleveland Cavaliers,21900954,2020-03-08,CLE vs. SAS,W,53.0,112.1,110.9,110.4,110.3,1.6,0.7,0.605,1.44,16.3,0.286,0.86,0.575,0.151,0.527,0.58,106.3,106.87,89.06,119,0.511,1,1,1,1,13,997,1069,1044,1019,1415,1421,817,70,138,1279,1067,849,269,952,1,2019,2020,True,CLE,SAS,MAR
2019-20,1610612739,CLE,Cleveland Cavaliers,21900942,2020-03-07,CLE vs. DEN,W,48.0,109.2,110.6,104.6,107.4,4.6,3.3,0.762,1.45,23.5,0.278,0.727,0.525,0.234,0.632,0.64,96.4,94.5,78.75,94,0.535,1,1,1,1,139,1021,865,916,85,1407,44,893,1142,641,2086,138,250,1911,747,1,2019,2020,True,CLE,DEN,MAR
2019-20,1610612739,CLE,Cleveland Cavaliers,21900917,2020-03-04,CLE vs. BOS,L,48.0,113.0,110.4,117.4,117.9,-4.3,-7.5,0.615,1.85,17.5,0.333,0.694,0.505,0.135,0.511,0.542,94.6,95.5,79.58,96,0.473,1,1060,1060,1060,139,1031,1618,1492,916,833,1053,334,1513,973,897,1276,1379,1799,1289,1,2019,2020,True,CLE,BOS,MAR
2019-20,1610612739,CLE,Cleveland Cavaliers,21900902,2020-03-02,CLE vs. UTA,L,48.0,119.0,117.7,131.0,131.3,-12.0,-13.5,0.667,4.0,20.6,0.231,0.722,0.432,0.073,0.555,0.571,95.5,96.0,80.0,96,0.429,1,1060,1060,1060,139,509,2048,1793,488,38,314,1467,1217,1934,57,738,976,1745,1696,1,2019,2020,True,CLE,UTA,MAR
2019-20,1610612739,CLE,Cleveland Cavaliers,21900890,2020-02-29,CLE vs. IND,L,48.0,100.2,105.1,115.1,114.1,-14.9,-9.1,0.732,1.88,21.4,0.273,0.762,0.512,0.162,0.512,0.554,101.0,99.0,82.5,99,0.471,1,1060,1060,1060,139,1434,1373,1601,175,801,193,945,723,845,1469,1252,1213,1321,1313,1,2019,2020,True,CLE,IND,FEB
2019-20,1610612739,CLE,Cleveland Cavaliers,21900883,2020-02-28,CLE @ NOP,L,48.0,99.7,105.1,116.5,116.0,-16.7,-10.9,0.628,1.93,19.3,0.259,0.634,0.421,0.141,0.511,0.519,101.9,99.5,82.92,99,0.387,1,1060,1060,1060,139,1434,1500,1691,809,731,579,1107,1972,2002,1023,1308,1639,1247,1948,1,2019,2020,False,NOP,CLE,FEB
2019-20,1610612739,CLE,Cleveland Cavaliers,21900865,2020-02-26,CLE vs. PHI,W,48.0,113.1,116.1,97.8,100.0,15.4,16.1,0.585,1.26,18.6,0.324,0.764,0.587,0.204,0.596,0.632,95.8,93.5,77.92,93,0.568,1,1,1,1,139,608,360,244,1173,1710,734,438,709,84,1985,348,308,1965,442,1,2019,2020,True,CLE,PHI,FEB
2019-20,1610612739,CLE,Cleveland Cavaliers,21900849,2020-02-24,CLE vs. MIA,W,53.0,112.7,115.7,107.4,110.2,5.3,5.6,0.581,2.08,16.7,0.322,0.778,0.54,0.111,0.515,0.558,100.4,97.81,81.51,108,0.497,1,1,1,1,13,631,1059,755,1197,569,1303,447,549,445,461,1226,1137,1551,1083,1,2019,2020,True,CLE,MIA,FEB
2019-20,1610612739,CLE,Cleveland Cavaliers,21900838,2020-02-22,CLE @ MIA,L,48.0,102.3,104.0,124.2,125.3,-22.0,-21.3,0.763,1.16,19.7,0.386,0.865,0.605,0.248,0.563,0.592,101.2,100.0,83.33,101,0.406,1,1060,1060,1060,139,1517,1932,1988,82,1834,480,81,57,32,2103,654,693,1131,1862,1,2019,2020,False,MIA,CLE,FEB
