season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612760,OKC,Oklahoma City Thunder,22300271,2023-11-30,OKC vs. LAL,W,48.0,127.1,127.9,107.8,104.8,19.3,23.1,0.58,3.22,20.4,0.2,0.851,0.533,0.087,0.606,0.641,103.4,104.5,87.08,104,0.594,1,1,1,1,119,311,494,167,1775,243,760,2117,68,633,201,463,403,269,310,1,2023,2024,True,OKC,LAL
2023-24,1610612748,MIA,Miami Heat,22300267,2023-11-30,MIA vs. IND,W,48.0,129.3,134.0,117.8,123.4,11.6,10.6,0.521,1.79,17.1,0.366,0.722,0.568,0.132,0.605,0.671,110.9,106.5,88.75,106,0.55,1,1,1,1,119,127,1894,596,2189,1500,1776,299,1196,228,1133,481,178,127,734,1,2023,2024,True,MIA,IND
2023-24,1610612762,UTA,Utah Jazz,22300270,2023-11-30,UTA @ MIN,L,48.0,89.0,92.8,104.4,104.1,-15.5,-11.3,0.667,1.05,16.1,0.352,0.765,0.552,0.216,0.443,0.483,98.9,97.0,80.83,97,0.404,1,1231,1231,1231,119,2378,468,1908,839,2389,2062,410,664,365,2414,2332,2320,1661,2161,1,2023,2024,False,MIN,UTA
2023-24,1610612750,MIN,Minnesota Timberwolves,22300270,2023-11-30,MIN vs. UTA,W,48.0,104.4,104.1,89.0,92.8,15.5,11.3,0.744,2.42,21.0,0.235,0.648,0.448,0.124,0.511,0.533,98.9,97.0,80.83,97,0.596,1,1,1,1,119,1988,82,551,276,691,603,1783,2041,2094,929,1746,1918,1661,300,1,2023,2024,True,MIN,UTA
2023-24,1610612765,DET,Detroit Pistons,22300268,2023-11-30,DET @ NYK,L,48.0,111.5,113.1,118.8,119.2,-7.3,-6.1,0.512,1.1,16.8,0.244,0.706,0.5,0.202,0.623,0.633,99.9,99.0,82.5,99,0.459,1,1231,1231,1231,119,1345,1610,1583,2227,2358,1857,1681,1396,1191,2353,314,502,1195,1629,1,2023,2024,False,NYK,DET
2023-24,1610612741,CHI,Chicago Bulls,22300269,2023-11-30,CHI vs. MIL,W,53.0,104.6,107.1,97.6,101.8,7.0,5.3,0.711,1.52,19.6,0.351,0.722,0.532,0.188,0.526,0.557,104.3,100.98,84.15,112,0.549,1,1,1,1,17,1805,328,935,475,1896,1018,421,1196,656,2229,1528,1606,835,742,1,2023,2024,True,CHI,MIL
2023-24,1610612746,LAC,LA Clippers,22300273,2023-11-30,LAC @ GSW,L,48.0,118.1,121.3,126.8,126.3,-8.7,-5.0,0.619,4.33,18.8,0.31,0.69,0.47,0.064,0.505,0.54,95.6,94.5,78.75,94,0.44,1,1231,1231,1231,119,702,2066,1498,1390,65,1255,836,1601,1772,48,1851,1851,2083,1862,1,2023,2024,False,GSW,LAC
2023-24,1610612752,NYK,New York Knicks,22300268,2023-11-30,NYK vs. DET,W,48.0,118.8,119.2,111.5,113.1,7.3,6.1,0.61,2.27,18.1,0.294,0.756,0.5,0.111,0.557,0.588,99.9,99.0,82.5,99,0.541,1,1,1,1,119,846,1109,877,1485,845,1475,1044,767,1191,642,1077,1107,1195,832,1,2023,2024,True,NYK,DET
2023-24,1610612759,SAS,San Antonio Spurs,22300272,2023-11-30,SAS vs. ATL,L,48.0,123.7,123.9,123.7,124.5,0.0,-0.7,0.708,1.62,22.1,0.262,0.76,0.533,0.193,0.64,0.681,109.9,109.5,91.25,109,0.518,1,1231,1231,1231,119,535,1969,1248,491,1748,384,1437,724,633,2291,193,127,33,1072,1,2023,2024,True,SAS,ATL
2023-24,1610612757,POR,Portland Trail Blazers,22300265,2023-11-30,POR @ CLE,W,48.0,107.5,108.4,95.7,100.0,11.8,8.4,0.744,1.26,21.3,0.316,0.608,0.483,0.242,0.597,0.629,97.6,95.0,79.17,95,0.572,1,1,1,1,119,1718,241,715,276,2227,539,764,2291,1540,2452,551,534,1995,481,1,2023,2024,False,CLE,POR
