season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612763,MEM,Memphis Grizzlies,22301193,2024-04-14,MEM vs. DEN,L,48.0,45,100,0.45,8,33,0.242,13,18,0.722,16,27,43,22,13.0,9,2,5,18,17,111,-15.0,1,1231,1231,1231,119,652,141,1660,2148,1419,2282,1740,1623,1818,159,2089,1199,1932,991,553,2080,1096,968,1494,1413,2062,1,2023,2024,True,MEM,DEN,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301177,2024-04-12,MEM vs. LAL,L,48.0,43,95,0.453,17,39,0.436,17,21,0.81,16,26,42,19,15.0,14,2,6,27,17,120,-3.0,1,1231,1231,1231,119,961,383,1618,283,599,461,1073,1194,1036,159,2189,1348,2294,1500,30,2080,1459,2376,1494,763,1340,1,2023,2024,True,MEM,LAL,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301158,2024-04-10,MEM @ CLE,L,48.0,33,84,0.393,14,32,0.438,18,19,0.947,10,34,44,21,16.0,10,10,10,21,15,98,-12.0,1,1231,1231,1231,119,2347,1797,2290,762,1560,447,926,1486,94,1170,909,1055,2065,1720,351,75,2312,1672,1915,2196,1915,1,2023,2024,False,CLE,MEM,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301151,2024-04-09,MEM vs. SAS,L,48.0,36,104,0.346,6,30,0.2,9,11,0.818,17,32,49,21,8.0,10,5,11,13,12,87,-15.0,1,1231,1231,1231,119,2105,43,2441,2371,1840,2402,2243,2320,913,106,1277,436,2065,117,351,1003,2387,143,2319,2421,2062,1,2023,2024,True,MEM,SAS,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301129,2024-04-06,MEM vs. PHI,L,48.0,36,87,0.414,9,26,0.346,15,21,0.714,15,29,44,21,19.0,9,2,9,18,22,96,-20.0,1,1231,1231,1231,119,2105,1401,2126,1985,2265,1432,1440,1194,1850,257,1817,1055,2065,2204,553,2080,2195,968,432,2261,2226,1,2023,2024,True,MEM,PHI,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301121,2024-04-05,MEM vs. DET,W,48.0,42,90,0.467,10,31,0.323,14,16,0.875,15,34,49,24,21.0,13,7,4,14,14,108,18.0,1,1,1,1,119,1142,977,1367,1784,1700,1700,1603,1867,420,257,909,436,1586,2357,59,450,710,250,2081,1635,263,1,2023,2024,True,MEM,DET,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301107,2024-04-03,MEM @ MIL,W,48.0,46,91,0.505,7,23,0.304,12,17,0.706,13,41,54,25,9.0,5,8,10,12,14,111,10.0,1,1,1,1,119,520,840,722,2286,2391,1893,1896,1759,1931,507,151,140,1416,199,1865,267,2312,78,2081,1413,598,1,2023,2024,False,MIL,MEM,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301088,2024-04-01,MEM @ DET,W,48.0,40,91,0.44,11,33,0.333,19,23,0.826,15,29,44,28,13.0,11,9,9,18,16,110,2.0,1,1,1,1,119,1506,840,1823,1521,1419,1535,784,909,847,257,1817,1055,852,991,205,150,2195,968,1725,1485,1122,1,2023,2024,False,DET,MEM,APR
2023-24,1610612763,MEM,Memphis Grizzlies,22301075,2024-03-30,MEM @ ORL,L,48.0,31,86,0.36,12,36,0.333,14,17,0.824,13,32,45,25,19.0,11,7,8,19,16,88,-30.0,1,1231,1231,1231,119,2419,1552,2418,1249,987,1535,1603,1759,872,507,1277,909,1416,2204,205,450,2012,1208,1725,2412,2384,1,2023,2024,False,ORL,MEM,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22301055,2024-03-27,MEM vs. LAL,L,48.0,46,97,0.474,17,43,0.395,15,19,0.789,13,26,39,30,14.0,10,3,4,23,19,124,-12.0,1,1231,1231,1231,119,520,265,1242,283,264,846,1440,1486,1230,507,2189,1785,535,1228,351,1752,710,2030,1020,524,1915,1,2023,2024,True,MEM,LAL,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22301040,2024-03-25,MEM @ DEN,L,48.0,37,94,0.394,11,44,0.25,18,27,0.667,17,23,40,25,17.0,9,9,7,15,23,103,-25.0,1,1231,1231,1231,119,1973,480,2280,1521,202,2242,926,497,2121,106,2379,1645,1416,1920,553,150,1772,381,304,1977,2321,1,2023,2024,False,DEN,MEM,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22301015,2024-03-22,MEM @ SAS,W,48.0,33,82,0.402,12,34,0.353,21,31,0.677,9,42,51,18,18.0,10,4,7,17,23,99,2.0,1,1,1,1,119,2347,2010,2209,1249,1272,1354,521,232,2110,1420,108,272,2359,2077,351,1367,1772,737,304,2160,1122,1,2023,2024,False,SAS,MEM,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22301001,2024-03-20,MEM @ GSW,L,48.0,42,96,0.438,18,49,0.367,14,18,0.778,16,29,45,29,12.0,4,3,5,15,17,116,-21.0,1,1231,1231,1231,119,1142,314,1858,194,45,1187,1603,1623,1318,159,1817,909,678,760,2100,1752,1096,381,1494,1044,2243,1,2023,2024,False,GSW,MEM,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22300989,2024-03-18,MEM @ SAC,L,53.0,37,98,0.378,13,38,0.342,24,30,0.8,15,34,49,22,14.0,13,7,10,23,25,111,-10.0,1,1231,1231,1231,17,1973,207,2369,1015,721,1495,271,269,1096,257,909,436,1932,1228,59,450,2312,2030,125,1413,1812,1,2023,2024,False,SAC,MEM,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22300972,2024-03-16,MEM vs. OKC,L,48.0,37,81,0.457,18,44,0.409,20,26,0.769,7,29,36,34,14.0,7,4,8,20,19,112,-6.0,1,1231,1231,1231,119,1973,2119,1546,194,202,712,640,580,1401,1904,1817,2127,180,1228,1161,1367,2012,1442,1020,1338,1518,1,2023,2024,True,MEM,OKC,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22300950,2024-03-13,MEM vs. CHA,L,48.0,36,85,0.424,16,40,0.4,10,11,0.909,16,30,46,24,24.0,12,5,7,19,11,98,-12.0,1,1231,1231,1231,119,2105,1684,2034,405,495,777,2134,2320,235,159,1646,777,1586,2439,109,1003,1772,1208,2384,2196,1915,1,2023,2024,True,MEM,CHA,MAR
2023-24,1610612763,MEM,Memphis Grizzlies,22300940,2024-03-12,MEM vs. WAS,W,48.0,42,94,0.447,8,33,0.242,17,21,0.81,17,36,53,27,18.0,8,7,3,19,18,109,12.0,1,1,1,1,119,1142,480,1712,2148,1419,2282,1073,1194,1036,106,612,181,1031,2077,839,450,382,1208,1254,1562,485,1,2023,2024,True,MEM,WAS,MAR
