group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1630560,Cam Thomas,Cam,1610612751,BKN,23.0,15,5,10,0.333,3.8,0.545,0.455,0.389,0.111,0.417,0.0,0.194,0.167,0.278,0.286,0.714,0.4,0.6,0.333,0.667,12,33,0.364,214,243,328,372,77,225,191,231,47,115,189,219,139,251,244,89,245,19,300,59,85,67,266
Players,1629661,Cameron Johnson,Cameron,1610612751,BKN,29.0,28,13,15,0.464,3.4,0.278,0.722,0.262,0.066,0.492,0.082,0.246,0.082,0.197,0.375,0.625,0.9,0.1,0.667,0.333,18,36,0.5,76,96,433,291,129,347,72,285,80,87,138,176,214,295,216,118,172,93,174,170,45,61,129
Players,1626156,D'Angelo Russell,D'Angelo,1610612751,BKN,29.0,24,10,14,0.417,1.9,0.55,0.45,0.348,0.0,0.391,0.087,0.261,0.217,0.348,0.75,0.25,1.0,0.0,0.857,0.143,7,20,0.35,114,154,410,330,354,223,196,248,123,125,133,156,102,221,90,237,1,94,105,261,142,122,284
Players,1641727,Dariq Whitehead,Dariq,1610612751,BKN,20.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,375,1,1,492,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,23.0,3,1,2,0.333,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,380,375,105,372,453,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369
Players,1629001,De'Anthony Melton,De'Anthony,1610612751,BKN,27.0,1,1,0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,375,1,1,115,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369
Players,1631166,Drew Timme,Drew,1610612751,BKN,24.0,3,2,1,0.667,1.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,380,335,35,73,380,1,347,1,123,265,189,307,248,1,1,269,256,94,1,276,306,362,1
Players,1630592,Jalen Wilson,Jalen,1610612751,BKN,24.0,20,10,10,0.5,1.7,0.25,0.75,0.143,0.0,0.214,0.0,0.643,0.286,0.143,0.0,1.0,1.0,0.0,0.5,0.5,2,4,0.5,160,154,328,212,373,348,66,318,123,215,189,25,62,309,285,1,1,94,234,105,272,295,129
Players,1630553,Keon Johnson,Keon,1610612751,BKN,23.0,26,10,16,0.385,2.8,0.548,0.452,0.467,0.067,0.4,0.067,0.133,0.067,0.4,0.286,0.714,1.0,0.0,0.545,0.455,11,31,0.355,91,154,449,355,214,224,195,183,78,122,151,258,225,179,244,89,1,94,227,141,94,72,280
Players,1630165,Killian Hayes,Killian,1610612751,BKN,23.0,1,1,0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,375,1,1,415,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369
Players,1641721,Maxwell Lewis,Maxwell,1610612751,BKN,22.0,3,2,1,0.667,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,380,335,35,73,476,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369
Players,1629651,Nic Claxton,Nic,1610612751,BKN,26.0,29,12,17,0.414,4.0,1.0,0.0,0.867,0.0,0.0,0.067,0.133,0.067,0.867,0.769,0.231,0.0,0.0,0.769,0.231,13,25,0.52,63,113,465,336,56,1,347,42,123,265,151,258,225,40,89,248,256,94,145,224,80,96,123
Players,1641730,Noah Clowney,Noah,1610612751,BKN,20.0,9,5,4,0.556,2.7,0.364,0.636,0.167,0.0,0.75,0.0,0.083,0.0,0.167,1.0,0.0,0.667,0.333,0.75,0.25,4,11,0.364,279,243,181,169,233,320,99,313,123,30,189,290,248,302,1,269,198,56,147,206,210,196,266
Players,1641736,Reece Beekman,Reece,1610612751,BKN,23.0,4,4,0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,359,275,1,1,458,1,347,1,123,265,189,307,248,1,285,1,256,94,342,1,306,362,1
Players,1641787,Tosan Evbuomwan,Tosan,1610612751,BKN,24.0,6,3,3,0.5,2.2,0.5,0.5,0.25,0.0,0.375,0.0,0.375,0.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1.0,322,304,148,212,316,238,153,292,123,134,189,74,81,266,1,269,1,94,1,276,272,333,1
Players,1630570,Trendon Watford,Trendon,1610612751,BKN,24.0,14,8,6,0.571,2.1,0.778,0.222,0.588,0.0,0.176,0.0,0.236,0.0,0.588,0.6,0.4,1.0,0.0,0.667,0.333,6,9,0.667,222,187,240,151,326,116,302,120,123,236,189,182,248,101,142,189,1,94,174,170,160,219,58
Players,1631213,Tyrese Martin,Tyrese,1610612751,BKN,26.0,16,7,9,0.438,2.5,0.429,0.571,0.167,0.167,0.75,0.0,0.083,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4,14,0.286,203,209,308,319,267,292,121,313,26,30,189,290,248,331,1,269,1,94,1,276,210,162,323
Players,1630623,Tyson Etienne,Tyson,1610612751,BKN,25.0,2,1,1,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,410,375,35,212,431,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369
Players,1630533,Ziaire Williams,Ziaire,1610612751,BKN,23.0,23,12,11,0.522,2.9,0.154,0.846,0.105,0.0,0.474,0.263,0.421,0.158,0.105,0.0,1.0,1.0,0.0,0.75,0.25,4,13,0.308,133,113,352,197,202,368,51,328,123,95,41,60,146,321,285,1,1,94,147,206,210,174,317
