season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2022-23,1610612762,22200012,2022-10-19,DEN,UTA,1610612743,1,123,102,W
2022-23,1610612762,22200025,2022-10-21,UTA,MIN,1610612750,2,132,126,W
2022-23,1610612762,22200040,2022-10-23,UTA,NOP,1610612740,3,122,121,W
2022-23,1610612762,22200048,2022-10-24,UTA,HOU,1610612745,4,108,114,L
2022-23,1610612762,22200063,2022-10-26,HOU,UTA,1610612745,5,109,101,W
2022-23,1610612762,22200078,2022-10-28,UTA,DEN,1610612743,6,101,117,L
2022-23,1610612762,22200087,2022-10-29,MEM,UTA,1610612763,7,124,123,W
2022-23,1610612762,22200101,2022-10-31,MEM,UTA,1610612763,8,121,105,W
2022-23,1610612762,22200115,2022-11-02,UTA,DAL,1610612742,9,100,103,L
2022-23,1610612762,22200131,2022-11-04,UTA,LAL,1610612747,10,130,116,W
2022-23,1610612762,22200143,2022-11-06,UTA,LAC,1610612746,11,110,102,W
2022-23,1610612762,22200157,2022-11-07,LAL,UTA,1610612747,12,139,116,W
2022-23,1610612762,22200162,2022-11-09,UTA,ATL,1610612737,13,125,119,W
2022-23,1610612762,22200185,2022-11-12,UTA,WAS,1610612764,14,112,121,L
2022-23,1610612762,22200195,2022-11-13,UTA,PHI,1610612755,15,98,105,L
2022-23,1610612762,22200208,2022-11-15,NYK,UTA,1610612752,16,111,118,L
2022-23,1610612762,22200232,2022-11-18,PHX,UTA,1610612756,17,134,133,W
2022-23,1610612762,22200238,2022-11-19,UTA,POR,1610612757,18,118,113,W
2022-23,1610612762,22200255,2022-11-21,UTA,LAC,1610612746,19,114,121,L
2022-23,1610612762,22200270,2022-11-23,DET,UTA,1610612765,20,116,125,L
2022-23,1610612762,22200284,2022-11-25,UTA,GSW,1610612744,21,118,129,L
2022-23,1610612762,22200289,2022-11-26,UTA,PHX,1610612756,22,112,113,L
2022-23,1610612762,22200306,2022-11-28,CHI,UTA,1610612741,23,107,114,L
2022-23,1610612762,22200322,2022-11-30,LAC,UTA,1610612746,24,125,112,W
2022-23,1610612762,22200335,2022-12-02,IND,UTA,1610612754,25,139,119,W
2022-23,1610612762,22200343,2022-12-03,POR,UTA,1610612757,26,111,116,L
2022-23,1610612762,22200372,2022-12-07,GSW,UTA,1610612744,27,124,123,W
2022-23,1610612762,22200385,2022-12-09,MIN,UTA,1610612750,28,108,118,L
2022-23,1610612762,22200393,2022-12-10,UTA,DEN,1610612743,29,110,115,L
2022-23,1610612762,22200412,2022-12-13,NOP,UTA,1610612740,30,121,100,W
2022-23,1610612762,22200426,2022-12-15,NOP,UTA,1610612740,31,132,129,W
2022-23,1610612762,22200442,2022-12-17,UTA,MIL,1610612749,32,97,123,L
2022-23,1610612762,22200452,2022-12-19,UTA,CLE,1610612739,33,99,122,L
2022-23,1610612762,22200461,2022-12-20,UTA,DET,1610612765,34,126,111,W
2022-23,1610612762,22200478,2022-12-22,WAS,UTA,1610612764,35,120,112,W
2022-23,1610612762,22200503,2022-12-26,UTA,SAS,1610612759,36,122,126,L
2022-23,1610612762,22200521,2022-12-28,UTA,GSW,1610612744,37,107,112,L
2022-23,1610612762,22200537,2022-12-30,UTA,SAC,1610612758,38,125,126,L
2022-23,1610612762,22200546,2022-12-31,MIA,UTA,1610612748,39,123,126,L
2022-23,1610612762,22200563,2023-01-03,SAC,UTA,1610612758,40,115,117,L
2022-23,1610612762,22200578,2023-01-05,UTA,HOU,1610612745,41,131,114,W
2022-23,1610612762,22200592,2023-01-07,UTA,CHI,1610612741,42,118,126,L
2022-23,1610612762,22200600,2023-01-08,UTA,MEM,1610612763,43,118,123,L
2022-23,1610612762,22200614,2023-01-10,CLE,UTA,1610612739,44,116,114,W
2022-23,1610612762,22200638,2023-01-13,ORL,UTA,1610612753,45,112,108,W
2022-23,1610612762,22200646,2023-01-14,PHI,UTA,1610612755,46,117,118,L
2022-23,1610612762,22200662,2023-01-16,UTA,MIN,1610612750,47,126,125,W
2022-23,1610612762,22200675,2023-01-18,LAC,UTA,1610612746,48,126,103,W
2022-23,1610612762,22200689,2023-01-20,BKN,UTA,1610612751,49,106,117,L
2022-23,1610612762,22200710,2023-01-23,CHA,UTA,1610612766,50,120,102,W
2022-23,1610612762,22200727,2023-01-25,UTA,POR,1610612757,51,124,134,L
2022-23,1610612762,22200750,2023-01-28,DAL,UTA,1610612742,52,108,100,W
2022-23,1610612762,22200776,2023-02-01,TOR,UTA,1610612761,53,131,128,W
2022-23,1610612762,22200792,2023-02-03,ATL,UTA,1610612737,54,108,115,L
2022-23,1610612762,22200813,2023-02-06,DAL,UTA,1610612742,55,111,124,L
2022-23,1610612762,22200828,2023-02-08,MIN,UTA,1610612750,56,118,143,L
2022-23,1610612762,22200839,2023-02-10,UTA,TOR,1610612761,57,122,116,W
2022-23,1610612762,22200851,2023-02-11,UTA,NYK,1610612752,58,120,126,L
2022-23,1610612762,22200859,2023-02-13,UTA,IND,1610612754,59,123,117,W
2022-23,1610612762,22200879,2023-02-15,UTA,MEM,1610612763,60,111,117,L
2022-23,1610612762,22200892,2023-02-23,OKC,UTA,1610612760,61,120,119,W
2022-23,1610612762,22200909,2023-02-25,SAS,UTA,1610612759,62,118,102,W
2022-23,1610612762,22200930,2023-02-28,SAS,UTA,1610612759,63,94,102,L
2022-23,1610612762,22200951,2023-03-03,UTA,OKC,1610612760,64,103,130,L
2022-23,1610612762,22200968,2023-03-05,UTA,OKC,1610612760,65,119,129,L
2022-23,1610612762,22200983,2023-03-07,UTA,DAL,1610612742,66,116,120,L
2022-23,1610612762,22200994,2023-03-09,UTA,ORL,1610612753,67,131,124,W
2022-23,1610612762,22201005,2023-03-11,UTA,CHA,1610612766,68,119,111,W
2022-23,1610612762,22201022,2023-03-13,UTA,MIA,1610612748,69,115,119,L
2022-23,1610612762,22201062,2023-03-18,BOS,UTA,1610612738,70,118,117,W
2022-23,1610612762,22201076,2023-03-20,SAC,UTA,1610612758,71,128,120,W
2022-23,1610612762,22201091,2023-03-22,POR,UTA,1610612757,72,115,127,L
2022-23,1610612762,22201102,2023-03-24,MIL,UTA,1610612749,73,116,144,L
2022-23,1610612762,22201111,2023-03-25,UTA,SAC,1610612758,74,113,121,L
2022-23,1610612762,22201125,2023-03-27,PHX,UTA,1610612756,75,103,117,L
2022-23,1610612762,22201143,2023-03-29,UTA,SAS,1610612759,76,128,117,W
2022-23,1610612762,22201152,2023-03-31,UTA,BOS,1610612738,77,114,122,L
2022-23,1610612762,22201164,2023-04-02,UTA,BKN,1610612751,78,110,111,L
2022-23,1610612762,22201186,2023-04-04,LAL,UTA,1610612747,79,133,135,L
2022-23,1610612762,22201200,2023-04-06,OKC,UTA,1610612760,80,98,114,L
2022-23,1610612762,22201213,2023-04-08,DEN,UTA,1610612743,81,118,114,W
2022-23,1610612762,22201228,2023-04-09,UTA,LAL,1610612747,82,117,128,L
