season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612764,WAS,Washington Wizards,22001080,2021-05-16,WAS vs. CHA,W,48.0,0.659,0.341,0.591,0.157,0.261,0.052,0.148,0.13,0.435,0.412,0.588,0.8,0.2,0.5,0.5,0,0,0,0,113,562,1594,388,183,1698,1871,1089,1314,973,1682,474,1295,767,1823,273,1,2020,2021,True,WAS,CHA,MAY
2020-21,1610612764,WAS,Washington Wizards,22000204,2021-05-14,WAS vs. CLE,W,48.0,0.719,0.281,0.567,0.1,0.175,0.083,0.258,0.175,0.467,0.471,0.529,1.0,0.0,0.561,0.439,0,0,0,0,113,155,2006,557,731,2067,1438,54,622,675,1298,850,1,1797,1405,742,1,2020,2021,True,WAS,CLE,MAY
2020-21,1610612764,WAS,Washington Wizards,22001042,2021-05-12,WAS @ ATL,L,48.0,0.713,0.287,0.603,0.103,0.259,0.112,0.138,0.147,0.5,0.6,0.4,0.8,0.2,0.644,0.356,0,0,0,0,113,175,1984,316,686,1719,1028,1260,1042,414,412,1705,1295,767,710,1439,1,2020,2021,False,ATL,WAS,MAY
2020-21,1610612764,WAS,Washington Wizards,22001026,2021-05-10,WAS @ ATL,L,48.0,0.74,0.26,0.613,0.145,0.315,0.129,0.073,0.137,0.468,0.474,0.526,0.769,0.231,0.549,0.451,0,0,0,0,113,91,2070,267,259,1274,760,2073,1197,666,1285,868,1488,621,1513,644,1,2020,2021,False,ATL,WAS,MAY
2020-21,1610612764,WAS,Washington Wizards,22001012,2021-05-08,WAS @ IND,W,53.0,0.709,0.291,0.602,0.105,0.203,0.18,0.195,0.105,0.496,0.45,0.55,0.889,0.111,0.531,0.469,0,0,0,0,13,193,1968,328,654,1985,225,404,1668,439,1446,708,780,1327,1654,504,1,2020,2021,False,IND,WAS,MAY
2020-21,1610612764,WAS,Washington Wizards,22000997,2021-05-06,WAS @ TOR,W,53.0,0.681,0.319,0.427,0.046,0.298,0.107,0.275,0.145,0.382,0.571,0.429,1.0,0.0,0.707,0.293,0,0,0,0,13,382,1772,1786,1641,1424,1109,26,1071,1478,571,1553,1,1797,329,1824,1,2020,2021,False,TOR,WAS,MAY
2020-21,1610612764,WAS,Washington Wizards,22000235,2021-05-05,WAS @ MIL,L,48.0,0.771,0.229,0.582,0.164,0.179,0.075,0.239,0.187,0.418,0.487,0.513,1.0,0.0,0.574,0.426,0,0,0,0,113,33,2127,458,147,2059,1570,98,489,1150,1176,982,1,1797,1314,838,1,2020,2021,False,MIL,WAS,MAY
2020-21,1610612764,WAS,Washington Wizards,22000976,2021-05-03,WAS vs. IND,W,48.0,0.786,0.214,0.701,0.078,0.175,0.195,0.123,0.169,0.623,0.796,0.204,0.778,0.222,0.794,0.206,0,0,0,0,113,24,2137,36,1085,2066,146,1504,709,28,12,2149,1440,675,50,2111,1,2020,2021,True,WAS,IND,MAY
2020-21,1610612764,WAS,Washington Wizards,22000964,2021-05-01,WAS @ DAL,L,48.0,0.791,0.209,0.661,0.177,0.145,0.161,0.194,0.129,0.484,0.341,0.659,0.833,0.167,0.404,0.596,0,0,0,0,113,20,2140,103,98,2120,359,422,1341,538,1983,178,1097,977,2112,47,1,2020,2021,False,DAL,WAS,MAY
2020-21,1610612764,WAS,Washington Wizards,22000951,2021-04-30,WAS @ CLE,W,48.0,0.804,0.196,0.623,0.082,0.197,0.131,0.18,0.246,0.541,0.632,0.368,0.875,0.125,0.674,0.326,0,0,0,0,113,13,2148,217,1007,2011,728,594,81,215,284,1871,864,1237,521,1632,1,2020,2021,False,CLE,WAS,APR
2020-21,1610612764,WAS,Washington Wizards,22000935,2021-04-28,WAS vs. LAL,W,48.0,0.8,0.2,0.707,0.172,0.155,0.129,0.138,0.078,0.534,0.488,0.512,0.667,0.333,0.511,0.489,0,0,0,0,113,15,2144,27,113,2105,755,1260,1964,253,1174,986,1862,223,1812,346,1,2020,2021,True,WAS,LAL,APR
2020-21,1610612764,WAS,Washington Wizards,22000919,2021-04-26,WAS vs. SAS,L,53.0,0.817,0.183,0.727,0.126,0.126,0.028,0.147,0.07,0.601,0.385,0.615,1.0,0.0,0.448,0.552,0,0,0,0,13,8,2153,10,408,2141,2075,1107,2011,55,1804,332,1,1797,2034,126,1,2020,2021,True,WAS,SAS,APR
2020-21,1610612764,WAS,Washington Wizards,22000197,2021-04-25,WAS vs. CLE,W,48.0,0.652,0.348,0.521,0.118,0.303,0.084,0.176,0.176,0.403,0.419,0.581,1.0,0.0,0.581,0.419,0,0,0,0,113,620,1535,966,496,1390,1431,648,605,1291,1632,509,1,1797,1249,898,1,2020,2021,True,WAS,CLE,APR
2020-21,1610612764,WAS,Washington Wizards,22000902,2021-04-23,WAS @ OKC,W,48.0,0.656,0.344,0.465,0.078,0.419,0.031,0.116,0.124,0.388,0.267,0.733,0.944,0.056,0.521,0.479,0,0,0,0,113,592,1566,1509,1095,394,2052,1621,1418,1428,2117,42,385,1766,1730,427,1,2020,2021,False,OKC,WAS,APR
2020-21,1610612764,WAS,Washington Wizards,22000885,2021-04-21,WAS vs. GSW,W,48.0,0.692,0.308,0.475,0.034,0.254,0.127,0.271,0.229,0.441,0.5,0.5,0.9,0.1,0.605,0.395,0,0,0,0,113,302,1858,1417,1855,1756,800,31,155,911,1049,988,706,1397,1039,1105,1,2020,2021,True,WAS,GSW,APR
2020-21,1610612764,WAS,Washington Wizards,22000872,2021-04-19,WAS vs. OKC,W,48.0,0.659,0.341,0.605,0.118,0.252,0.034,0.143,0.16,0.487,0.611,0.389,0.9,0.1,0.674,0.326,0,0,0,0,113,562,1594,301,496,1773,2037,1162,834,503,364,1790,706,1397,521,1632,1,2020,2021,True,WAS,OKC,APR
2020-21,1610612764,WAS,Washington Wizards,22000856,2021-04-17,WAS vs. DET,W,48.0,0.83,0.17,0.678,0.066,0.223,0.05,0.099,0.149,0.612,0.415,0.585,0.889,0.111,0.5,0.5,0,0,0,0,113,4,2157,72,1289,1920,1887,1833,1004,40,1671,490,780,1327,1823,273,1,2020,2021,True,WAS,DET,APR
2020-21,1610612764,WAS,Washington Wizards,22000847,2021-04-16,WAS vs. NOP,W,53.0,0.719,0.281,0.701,0.171,0.103,0.137,0.197,0.137,0.53,0.512,0.488,0.75,0.25,0.533,0.467,0,0,0,0,13,156,2004,38,119,2157,636,380,1202,278,1045,1114,1561,497,1633,516,1,2020,2021,True,WAS,NOP,APR
2020-21,1610612764,WAS,Washington Wizards,22000839,2021-04-14,WAS @ SAC,W,48.0,0.733,0.267,0.65,0.13,0.171,0.114,0.179,0.122,0.52,0.4,0.6,1.0,0.0,0.489,0.511,0,0,0,0,113,106,2053,132,363,2079,1010,620,1443,318,1723,406,1,1797,1897,258,1,2020,2021,False,SAC,WAS,APR
2020-21,1610612764,WAS,Washington Wizards,22000820,2021-04-12,WAS @ UTA,W,48.0,0.789,0.211,0.608,0.144,0.216,0.088,0.176,0.16,0.464,0.526,0.474,1.0,0.0,0.617,0.383,0,0,0,0,113,22,2139,287,270,1940,1377,657,830,709,901,1250,1,1797,959,1197,1,2020,2021,False,UTA,WAS,APR
2020-21,1610612764,WAS,Washington Wizards,22000803,2021-04-10,WAS @ PHX,L,48.0,0.702,0.298,0.566,0.019,0.255,0.142,0.179,0.038,0.547,0.633,0.367,0.889,0.111,0.692,0.308,0,0,0,0,113,232,1927,567,1985,1746,570,611,2136,189,276,1878,780,1327,391,1758,1,2020,2021,False,PHX,WAS,APR
2020-21,1610612764,WAS,Washington Wizards,22000798,2021-04-09,WAS @ GSW,W,48.0,0.787,0.213,0.691,0.145,0.136,0.073,0.173,0.1,0.545,0.684,0.316,0.8,0.2,0.698,0.302,0,0,0,0,113,23,2138,55,256,2136,1602,714,1727,193,126,2032,1295,767,373,1785,1,2020,2021,False,GSW,WAS,APR
