close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203994,Jusuf Nurkić,1610612757,POR,C,23.0,79,79,0.407,213,527,0.404,0.375,0.029
203468,CJ McCollum,1610612757,POR,G,26.0,80,80,0.493,175,459,0.381,0.379,0.002
203081,Damian Lillard,1610612757,POR,G,27.0,73,72,0.493,145,387,0.375,0.369,0.006
202329,Al-Farouq Aminu,1610612757,POR,F,27.0,69,69,0.431,134,372,0.36,0.376,-0.016
202323,Evan Turner,1610612757,POR,F-G,29.0,79,79,0.485,145,364,0.398,0.375,0.023
203894,Shabazz Napier,1610612757,POR,G,26.0,73,69,0.476,107,282,0.379,0.372,0.008
202334,Ed Davis,1610612757,POR,F-C,29.0,78,74,0.376,113,274,0.412,0.371,0.041
1626192,Pat Connaughton,1610612757,POR,G-F,25.0,82,79,0.512,91,265,0.343,0.377,-0.034
1628380,Zach Collins,1610612757,POR,C-F,20.0,64,58,0.473,92,223,0.413,0.374,0.039
203090,Maurice Harkless,1610612757,POR,F,25.0,58,55,0.511,87,214,0.407,0.377,0.03
203086,Meyers Leonard,1610612757,POR,C,26.0,26,20,0.413,25,50,0.5,0.373,0.127
1628403,Caleb Swanigan,1610612757,POR,F-C,21.0,22,20,0.533,18,40,0.45,0.36,0.09
1627834,Georgios Papagiannis,1610612757,POR,C,20.0,15,9,0.338,11,23,0.478,0.383,0.096
1627774,Jake Layman,1610612757,POR,F,24.0,17,12,0.515,4,17,0.235,0.362,-0.127
1627735,Wade Baldwin IV,1610612757,POR,G,22.0,6,6,0.462,5,12,0.417,0.371,0.045
