player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1626151,Aaron Harrison,Aaron,1610612766,CHA,21.0,2,1,1,0.5,46.3,0.0,0.0,0.0,0.0,18.8,0.0,18.8,37.5,0.0,0.0,6.3,0.0,7.5,197,148,4,60,205,168,163,149,197,164,1,194,157,143,1,166,191,212
201143,Al Horford,Al,1610612737,ATL,30.0,10,4,6,0.4,49.1,1.8,0.9,1.5,10.2,17.2,14.2,10.3,36.0,3.6,0.4,3.7,3.0,52.4,61,75,157,121,153,136,152,98,62,136,135,64,169,10,84,66,130,37
2744,Al Jefferson,Al,1610612766,CHA,31.0,7,3,4,0.429,54.5,5.2,3.9,0.0,22.7,10.4,16.2,12.0,51.1,1.0,2.3,3.9,3.2,55.5,92,92,62,104,13,21,40,149,6,32,183,94,15,74,194,74,120,24
202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,25.0,11,5,6,0.455,48.4,1.7,2.5,0.8,6.0,12.9,12.9,11.7,40.1,1.3,0.7,4.0,2.7,44.0,52,63,157,90,169,145,92,130,132,64,104,89,124,58,100,83,140,70
203459,Allen Crabbe,Allen,1610612757,POR,24.0,11,5,6,0.455,48.0,2.9,3.0,3.7,3.8,15.7,14.5,14.8,46.4,0.2,0.2,3.7,3.5,29.2,52,63,157,90,182,84,68,39,172,107,139,151,42,140,63,63,111,171
2405,Amar'e Stoudemire,Amar'e,1610612748,MIA,33.0,9,4,5,0.444,52.8,3.8,2.6,0.0,11.5,17.3,15.4,6.4,51.3,1.9,0.0,9.0,4.5,38.8,84,75,142,99,37,51,87,149,47,138,166,21,14,35,1,203,79,105
101161,Amir Johnson,Amir,1610612738,BOS,29.0,6,2,4,0.333,50.4,4.5,3.8,1.5,15.8,16.6,14.0,14.3,47.5,3.0,1.5,4.9,2.6,47.4,109,122,62,135,106,36,45,96,19,123,128,141,34,15,169,124,144,53
2760,Anderson Varejao,Anderson,1610612744,GSW,33.0,17,11,6,0.647,49.4,2.7,2.7,0.5,4.3,13.3,11.2,15.4,52.1,1.1,1.1,9.0,11.7,39.7,34,19,157,23,141,91,84,143,166,69,66,165,13,70,135,204,4,98
203083,Andre Drummond,Andre,1610612765,DET,22.0,4,0,4,0.0,55.2,2.1,4.6,2.1,19.3,16.8,12.2,12.2,34.5,2.5,0.4,3.4,12.6,53.4,158,179,62,179,7,118,28,80,9,126,88,95,176,18,79,56,3,32
2738,Andre Iguodala,Andre,1610612744,GSW,32.0,24,15,9,0.625,48.6,3.0,1.8,2.8,5.7,17.0,15.1,16.3,43.0,0.6,0.4,2.3,3.5,36.0,1,7,201,24,162,80,126,63,138,132,159,178,77,97,83,23,114,130
1889,Andre Miller,Andre,1610612759,SAS,40.0,5,3,2,0.6,51.8,0.0,2.9,0.0,5.9,17.6,10.3,22.1,41.2,0.0,1.5,5.9,1.5,37.5,129,92,11,41,66,168,72,149,134,144,51,207,102,143,164,159,176,117
203460,Andre Roberson,Andre,1610612760,OKC,24.0,18,11,7,0.611,49.6,1.5,1.6,0.8,5.9,12.5,9.8,13.8,40.2,2.0,0.6,4.7,1.8,37.6,25,19,184,31,134,154,135,127,133,57,49,134,121,29,99,120,170,116
