player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1628389,Bam Adebayo,Bam,1610612748,MIA,21.0,82,39,43,0.476,23.3,1.5,2.0,0.9,6.4,8.3,6.2,5.5,20.3,0.8,0.4,2.5,2.8,24.5,1,118,474,293,193,174,61,253,96,354,324,273,241,64,306,437,82,132,MIA
1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,22.0,60,31,29,0.517,19.2,1.7,1.8,1.1,4.3,6.2,5.7,4.5,16.5,0.7,0.4,2.1,1.7,16.4,232,187,312,243,264,144,78,203,169,255,289,203,310,84,331,344,201,246,MIA
203079,Dion Waiters,Dion,1610612748,MIA,27.0,44,20,24,0.455,25.9,1.2,0.9,0.9,3.2,8.5,7.1,7.1,22.0,0.2,0.5,1.6,1.0,20.4,326,294,245,321,158,243,252,247,246,366,384,368,213,323,366,228,312,182,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,25.0,15,7,8,0.467,10.7,0.7,0.5,0.8,0.8,3.5,4.4,2.5,10.3,0.0,0.1,0.7,0.3,6.1,441,433,93,305,425,383,392,282,466,95,213,88,429,473,48,68,481,466,MIA
2548,Dwyane Wade,Dwyane,1610612748,MIA,37.0,72,35,37,0.486,26.2,2.1,1.4,1.4,7.1,9.5,7.9,7.1,23.5,0.5,0.5,1.6,2.2,27.8,135,152,416,278,153,98,130,133,78,409,430,369,192,127,354,229,127,99,MIA
1629150,Emanuel Terry,Emanuel,1610612748,MIA,22.0,3,0,3,0.0,7.6,1.7,1.0,0.3,2.7,6.0,2.3,2.0,8.7,0.0,0.3,1.3,1.0,9.5,501,519,48,519,467,148,232,418,290,235,66,58,454,473,276,157,321,399,MIA
201609,Goran Dragic,Goran,1610612748,MIA,33.0,36,16,20,0.444,27.5,2.3,0.8,1.8,5.8,9.3,7.9,7.2,25.7,0.1,0.7,2.3,2.1,25.6,364,341,195,335,120,69,298,89,112,403,432,371,160,378,439,389,137,122,MIA
202355,Hassan Whiteside,Hassan,1610612748,MIA,30.0,72,33,39,0.458,23.3,1.7,4.0,0.5,10.2,8.4,6.8,6.9,20.7,1.9,0.7,2.7,3.1,33.3,135,169,438,315,195,153,8,359,29,361,360,350,231,8,439,471,62,49,MIA
201949,James Johnson,James,1610612748,MIA,32.0,55,27,28,0.491,21.2,1.0,0.5,0.4,3.9,7.2,5.8,5.9,18.9,0.5,0.3,2.1,1.1,17.3,270,229,292,276,227,283,397,404,204,303,295,304,270,139,230,351,302,226,MIA
1626196,Josh Richardson,Josh,1610612748,MIA,25.0,73,35,38,0.479,34.8,2.5,1.3,1.6,4.9,12.5,9.9,9.2,29.9,0.5,0.9,2.7,3.5,30.1,124,152,426,288,13,51,156,108,142,516,519,475,82,152,476,479,53,72,MIA
1626159,Justise Winslow,Justise,1610612748,MIA,23.0,66,30,36,0.455,29.7,1.5,1.1,1.5,5.7,10.6,7.9,7.9,25.6,0.3,0.7,2.7,1.9,27.4,190,201,406,321,89,188,196,120,116,459,431,414,161,262,424,473,159,104,MIA
203482,Kelly Olynyk,Kelly,1610612748,MIA,28.0,79,39,40,0.494,22.9,1.4,1.1,0.7,3.4,8.2,6.6,5.9,19.5,0.5,0.3,2.3,2.5,20.3,56,118,454,270,203,194,204,326,236,350,349,309,254,149,246,400,94,184,MIA
201583,Ryan Anderson,Ryan,1610612748,MIA,31.0,25,7,18,0.28,12.9,0.4,0.3,0.3,0.6,5.5,3.1,5.0,13.8,0.0,0.3,1.0,0.8,6.3,403,433,168,452,389,434,445,435,484,213,119,238,368,467,237,103,359,459,MIA
2617,Udonis Haslem,Udonis,1610612748,MIA,39.0,10,8,2,0.8,7.5,0.2,0.6,0.0,1.2,1.7,2.4,2.5,6.6,0.0,0.1,0.9,0.7,5.7,463,424,39,18,470,483,344,481,436,38,69,84,482,473,69,89,389,468,MIA
1628999,Yante Maten,Yante,1610612748,MIA,22.0,2,1,1,0.5,6.5,1.0,0.0,1.0,1.0,1.0,4.0,1.5,7.0,0.0,0.0,0.0,0.5,4.3,511,499,9,251,484,289,487,223,453,23,171,37,476,473,1,1,437,488,MIA
