player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1628389,Bam Adebayo,Bam,1610612748,MIA,21.0,82,39,43,0.476,23.3,104.5,5.3,0.221,0.318,0.9,0.208,0.8,0.342,8.3,6.2,5.5,20.3,0.097,1,118,474,293,193,112,57,50,57,125,201,64,88,354,324,273,290,77,MIA
1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,22.0,60,31,29,0.517,19.2,105.0,2.4,0.119,0.172,0.8,0.25,0.7,0.326,6.2,5.7,4.5,16.5,0.076,232,187,312,243,264,127,258,277,279,160,110,84,99,255,289,203,221,154,MIA
203079,Dion Waiters,Dion,1610612748,MIA,27.0,44,20,24,0.455,25.9,107.8,2.5,0.094,0.136,0.7,0.144,0.2,0.082,8.5,7.1,7.1,22.0,0.081,326,294,245,321,158,244,248,384,389,203,383,323,379,366,384,368,318,132,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,25.0,15,7,8,0.467,10.7,108.8,1.1,0.091,0.14,0.3,0.217,0.0,0.0,3.5,4.4,2.5,10.3,0.031,441,433,93,305,425,296,449,394,379,382,175,473,473,95,213,88,101,415,MIA
2548,Dwyane Wade,Dwyane,1610612748,MIA,37.0,72,35,37,0.486,26.2,106.6,3.0,0.106,0.16,0.8,0.199,0.5,0.177,9.5,7.9,7.1,23.5,0.095,135,152,416,278,153,194,196,331,316,142,227,127,221,409,430,369,339,84,MIA
1629150,Emanuel Terry,Emanuel,1610612748,MIA,22.0,3,0,3,0.0,7.6,112.0,1.3,0.235,0.308,1.0,0.429,0.0,0.0,6.0,2.3,2.0,8.7,0.016,501,519,48,519,467,436,411,37,64,83,8,473,473,235,66,58,76,488,MIA
201609,Goran Dragic,Goran,1610612748,MIA,33.0,36,16,20,0.444,27.5,107.0,2.5,0.087,0.124,0.8,0.201,0.1,0.041,9.3,7.9,7.2,25.7,0.097,364,341,195,335,120,207,243,416,428,138,216,378,449,403,432,371,371,78,MIA
202355,Hassan Whiteside,Hassan,1610612748,MIA,30.0,72,33,39,0.458,23.3,106.2,7.8,0.305,0.441,0.6,0.197,1.9,0.61,8.4,6.8,6.9,20.7,0.085,135,169,438,315,195,178,13,9,9,214,235,8,11,361,360,350,300,115,MIA
201949,James Johnson,James,1610612748,MIA,32.0,55,27,28,0.491,21.2,107.9,2.8,0.123,0.177,0.6,0.219,0.5,0.205,7.2,5.8,5.9,18.9,0.067,270,229,292,276,227,248,216,265,275,215,170,139,191,303,295,304,261,211,MIA
1626196,Josh Richardson,Josh,1610612748,MIA,25.0,73,35,38,0.479,34.8,105.6,2.9,0.078,0.114,1.1,0.195,0.5,0.115,12.5,9.9,9.2,29.9,0.133,124,152,426,288,13,149,214,450,452,66,238,152,316,516,519,475,449,12,MIA
1626159,Justise Winslow,Justise,1610612748,MIA,23.0,66,30,36,0.455,29.7,104.2,4.4,0.141,0.199,1.1,0.225,0.3,0.086,10.6,7.9,7.9,25.6,0.127,190,201,406,321,89,103,81,213,219,65,161,262,371,459,431,414,370,22,MIA
203482,Kelly Olynyk,Kelly,1610612748,MIA,28.0,79,39,40,0.494,22.9,106.0,3.8,0.16,0.231,0.7,0.169,0.5,0.197,8.2,6.6,5.9,19.5,0.085,56,118,454,270,203,165,118,151,160,198,327,149,199,350,349,309,277,112,MIA
201583,Ryan Anderson,Ryan,1610612748,MIA,31.0,25,7,18,0.28,12.9,108.6,1.4,0.112,0.153,0.2,0.095,0.0,0.05,5.5,3.1,5.0,13.8,0.037,403,433,168,452,389,277,399,303,339,478,481,467,431,213,119,238,163,378,MIA
2617,Udonis Haslem,Udonis,1610612748,MIA,39.0,10,8,2,0.8,7.5,103.6,2.4,0.24,0.353,0.0,0.0,0.0,0.0,1.7,2.4,2.5,6.6,0.036,463,424,39,18,470,88,258,33,29,505,505,473,473,38,69,84,49,391,MIA
1628999,Yante Maten,Yante,1610612748,MIA,22.0,2,1,1,0.5,6.5,85.2,1.0,0.095,0.222,0.5,0.333,0.0,0.0,1.0,4.0,1.5,7.0,0.065,511,499,9,251,484,9,453,380,168,286,26,473,473,23,171,37,54,223,MIA
