TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,8,5,3,0.625,45.8,36.0,79.1,0.456,8.1,26.7,0.304,20.9,26.7,0.783,11.6,25.6,37.2,23.3,11.6,4.7,4.7,2.3,37.2,19.8,101.2,-16.3,2,2,10,4,12,7,5,11,7,7,9,5,4,7,7,4,3,13,6,10,9,12,14,12,5,5
1610612739,Cleveland Cavaliers,10,7,3,0.7,51.1,28.4,82.7,0.343,7.4,32.1,0.231,21.0,28.4,0.739,16.0,34.6,50.6,17.3,9.9,1.2,3.7,6.2,28.4,22.2,85.2,-25.9,1,1,10,3,6,3,9,3,6,9,5,6,5,6,10,9,9,8,9,8,6,3,12,9,2,4
1610612744,Golden State Warriors,7,4,3,0.571,49.9,25.0,81.8,0.306,13.6,43.2,0.316,34.1,40.9,0.833,20.5,34.1,54.5,11.4,11.4,4.5,0.0,6.8,20.5,25.0,97.7,-15.9,3,3,10,5,7,2,7,2,12,13,10,9,9,9,13,8,11,5,7,9,1,2,7,8,4,6
1610612745,Houston Rockets,4,4,0,1.0,46.0,17.9,75.0,0.238,7.1,25.0,0.286,28.6,32.1,0.889,17.9,35.7,53.6,7.1,17.9,0.0,7.1,3.6,17.9,14.3,71.4,-28.6,7,3,1,1,11,1,4,1,5,6,8,7,7,10,11,10,10,2,3,1,13,11,3,15,1,3
1610612754,Indiana Pacers,5,1,4,0.2,54.2,41.7,91.7,0.455,20.8,58.3,0.357,50.0,70.8,0.706,4.2,41.7,45.8,20.8,8.3,8.3,12.5,0.0,20.8,37.5,154.2,87.5,4,9,15,13,4,11,10,10,15,15,12,15,16,5,3,15,8,12,12,13,15,13,8,4,15,16
1610612748,Miami Heat,2,1,1,0.5,45.3,36.4,100.0,0.364,0.0,18.2,0.0,45.5,45.5,1.0,36.4,27.3,63.6,9.1,18.2,0.0,9.1,0.0,27.3,27.3,118.2,27.3,14,9,2,6,13,8,11,5,1,2,1,14,10,12,16,6,15,4,2,1,14,13,11,7,8,13
1610612749,Milwaukee Bucks,4,2,2,0.5,43.8,32.4,64.9,0.5,10.8,21.6,0.5,56.8,70.3,0.808,10.8,32.4,43.2,16.2,13.5,0.0,2.7,5.4,24.3,51.4,132.4,16.2,7,6,6,6,15,6,1,14,9,4,13,16,15,8,5,7,6,7,4,1,5,5,9,1,13,11
1610612750,Minnesota Timberwolves,1,0,1,0.0,41.7,40.0,80.0,0.5,20.0,40.0,0.5,40.0,40.0,1.0,0.0,40.0,40.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,140.0,60.0,16,15,2,15,16,9,6,14,14,12,13,10,8,12,1,13,4,1,1,1,16,13,5,10,14,14
1610612740,New Orleans Pelicans,4,3,1,0.75,44.4,32.0,68.0,0.471,12.0,24.0,0.5,20.0,20.0,1.0,12.0,24.0,36.0,8.0,12.0,8.0,4.0,4.0,40.0,12.0,96.0,-48.0,7,5,2,2,14,5,2,12,11,5,13,4,3,12,8,2,2,3,5,12,7,9,15,16,3,2
1610612760,Oklahoma City Thunder,3,1,2,0.333,49.4,30.0,70.0,0.429,5.0,30.0,0.167,45.0,50.0,0.9,5.0,40.0,45.0,15.0,5.0,0.0,5.0,5.0,20.0,35.0,110.0,10.0,11,9,6,11,8,4,3,8,4,8,3,13,11,11,4,13,7,6,13,1,10,6,5,5,6,9
1610612755,Philadelphia 76ers,5,1,4,0.2,48.6,42.0,82.0,0.512,4.0,18.0,0.222,32.0,50.0,0.64,14.0,26.0,40.0,30.0,4.0,16.0,2.0,4.0,14.0,28.0,120.0,16.0,4,9,15,13,9,12,8,16,3,1,4,8,11,2,9,5,4,14,14,16,4,9,1,6,10,10
1610612757,Portland Trail Blazers,3,0,3,0.0,55.0,55.0,115.0,0.478,30.0,55.0,0.545,40.0,60.0,0.667,30.0,25.0,55.0,30.0,10.0,10.0,5.0,5.0,15.0,50.0,180.0,60.0,11,15,10,15,3,16,15,13,16,14,16,10,13,3,15,3,13,14,8,15,10,6,2,2,16,14
1610612759,San Antonio Spurs,2,1,1,0.5,47.0,40.0,100.0,0.4,0.0,20.0,0.0,40.0,60.0,0.667,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,40.0,120.0,-60.0,14,9,2,6,10,9,11,6,1,3,1,10,13,3,1,1,1,10,15,1,1,13,15,3,10,1
1610612761,Toronto Raptors,5,2,3,0.4,58.7,45.7,102.9,0.444,11.4,34.3,0.333,17.1,31.4,0.545,11.4,45.7,57.1,20.0,8.6,5.7,5.7,5.7,25.7,20.0,120.0,25.7,4,6,10,10,1,15,13,9,10,10,11,2,6,1,6,16,14,10,11,11,12,4,10,10,10,12
1610612762,Utah Jazz,4,2,2,0.5,53.0,45.5,131.8,0.345,13.6,59.1,0.231,9.1,9.1,1.0,27.3,36.4,63.6,18.2,0.0,9.1,4.5,4.5,31.8,18.2,113.6,0.0,7,6,6,6,5,13,16,4,12,16,5,1,1,12,14,11,15,9,15,14,8,8,13,13,7,7
1610612764,Washington Wizards,3,1,2,0.333,58.6,45.5,109.1,0.417,9.1,36.4,0.25,18.2,18.2,1.0,18.2,36.4,54.5,36.4,9.1,0.0,0.0,9.1,18.2,18.2,118.2,9.1,11,9,6,11,2,13,14,7,8,11,7,3,2,12,12,11,11,16,10,1,1,1,4,13,8,8
