close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
202689,Kemba Walker,1610612766,CHA,G,28.0,79,78,0.319,2.94,4.71,0.624,0.596,0.028
2730,Dwight Howard,1610612766,CHA,C,32.0,80,80,0.299,2.61,4.66,0.56,0.616,-0.055
203077,Michael Kidd-Gilchrist,1610612766,CHA,F,24.0,73,68,0.356,2.19,3.63,0.604,0.611,-0.007
101107,Marvin Williams,1610612766,CHA,F,32.0,77,73,0.36,2.12,3.43,0.617,0.611,0.007
203469,Cody Zeller,1610612766,CHA,C-F,25.0,32,31,0.374,2.0,3.34,0.598,0.603,-0.005
1626163,Frank Kaminsky,1610612766,CHA,F-C,25.0,79,73,0.31,2.0,3.19,0.627,0.603,0.024
201587,Nicolas Batum,1610612766,CHA,G-F,29.0,64,59,0.364,1.88,3.06,0.612,0.606,0.007
203087,Jeremy Lamb,1610612766,CHA,G,26.0,79,75,0.294,1.73,2.63,0.659,0.585,0.073
1626195,Willy Hernangomez,1610612766,CHA,C,24.0,46,39,0.43,1.57,2.59,0.605,0.591,0.014
203487,Michael Carter-Williams,1610612766,CHA,G,26.0,52,45,0.367,1.23,2.17,0.566,0.59,-0.024
203948,Johnny O'Bryant III,1610612766,CHA,F,25.0,33,28,0.392,1.36,2.03,0.672,0.626,0.045
1628370,Malik Monk,1610612766,CHA,G,20.0,56,45,0.419,1.41,1.93,0.731,0.58,0.152
1626203,Treveon Graham,1610612766,CHA,G-F,24.0,60,46,0.337,1.17,1.77,0.66,0.581,0.079
1628407,Dwayne Bacon,1610612766,CHA,F,22.0,42,31,0.29,1.05,1.67,0.629,0.597,0.032
1628493,Mangok Mathiang,1610612766,CHA,F-C,25.0,3,2,0.3,1.0,1.0,1.0,0.564,0.436
202933,Julyan Stone,1610612766,CHA,G,29.0,15,9,0.288,0.8,1.0,0.8,0.595,0.205
1627779,Marcus Paige,1610612766,CHA,G,24.0,3,2,0.286,0.67,0.67,1.0,0.82,0.181
