close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
2730,Dwight Howard,1610612766,CHA,C,32.0,80,79,0.471,3.04,7.35,0.413,0.38,0.033
202689,Kemba Walker,1610612766,CHA,G,28.0,79,79,0.485,2.56,7.16,0.357,0.378,-0.021
1626163,Frank Kaminsky,1610612766,CHA,F-C,25.0,79,77,0.526,2.3,5.42,0.425,0.378,0.047
203087,Jeremy Lamb,1610612766,CHA,G,26.0,79,79,0.583,1.87,5.22,0.359,0.372,-0.013
203077,Michael Kidd-Gilchrist,1610612766,CHA,F,24.0,73,72,0.476,1.9,4.85,0.393,0.378,0.015
101107,Marvin Williams,1610612766,CHA,F,32.0,77,76,0.482,1.57,4.6,0.342,0.373,-0.031
201587,Nicolas Batum,1610612766,CHA,G-F,29.0,64,63,0.493,1.84,4.14,0.445,0.378,0.067
203469,Cody Zeller,1610612766,CHA,C-F,25.0,32,31,0.434,1.25,3.88,0.323,0.369,-0.046
1628407,Dwayne Bacon,1610612766,CHA,F,22.0,42,38,0.556,1.17,3.19,0.366,0.372,-0.006
203487,Michael Carter-Williams,1610612766,CHA,G,26.0,52,51,0.484,1.17,2.87,0.409,0.377,0.032
1626203,Treveon Graham,1610612766,CHA,G-F,24.0,60,58,0.47,0.92,2.47,0.372,0.372,0.0
1626195,Willy Hernangomez,1610612766,CHA,C,24.0,46,36,0.397,0.91,2.39,0.382,0.377,0.005
202933,Julyan Stone,1610612766,CHA,G,29.0,15,10,0.558,0.53,1.93,0.276,0.348,-0.073
203948,Johnny O'Bryant III,1610612766,CHA,F,25.0,33,24,0.368,0.82,1.91,0.429,0.366,0.063
1628370,Malik Monk,1610612766,CHA,G,20.0,56,42,0.38,0.63,1.75,0.357,0.365,-0.008
1627779,Marcus Paige,1610612766,CHA,G,24.0,3,3,0.571,0.0,1.33,0.0,0.364,-0.364
1628493,Mangok Mathiang,1610612766,CHA,F-C,25.0,3,3,0.4,0.33,1.33,0.25,0.362,-0.112
