close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1629630,Ja Morant,1610612763,MEM,G,22.0,9,9,0.664,5.22,10.11,0.516,0.538,-0.021
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,22.0,12,12,0.664,3.75,8.42,0.446,0.538,-0.093
203500,Steven Adams,1610612763,MEM,C,28.0,6,5,0.657,4.17,7.67,0.543,0.549,-0.006
1628415,Dillon Brooks,1610612763,MEM,G-F,26.0,10,10,0.519,3.2,7.0,0.457,0.539,-0.082
1630214,Xavier Tillman,1610612763,MEM,F,23.0,9,9,0.714,3.56,6.67,0.533,0.547,-0.013
1629634,Brandon Clarke,1610612763,MEM,F,25.0,12,12,0.617,3.08,6.58,0.468,0.543,-0.074
1630217,Desmond Bane,1610612763,MEM,G,24.0,12,12,0.503,3.08,6.33,0.487,0.521,-0.035
203937,Kyle Anderson,1610612763,MEM,F-G,28.0,12,12,0.667,3.08,4.83,0.638,0.536,0.102
1630533,Ziaire Williams,1610612763,MEM,F,20.0,10,10,0.616,2.7,4.5,0.6,0.532,0.068
1626145,Tyus Jones,1610612763,MEM,G,26.0,12,12,0.615,2.67,4.0,0.667,0.531,0.135
1629001,De'Anthony Melton,1610612763,MEM,G,24.0,10,10,0.643,1.8,3.6,0.5,0.552,-0.052
1629723,John Konchar,1610612763,MEM,G,26.0,5,5,0.65,1.4,2.6,0.538,0.551,-0.012
1629633,Jarrett Culver,1610612763,MEM,G-F,23.0,1,1,0.667,2.0,2.0,1.0,0.595,0.405
