player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,45,29,16,0.644,47.3,111.5,5.9,0.118,0.184,1.5,0.177,0.7,0.137,13.1,14.5,12.2,49.8,0.154,318,212,189,102,326,295,275,286,277,301,330,292,321,39,349,74,383,296
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,65,44,21,0.677,47.4,110.2,4.6,0.093,0.141,2.0,0.231,0.3,0.052,14.6,13.5,12.1,50.5,0.172,162,62,253,83,288,243,411,418,422,143,166,469,487,79,232,69,417,250
1641767,Ben Sheppard,Ben,1610612754,IND,23.0,63,40,23,0.635,46.6,113.4,5.0,0.106,0.164,1.4,0.18,0.5,0.116,15.1,13.9,14.5,52.5,0.128,185,89,283,111,409,363,363,355,345,316,319,361,365,93,288,213,492,366
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,22.0,72,43,29,0.597,47.2,112.2,6.5,0.133,0.199,1.0,0.131,0.5,0.097,16.3,13.6,11.8,50.0,0.143,95,75,362,175,342,322,233,235,239,468,469,364,405,161,248,60,394,328
1642402,Enrique Freeman,Enrique,1610612754,IND,24.0,22,7,15,0.318,44.3,110.7,4.6,0.106,0.164,0.7,0.079,0.7,0.13,16.6,8.6,16.1,48.9,0.163,441,460,179,447,543,261,405,353,345,525,536,285,326,191,24,384,329,274
1630543,Isaiah Jackson,Isaiah,1610612754,IND,23.0,5,1,4,0.2,45.6,107.1,9.2,0.168,0.27,1.6,0.25,4.3,0.8,14.7,14.7,18.5,44.6,0.214,535,539,50,520,501,106,85,129,109,241,117,4,4,80,385,519,113,117
1626143,Jahlil Okafor,Jahlil,1610612754,IND,29.0,1,0,1,0.0,42.1,62.5,12.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.821,562,557,10,557,566,2,24,24,138,541,541,519,519,1,1,1,4,2
201949,James Johnson,James,1610612754,IND,38.0,12,5,7,0.417,47.6,110.5,7.8,0.176,0.286,0.0,0.0,2.6,0.5,13.0,13.0,11.7,54.5,0.165,498,485,90,375,264,258,155,113,83,541,541,36,34,36,172,57,532,269
1630164,James Wiseman,James,1610612754,IND,24.0,1,1,0,1.0,42.1,141.7,9.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,18.2,18.2,54.5,-0.281,562,539,1,1,565,567,91,24,1,541,541,519,519,1,550,507,532,567
1641716,Jarace Walker,Jarace,1610612754,IND,21.0,75,45,30,0.6,46.6,112.1,8.0,0.178,0.264,2.1,0.239,1.0,0.208,17.2,10.9,14.6,49.8,0.147,59,56,383,168,410,314,142,107,121,116,150,204,206,251,49,223,381,317
1642277,Johnny Furphy,Johnny,1610612754,IND,20.0,50,31,19,0.62,45.1,105.4,5.7,0.126,0.191,2.1,0.214,1.3,0.22,16.6,12.4,15.0,42.5,0.232,283,186,226,138,528,76,300,259,261,113,217,145,191,192,106,265,61,92
1626167,Myles Turner,Myles,1610612754,IND,29.0,72,44,28,0.611,48.0,111.5,8.4,0.169,0.252,1.2,0.159,3.2,0.548,15.5,13.8,11.3,50.3,0.155,95,62,349,153,194,291,125,127,134,411,393,20,20,110,268,43,406,294
1630167,Obi Toppin,Obi,1610612754,IND,27.0,79,48,31,0.608,46.1,116.1,7.8,0.167,0.263,1.4,0.176,0.8,0.151,16.6,13.0,15.4,53.9,0.09,23,30,395,160,460,468,151,135,122,336,337,246,290,186,181,311,520,469
1627783,Pascal Siakam,Pascal,1610612754,IND,31.0,78,47,31,0.603,47.3,108.9,7.6,0.154,0.233,1.3,0.153,0.8,0.155,13.9,13.6,11.0,47.9,0.188,35,36,395,165,325,179,166,168,171,370,415,270,282,57,251,39,264,189
1631245,Quenton Jackson,Quenton,1610612754,IND,26.0,28,14,14,0.5,46.3,110.1,3.6,0.079,0.119,2.6,0.288,0.6,0.109,16.3,12.5,12.3,47.6,0.174,416,364,168,266,448,240,509,496,502,63,61,335,381,159,117,77,244,242
1642484,RayJ Dennis,RayJ,1610612754,IND,24.0,11,7,4,0.636,45.4,86.3,6.5,0.116,0.175,4.5,0.368,1.3,0.143,14.2,8.4,18.1,36.1,0.491,501,460,50,110,517,12,238,302,304,6,20,149,310,63,23,503,21,12
204456,T.J. McConnell,T.J.,1610612754,IND,33.0,79,49,30,0.62,46.1,113.8,4.9,0.104,0.16,2.7,0.332,0.7,0.138,16.7,12.8,13.4,49.5,0.121,23,25,383,137,459,379,382,362,357,47,36,309,320,197,143,128,363,387
1628418,Thomas Bryant,Thomas,1610612754,IND,27.0,66,44,22,0.667,46.5,113.4,8.1,0.169,0.268,1.4,0.159,2.0,0.427,15.5,14.9,14.8,51.1,0.126,156,62,274,84,432,362,137,128,113,345,392,71,67,114,414,251,441,370
1628396,Tony Bradley,Tony,1610612754,IND,27.0,14,11,3,0.786,45.8,93.6,9.8,0.192,0.258,0.8,0.095,3.7,0.643,21.5,5.3,16.7,46.3,0.403,482,407,39,40,481,22,69,84,126,507,531,11,10,526,13,417,179,22
1630169,Tyrese Haliburton,Tyrese,1610612754,IND,25.0,73,46,27,0.63,47.4,114.2,4.2,0.087,0.132,2.0,0.264,0.9,0.168,14.8,14.0,12.3,52.4,0.116,86,45,334,121,282,397,455,444,446,130,93,216,257,82,294,80,491,402
