GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,201167,Arron Afflalo,Arron,1610612752,NYK,30.0,31,11,20,0.355,48.0,0.0,3.1,0.8,5.4,15.5,15.1,10.9,44.2,0.4,0.8,6.2,3.1,37.9,100,157,395,323,144,234,121,161,191,277,285,332,95,185,284,272,243,179
Players,2546,Carmelo Anthony,Carmelo,1610612752,NYK,32.0,31,13,18,0.419,48.3,2.1,3.7,1.2,7.4,14.5,12.4,11.2,40.5,0.4,2.5,5.4,10.7,57.6,100,129,361,282,137,167,97,135,135,241,192,339,124,182,396,212,35,51
Players,203921,Cleanthony Early,Cleanthony,1610612752,NYK,25.0,2,0,2,0.0,42.6,0.0,0.0,0.0,0.0,33.3,16.7,0.0,33.3,0.0,0.0,8.3,8.3,1.7,374,408,75,408,340,234,237,175,303,419,322,1,253,200,1,335,58,399
Players,202682,Derrick Williams,Derrick,1610612752,NYK,25.0,8,3,5,0.375,49.4,5.6,4.2,8.3,13.9,11.1,11.1,8.3,50.0,0.0,1.4,0.0,5.6,42.1,296,293,153,308,101,46,83,6,44,175,160,246,49,200,340,1,138,150
Players,1626170,Jerian Grant,Jerian,1610612752,NYK,23.0,11,3,8,0.273,47.2,0.0,0.0,6.7,13.3,33.3,15.6,2.2,48.9,0.0,0.0,4.4,13.3,57.6,269,293,204,376,192,234,237,16,52,419,296,109,59,200,1,169,17,52
Players,101181,Jose Calderon,Jose,1610612752,NYK,34.0,27,11,16,0.407,49.9,0.0,0.0,0.0,1.0,14.7,12.7,12.7,36.5,0.5,0.0,3.0,3.0,26.8,131,157,324,288,80,234,237,175,299,251,202,360,187,174,1,102,247,281
Players,202338,Kevin Seraphin,Kevin,1610612752,NYK,26.0,5,2,3,0.4,48.0,6.3,0.0,0.0,6.3,18.8,15.6,6.3,12.5,6.3,0.0,9.4,0.0,52.5,329,326,109,291,149,36,237,175,169,351,299,174,394,9,1,367,326,73
Players,204001,Kristaps Porziņģis,Kristaps,1610612752,NYK,20.0,30,11,19,0.367,49.0,1.2,4.7,1.8,8.2,15.2,13.5,12.9,33.9,5.8,0.0,7.0,7.0,61.9,107,157,379,316,116,211,67,115,123,267,235,365,239,12,1,302,93,35
Players,203124,Kyle O'Quinn,Kyle,1610612752,NYK,26.0,7,3,4,0.429,41.7,0.0,7.7,0.0,15.4,30.8,15.4,0.0,30.8,0.0,0.0,7.7,7.7,52.3,301,293,127,269,348,234,30,175,32,411,291,1,298,200,1,322,75,74
Players,202498,Lance Thomas,Lance,1610612752,NYK,28.0,25,11,14,0.44,46.5,3.2,1.3,0.0,6.5,16.2,20.1,7.8,40.3,0.6,0.6,8.4,3.2,22.7,151,157,298,261,230,115,209,175,166,295,376,225,126,163,269,346,239,321
Players,204038,Langston Galloway,Langston,1610612752,NYK,24.0,35,13,22,0.371,47.1,2.0,1.2,0.0,3.3,16.0,11.1,10.7,38.5,0.4,1.2,10.2,2.0,29.7,70,129,412,312,201,168,212,175,250,288,159,325,159,183,331,382,279,261
Players,200811,Lou Amundson,Lou,1610612752,NYK,33.0,3,2,1,0.667,54.8,0.0,0.0,0.0,0.0,26.7,20.0,13.3,66.7,0.0,0.0,6.7,6.7,29.3,357,326,31,61,26,234,237,175,303,402,371,370,13,200,1,290,102,267
Players,201577,Robin Lopez,Robin,1610612752,NYK,28.0,28,12,16,0.429,49.6,0.0,8.3,0.0,14.4,14.9,12.2,8.8,45.3,3.9,0.6,5.0,3.9,49.8,128,144,324,269,91,234,26,175,39,258,185,266,78,32,259,191,207,89
Players,2756,Sasha Vujacic,Sasha,1610612752,NYK,32.0,15,4,11,0.267,43.8,0.0,0.0,0.0,0.0,16.9,14.3,10.4,39.0,0.0,1.3,10.4,2.6,19.5,233,270,251,377,319,234,237,175,303,313,256,314,151,200,336,384,260,341
