season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612749,MIL,Milwaukee Bucks,42000406,2021-07-20,MIL vs. PHX,W,48.0,102.2,101.9,94.8,96.1,7.4,5.9,0.541,1.05,14.5,0.319,0.857,0.594,0.184,0.488,0.554,103.1,102.5,85.42,103,0.583,1,1,1,1,7,138,16,64,95,160,130,41,5,4,166,128,102,11,34,1,2020,2021,True,MIL,PHX
2020-21,1610612756,PHX,Phoenix Suns,42000406,2021-07-20,PHX @ MIL,L,48.0,94.8,96.1,102.2,101.9,-7.4,-5.9,0.368,0.93,11.4,0.143,0.681,0.406,0.147,0.477,0.519,103.1,102.5,85.42,102,0.417,1,86,86,86,7,155,33,107,167,164,163,166,129,167,124,140,134,11,137,1,2020,2021,False,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000405,2021-07-17,MIL @ PHX,W,48.0,128.8,135.2,128.2,129.3,0.6,5.8,0.52,2.17,19.7,0.357,0.7,0.524,0.132,0.655,0.651,94.2,91.5,76.25,91,0.497,1,1,1,1,7,8,151,65,110,59,25,20,111,45,102,8,18,159,87,1,2020,2021,False,PHX,MIL
2020-21,1610612756,PHX,Phoenix Suns,42000405,2021-07-17,PHX vs. MIL,L,48.0,128.2,129.3,128.8,135.2,-0.6,-5.8,0.479,2.56,18.1,0.3,0.643,0.476,0.098,0.626,0.648,94.2,91.5,76.25,92,0.503,1,86,86,86,7,20,162,106,129,35,56,58,151,126,40,15,21,159,84,1,2020,2021,True,PHX,MIL
2020-21,1610612756,PHX,Phoenix Suns,42000404,2021-07-14,PHX @ MIL,L,48.0,104.7,106.2,111.5,112.4,-6.8,-6.2,0.45,1.06,14.9,0.205,0.656,0.48,0.175,0.558,0.596,98.1,97.0,80.83,97,0.464,1,86,86,86,7,121,79,108,139,159,117,132,142,120,160,62,65,75,106,1,2020,2021,False,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000404,2021-07-14,MIL vs. PHX,W,48.0,111.5,112.4,104.7,106.2,6.8,6.2,0.564,4.4,15.7,0.344,0.795,0.52,0.052,0.438,0.497,98.1,97.0,80.83,97,0.536,1,1,1,1,7,91,50,63,83,5,97,29,38,51,3,157,148,75,65,1,2020,2021,True,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000403,2021-07-11,MIL vs. PHX,W,48.0,123.2,123.7,101.0,103.1,22.2,20.6,0.651,3.11,20.1,0.294,0.795,0.526,0.093,0.556,0.591,98.2,97.0,80.83,97,0.622,1,1,1,1,7,40,40,15,19,13,17,64,33,40,26,65,67,75,14,1,2020,2021,True,MIL,PHX
2020-21,1610612756,PHX,Phoenix Suns,42000403,2021-07-11,PHX @ MIL,L,48.0,101.0,103.1,123.2,123.7,-22.2,-20.6,0.525,1.4,16.5,0.205,0.706,0.474,0.155,0.536,0.555,98.2,97.0,80.83,97,0.378,1,86,86,86,7,131,130,156,104,126,84,134,107,130,136,82,100,75,157,1,2020,2021,False,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000402,2021-07-08,MIL @ PHX,L,48.0,114.7,114.9,122.7,124.2,-8.0,-9.3,0.5,2.33,15.6,0.37,0.674,0.51,0.096,0.5,0.524,95.1,94.5,78.75,94,0.456,1,86,86,86,7,79,134,122,116,43,100,14,133,66,33,109,129,109,113,1,2020,2021,False,PHX,MIL
2020-21,1610612756,PHX,Phoenix Suns,42000402,2021-07-08,PHX vs. MIL,W,48.0,122.7,124.2,114.7,114.9,8.0,9.3,0.605,2.0,19.1,0.326,0.63,0.49,0.137,0.602,0.627,95.1,94.5,78.75,95,0.544,1,1,1,1,7,37,92,49,44,68,38,38,156,104,107,33,41,109,58,1,2020,2021,True,PHX,MIL
