GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK
Players,1627732,Ben Simmons,Ben,1610612755,PHI,21.0,5,1,4,0.2,4.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.25,0.75,4,8,0.5,15,47,130,93,8,1,65,1,20,35,22,47,22,1,31,22,28,14,48,16,9,15,32
Players,203967,Dario Šarić,Dario,1610612755,PHI,24.0,5,1,4,0.2,3.0,0.857,0.143,0.545,0.0,0.273,0.0,0.182,0.0,0.545,0.667,0.333,1.0,0.0,0.75,0.25,4,7,0.571,15,47,130,93,47,36,62,30,20,30,22,38,22,25,18,35,1,14,26,39,9,19,25
Players,101141,Ersan Ilyasova,Ersan,1610612755,PHI,31.0,3,1,2,0.333,3.6,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,4,0.5,53,47,71,68,30,57,34,1,20,35,22,47,22,1,35,1,28,14,52,1,27,34,32
Players,200755,JJ Redick,JJ,1610612755,PHI,34.0,5,1,4,0.2,4.6,0.5,0.5,0.429,0.429,0.429,0.214,0.142,0.0,0.0,0.333,0.667,1.0,0.0,0.6,0.4,5,10,0.5,15,47,130,93,9,57,34,37,7,23,16,41,22,46,26,25,1,14,33,33,7,10,32
Players,203954,Joel Embiid,Joel,1610612755,PHI,24.0,4,1,3,0.25,5.4,0.889,0.111,0.571,0.0,0.0,0.0,0.429,0.286,0.571,1.0,0.0,0.0,0.0,1.0,0.0,2,9,0.222,26,47,104,84,4,35,64,27,20,35,22,20,9,20,1,39,28,14,1,41,27,12,64
Players,1626147,Justin Anderson,Justin,1610612755,PHI,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,105,100,16,100,135,78,65,55,20,35,22,47,22,46,35,39,28,14,52,41,66,99,66
Players,201158,Marco Belinelli,Marco,1610612755,PHI,32.0,3,1,2,0.333,3.9,0.5,0.5,0.667,0.667,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,4,0.5,53,47,71,68,21,57,34,21,4,35,22,26,22,46,1,39,28,14,1,41,27,34,32
Players,203496,Robert Covington,Robert,1610612755,PHI,27.0,5,1,4,0.2,1.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,15,47,130,93,94,78,1,55,20,35,22,1,22,46,35,39,28,14,52,41,66,54,66
Players,204456,T.J. McConnell,T.J.,1610612755,PHI,26.0,4,1,3,0.25,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,26,47,104,84,103,1,65,55,20,35,22,47,22,46,35,39,28,14,52,41,66,69,66
