close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,28.0,69,68,0.437,159,435,0.366,0.37,-0.005
202355,Hassan Whiteside,1610612757,POR,C,31.0,66,64,0.332,165,397,0.416,0.37,0.045
203081,Damian Lillard,1610612757,POR,G,29.0,65,65,0.466,132,367,0.36,0.37,-0.01
2546,Carmelo Anthony,1610612757,POR,F,36.0,57,57,0.556,129,322,0.401,0.372,0.029
1629014,Anfernee Simons,1610612757,POR,G,21.0,69,63,0.456,108,270,0.4,0.376,0.024
2772,Trevor Ariza,1610612757,POR,F,35.0,52,49,0.479,77,226,0.341,0.37,-0.029
1629018,Gary Trent Jr.,1610612757,POR,G-F,21.0,59,53,0.486,82,198,0.414,0.37,0.045
1626209,Mario Hezonja,1610612757,POR,F-G,25.0,52,49,0.466,61,171,0.357,0.367,-0.01
1629642,Nassir Little,1610612757,POR,F-G,20.0,44,37,0.443,44,109,0.404,0.371,0.033
1628380,Zach Collins,1610612757,POR,F-C,22.0,11,11,0.47,31,78,0.397,0.372,0.025
203918,Rodney Hood,1610612757,POR,G-F,27.0,21,19,0.364,23,68,0.338,0.366,-0.027
203994,Jusuf Nurkić,1610612757,POR,C,25.0,8,8,0.424,24,56,0.429,0.379,0.05
1628403,Caleb Swanigan,1610612757,POR,F,23.0,24,20,0.375,21,54,0.389,0.374,0.015
1629117,Wenyen Gabriel,1610612757,POR,F,23.0,22,18,0.447,20,38,0.526,0.371,0.155
1629650,Moses Brown,1610612757,POR,C,20.0,7,5,0.429,4,9,0.444,0.347,0.098
1629658,Jaylen Hoard,1610612757,POR,F,21.0,10,6,0.286,3,8,0.375,0.361,0.014
