season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2016-17,201583,Ryan Anderson,Ryan,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,25.2,0.0,0.0,0.0,0.0,14.0,4.0,6.0,30.0,0.0,0.0,2.0,0.0,5.2,1,873,873,873,743,702,629,580,1173,1481,670,968,352,514,1,793,1177,1385,1,25:13,2016,2017
2016-17,1626155,Sam Dekker,Sam,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,2.0,0.0,8.4,1,873,873,873,1350,702,629,580,1173,1,971,1,951,514,1,793,1177,1215,1,10:01,2016,2017
2016-17,101150,Lou Williams,Lou,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,20.3,0.0,0.0,0.0,6.0,10.0,6.0,4.0,30.0,0.0,0.0,1.0,1.0,8.0,1,873,873,873,942,702,629,580,342,1192,971,699,352,514,1,378,752,1239,1,20:19,2016,2017
2016-17,2772,Trevor Ariza,Trevor,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,38.0,0.0,0.0,0.0,2.0,22.0,9.0,6.0,46.0,0.0,2.0,0.0,3.0,29.5,1,873,873,873,202,702,629,580,796,1702,1300,968,31,514,1583,1,302,417,1,37:59,2016,2017
2016-17,201976,Patrick Beverley,Patrick,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,32.0,2.0,2.0,2.0,4.0,14.0,13.0,2.0,50.0,0.0,0.0,2.0,1.0,16.8,1,873,873,873,471,382,313,291,530,1481,1571,368,15,514,1,793,752,830,1,31:57,2016,2017
2016-17,1627819,Isaiah Taylor,Isaiah,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,3.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.2,1,873,873,873,1625,702,629,580,1173,1,342,1,1564,514,1197,1,1177,1597,1,3:15,2016,2017
2016-17,201569,Eric Gordon,Eric,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,30.4,0.0,0.0,0.0,0.0,12.0,13.0,2.0,40.0,1.0,2.0,0.0,0.0,12.7,1,873,873,873,541,702,629,580,1173,1359,1571,368,85,150,1583,1,1177,995,1,30:22,2016,2017
2016-17,201935,James Harden,James,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,36.6,0.0,0.0,2.0,0.0,20.0,7.0,6.0,44.0,1.0,0.0,6.0,7.0,24.1,1,873,873,873,253,702,629,291,1173,1680,1111,968,44,150,1,1723,70,556,1,36:36,2016,2017
2016-17,201628,Bobby Brown,Bobby,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,3.3,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1,873,873,873,1625,702,192,580,1173,1,342,1,1564,514,1,1,752,1510,1,3:15,2016,2017
2016-17,1627786,Troy Williams,Troy,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,3.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.9,1,873,873,873,1625,702,629,580,1173,1,342,1,1564,514,1,1,1177,1472,1,3:15,2016,2017
2016-17,1626149,Montrezl Harrell,Montrezl,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,3.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.2,1,873,873,873,1625,702,629,580,1173,1,342,1,1564,514,1197,1,1177,1597,1,3:15,2016,2017
2016-17,203991,Clint Capela,Clint,1610612745,HOU,Houston Rockets,41600236,2017-05-11T00:00:00,HOU vs. SAS,L,34.6,2.0,2.0,2.0,6.0,18.0,9.0,4.0,46.0,1.0,3.0,3.0,8.0,37.4,1,873,873,873,348,382,313,291,342,1641,1300,699,31,150,1702,1151,35,244,1,34:33,2016,2017
2016-17,201935,James Harden,James,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,43.4,1.0,3.0,7.0,14.0,18.0,19.0,14.0,54.0,1.0,2.0,4.0,5.0,57.0,1,873,873,873,29,669,192,46,50,1641,1713,1557,3,150,1583,1454,134,47,1,43:23,2016,2017
2016-17,203991,Clint Capela,Clint,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,34.0,0.0,6.0,0.0,8.0,9.0,13.0,8.0,26.0,3.0,2.0,4.0,3.0,35.7,1,873,873,873,382,702,30,580,223,1106,1571,1194,516,19,1583,1454,302,282,1,33:60,2016,2017
2016-17,201976,Patrick Beverley,Patrick,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,41.7,3.0,3.0,3.0,2.0,16.0,19.0,12.0,40.0,0.0,0.0,5.0,2.0,25.5,1,873,873,873,65,261,192,194,796,1571,1713,1462,85,514,1,1647,488,525,1,41:42,2016,2017
2016-17,2772,Trevor Ariza,Trevor,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,40.4,3.0,0.0,3.0,0.0,18.0,19.0,14.0,52.0,1.0,0.0,3.0,1.0,26.1,1,873,873,873,97,261,629,194,1173,1641,1713,1557,9,150,1,1151,752,502,1,40:25,2016,2017
2016-17,201583,Ryan Anderson,Ryan,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,36.0,5.0,4.0,6.0,6.0,11.0,9.0,6.0,38.0,0.0,0.0,5.0,3.0,26.7,1,873,873,873,279,111,104,69,342,1275,1300,968,110,514,1,1647,302,485,1,35:59,2016,2017
2016-17,101150,Lou Williams,Lou,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,25.9,0.0,0.0,2.0,6.0,9.0,4.0,4.0,28.0,0.0,0.0,0.0,0.0,15.2,1,873,873,873,709,702,629,291,342,1106,670,699,446,514,1,1,1177,895,1,25:52,2016,2017
2016-17,201569,Eric Gordon,Eric,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,43.7,0.0,0.0,0.0,6.0,9.0,12.0,12.0,42.0,0.0,1.0,2.0,4.0,20.7,1,873,873,873,28,702,629,580,342,1106,1529,1462,57,514,1197,793,200,674,1,43:39,2016,2017
2016-17,201569,Eric Gordon,Eric,1610612745,HOU,Houston Rockets,41600234,2017-05-07T00:00:00,HOU vs. SAS,W,32.1,6.0,3.0,0.0,4.0,12.0,11.0,7.0,46.0,0.0,1.0,2.0,0.0,27.1,1,1,1,1,464,69,192,580,530,1359,1465,1092,31,514,1197,793,1177,476,1,32:06,2016,2017
2016-17,201976,Patrick Beverley,Patrick,1610612745,HOU,Houston Rockets,41600234,2017-05-07T00:00:00,HOU vs. SAS,W,25.5,3.0,2.0,0.0,4.0,4.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,25.8,1,1,1,1,728,261,313,580,530,544,1465,699,596,514,1,1,1177,514,1,25:32,2016,2017
2016-17,201628,Bobby Brown,Bobby,1610612745,HOU,Houston Rockets,41600234,2017-05-07T00:00:00,HOU vs. SAS,W,5.5,0.0,5.0,0.0,6.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,11.0,1,1,1,1,1517,702,61,580,342,1,1,1351,1135,514,1,1,1177,1092,1,5:30,2016,2017
2016-17,2772,Trevor Ariza,Trevor,1610612745,HOU,Houston Rockets,41600234,2017-05-07T00:00:00,HOU vs. SAS,W,34.7,4.0,0.0,2.0,10.0,6.0,10.0,7.0,44.0,0.0,1.0,2.0,2.0,36.7,1,1,1,1,342,173,629,291,141,789,1393,1092,44,514,1197,793,488,259,1,34:41,2016,2017
