team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,4,2,2,0.5,59.4,26.3,21.1,0.0,10.5,0.0,10.5,0.0,84.2,9,8,3,7,13,2,6,13,16,1,6,1,16,ATLANTA HAWKS
1610612738,Boston Celtics,11,5,6,0.455,53.4,10.8,16.2,4.1,45.9,20.3,20.3,4.1,29.7,2,3,16,9,1,14,8,11,5,12,9,5,5,BOSTON CELTICS
1610612751,Brooklyn Nets,1,0,1,0.0,51.0,20.0,20.0,20.0,40.0,40.0,30.0,40.0,60.0,15,13,1,13,15,8,7,2,6,15,15,16,13,BROOKLYN NETS
1610612739,Cleveland Cavaliers,1,0,1,0.0,61.2,57.1,28.6,57.1,114.3,0.0,100.0,0.0,28.6,15,13,1,13,16,1,3,1,1,1,16,1,3,CLEVELAND CAVALIERS
1610612743,Denver Nuggets,12,8,4,0.667,47.9,9.3,16.0,5.3,56.0,13.3,9.3,2.7,29.3,1,1,13,1,3,15,9,10,2,6,5,4,4,DENVER NUGGETS
1610612744,Golden State Warriors,6,2,4,0.333,47.9,22.6,0.0,3.8,26.4,17.0,24.5,13.2,37.7,5,8,13,10,5,6,15,12,14,8,12,13,8,GOLDEN STATE WARRIORS
1610612746,LA Clippers,3,1,2,0.333,40.8,13.6,22.7,13.6,18.2,40.9,0.0,22.7,45.5,12,11,3,10,14,12,5,6,15,16,1,15,11,LA CLIPPERS
1610612747,Los Angeles Lakers,7,4,3,0.571,52.0,13.3,11.7,10.0,40.0,20.0,1.7,10.0,33.3,4,4,11,6,4,13,11,8,6,10,3,9,6,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,2,0,2,0.0,55.6,26.1,0.0,17.4,34.8,26.1,21.7,13.0,69.6,13,13,3,13,11,3,15,4,10,13,10,12,14,MEMPHIS GRIZZLIES
1610612748,Miami Heat,11,7,4,0.636,45.4,18.8,14.1,7.1,32.9,12.9,17.6,0.0,37.6,2,2,13,3,2,10,10,9,11,5,8,1,7,MIAMI HEAT
1610612749,Milwaukee Bucks,2,0,2,0.0,40.2,6.5,6.5,0.0,32.3,12.9,25.8,19.4,38.7,13,13,3,13,12,16,14,13,12,4,13,14,9,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,4,1,3,0.25,51.7,24.0,8.0,0.0,48.0,16.0,28.0,8.0,80.0,9,11,11,12,10,5,12,13,4,7,14,8,15,MINNESOTA TIMBERWOLVES
1610612752,New York Knicks,5,3,2,0.6,47.6,15.6,46.9,0.0,37.5,31.3,6.3,12.5,50.0,7,6,3,4,9,11,1,13,9,14,4,10,12,NEW YORK KNICKS
1610612755,Philadelphia 76ers,5,3,2,0.6,59.5,20.0,30.0,17.5,50.0,20.0,22.5,12.5,45.0,7,6,3,4,6,8,2,3,3,10,11,10,10,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,6,4,2,0.667,35.8,25.0,6.8,11.4,31.8,6.8,15.9,6.8,22.7,5,4,3,1,8,4,13,7,13,3,7,7,1,PHOENIX SUNS
1610612758,Sacramento Kings,4,2,2,0.5,43.9,22.5,27.5,15.0,40.0,17.5,0.0,5.0,25.0,9,8,3,7,7,7,4,5,6,9,1,6,2,SACRAMENTO KINGS
