team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612742,Dallas Mavericks,DAL,73,73,0.334,11.56,30.14,0.384,0.561,0.023,0.86,2.05,0.42,0.311,10.7,28.08,0.381
1610612756,Phoenix Suns,PHX,72,72,0.337,11.1,29.47,0.377,0.533,0.049,1.88,4.26,0.44,0.288,9.22,25.21,0.366
1610612750,Minnesota Timberwolves,MIN,64,64,0.319,9.89,29.19,0.339,0.501,0.012,0.41,1.11,0.366,0.307,9.48,28.08,0.338
1610612755,Philadelphia 76ers,PHI,73,73,0.329,10.95,28.89,0.379,0.547,0.035,1.21,3.1,0.389,0.294,9.74,25.79,0.378
1610612761,Toronto Raptors,TOR,71,71,0.325,11.03,28.46,0.387,0.563,0.031,1.04,2.72,0.383,0.294,9.99,25.75,0.388
1610612740,New Orleans Pelicans,NOP,71,71,0.313,10.97,28.41,0.386,0.565,0.022,0.79,2.01,0.392,0.291,10.18,26.39,0.386
1610612748,Miami Heat,MIA,72,72,0.337,11.25,28.28,0.398,0.577,0.029,1.11,2.4,0.462,0.308,10.14,25.88,0.392
1610612749,Milwaukee Bucks,MIL,72,72,0.311,10.54,28.22,0.374,0.544,0.021,0.93,1.89,0.493,0.29,9.61,26.33,0.365
1610612753,Orlando Magic,ORL,73,73,0.319,10.25,28.21,0.363,0.511,0.052,1.93,4.56,0.423,0.267,8.32,23.64,0.352
1610612745,Houston Rockets,HOU,72,72,0.307,9.75,27.76,0.351,0.522,0.005,0.26,0.44,0.594,0.302,9.49,27.32,0.347
1610612758,Sacramento Kings,SAC,71,71,0.304,10.41,26.77,0.389,0.559,0.031,1.27,2.72,0.466,0.273,9.14,24.06,0.38
1610612759,San Antonio Spurs,SAS,70,70,0.3,10.76,26.73,0.402,0.557,0.057,2.51,5.11,0.492,0.243,8.24,21.61,0.381
1610612764,Washington Wizards,WAS,72,72,0.294,10.39,26.57,0.391,0.564,0.034,1.22,3.04,0.402,0.26,9.17,23.53,0.39
1610612741,Chicago Bulls,CHI,65,65,0.3,9.4,26.35,0.357,0.526,0.015,0.49,1.31,0.376,0.285,8.91,25.05,0.356
1610612765,Detroit Pistons,DET,65,65,0.308,10.06,26.26,0.383,0.564,0.017,0.58,1.49,0.392,0.29,9.48,24.77,0.383
1610612763,Memphis Grizzlies,MEM,73,73,0.286,9.75,25.93,0.376,0.541,0.029,1.21,2.6,0.463,0.258,8.55,23.33,0.366
1610612744,Golden State Warriors,GSW,65,65,0.291,8.88,25.46,0.349,0.498,0.039,1.28,3.38,0.377,0.253,7.6,22.08,0.344
1610612746,LA Clippers,LAC,72,72,0.285,9.82,25.38,0.387,0.566,0.019,0.72,1.71,0.423,0.266,9.1,23.67,0.384
1610612751,Brooklyn Nets,BKN,72,72,0.282,9.35,25.38,0.368,0.546,0.008,0.33,0.75,0.444,0.273,9.01,24.63,0.366
1610612737,Atlanta Hawks,ATL,67,67,0.278,8.67,25.15,0.345,0.507,0.017,0.54,1.52,0.353,0.261,8.13,23.63,0.344
1610612754,Indiana Pacers,IND,73,73,0.285,9.79,25.14,0.39,0.544,0.051,2.05,4.49,0.457,0.234,7.74,20.64,0.375
1610612747,Los Angeles Lakers,LAL,71,71,0.285,9.25,25.14,0.368,0.531,0.033,1.07,2.93,0.365,0.252,8.18,22.21,0.368
1610612743,Denver Nuggets,DEN,73,73,0.283,9.74,25.08,0.388,0.554,0.034,1.42,3.04,0.468,0.248,8.32,22.04,0.377
1610612752,New York Knicks,NYK,66,66,0.276,8.95,24.61,0.364,0.514,0.04,1.59,3.55,0.449,0.236,7.36,21.06,0.35
1610612739,Cleveland Cavaliers,CLE,65,65,0.269,8.88,23.58,0.376,0.547,0.022,0.83,1.97,0.422,0.247,8.05,21.62,0.372
1610612766,Charlotte Hornets,CHA,64,64,0.27,8.48,23.17,0.366,0.543,0.011,0.28,0.98,0.286,0.259,8.2,22.19,0.37
1610612760,Oklahoma City Thunder,OKC,72,72,0.27,8.74,23.06,0.379,0.543,0.028,1.18,2.43,0.486,0.241,7.56,20.63,0.366
1610612762,Utah Jazz,UTA,72,72,0.262,9.04,22.25,0.406,0.605,0.006,0.19,0.51,0.378,0.256,8.85,21.74,0.407
1610612757,Portland Trail Blazers,POR,73,73,0.24,8.64,21.81,0.396,0.567,0.03,1.21,2.74,0.44,0.21,7.44,19.07,0.39
1610612738,Boston Celtics,BOS,72,72,0.242,8.19,21.67,0.378,0.543,0.027,1.07,2.42,0.443,0.215,7.13,19.25,0.37
