group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630240,Saben Lee,Saben,1610612756,PHX,25.0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,439,226,238,169,329,1,1,1,432,218,1,1,310,410,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,27.0,32,18,14,0.563,3.3,0.4,0.4,0.5,0.8,0.8,1.2,0.3,3.6,0.1,0.0,0.3,0.7,4.3,43,28,381,153,131,58,42,7,90,227,342,159,84,81,263,269,39,45,PHX
Players,1626220,Royce O'Neale,Royce,1610612756,PHX,31.0,31,14,17,0.452,2.4,0.0,0.0,0.1,0.1,0.7,0.5,0.5,1.5,0.1,0.0,0.3,0.1,2.3,53,85,425,278,278,226,238,132,326,188,146,309,343,149,1,256,300,196,PHX
Players,1631223,David Roddy,David,1610612756,PHX,23.0,9,2,7,0.222,2.4,0.0,0.2,0.0,0.9,1.3,1.3,1.3,2.7,0.1,0.1,0.6,0.0,2.3,265,315,243,401,271,226,129,169,75,382,381,447,194,92,374,416,310,192,PHX
Players,201152,Thaddeus Young,Thaddeus,1610612756,PHX,36.0,6,1,5,0.167,1.6,0.0,0.0,0.0,0.3,0.0,0.7,0.5,2.0,0.0,0.0,0.3,0.0,0.5,308,359,196,414,374,226,238,169,224,1,181,287,275,218,1,283,310,389,PHX
Players,1629234,Drew Eubanks,Drew,1610612756,PHX,27.0,13,6,7,0.462,1.7,0.2,0.0,0.0,0.2,0.2,0.3,0.6,1.4,0.2,0.0,0.1,0.0,1.3,229,221,243,263,364,149,238,169,289,82,107,340,356,60,1,111,310,317,PHX
Players,201142,Kevin Durant,Kevin,1610612756,PHX,35.0,39,18,21,0.462,3.5,0.2,0.2,0.1,0.7,0.9,1.2,0.3,3.4,0.2,0.1,0.3,0.7,4.6,9,28,456,263,99,103,155,126,103,271,339,184,99,48,296,242,38,39,PHX
Players,201569,Eric Gordon,Eric,1610612756,PHX,35.0,27,13,14,0.481,3.1,0.0,0.0,0.0,0.1,0.9,1.1,0.1,3.1,0.0,0.0,0.2,0.1,1.3,102,99,381,248,162,226,238,169,302,256,338,132,135,218,1,188,242,324,PHX
Players,1629006,Josh Okogie,Josh,1610612756,PHX,25.0,15,7,8,0.467,1.7,0.0,0.0,0.0,0.0,0.9,0.7,0.0,2.1,0.0,0.1,0.1,0.1,0.6,204,200,263,256,366,226,238,169,329,250,212,1,268,218,325,130,299,379,PHX
Players,203078,Bradley Beal,Bradley,1610612756,PHX,31.0,21,11,10,0.524,2.8,0.3,0.1,0.1,0.8,0.5,0.9,0.4,2.8,0.0,0.0,0.4,0.1,3.1,148,138,303,188,224,81,177,133,96,143,249,232,180,183,288,330,244,112,PHX
Players,203994,Jusuf Nurkić,Jusuf,1610612756,PHX,29.0,28,16,12,0.571,3.1,0.3,0.2,0.0,0.6,1.0,0.8,0.1,2.5,0.2,0.1,0.6,0.4,3.9,87,56,337,141,176,71,156,169,121,284,215,121,218,34,402,431,116,67,PHX
Players,1630177,Theo Maledon,Theo,1610612756,PHX,23.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,459,226,238,169,329,284,1,1,432,218,1,1,310,410,PHX
Players,1629642,Nassir Little,Nassir,1610612756,PHX,24.0,7,5,2,0.714,0.9,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.4,294,240,98,56,419,226,238,169,329,116,90,1,398,66,1,1,310,395,PHX
Players,1628960,Grayson Allen,Grayson,1610612756,PHX,28.0,36,17,19,0.472,3.4,0.1,0.1,0.0,0.1,0.9,1.1,0.3,3.5,0.2,0.0,0.3,0.2,1.9,17,44,440,254,110,200,221,169,328,269,314,173,89,52,259,238,187,246,PHX
Players,1629626,Bol Bol,Bol,1610612756,PHX,24.0,3,2,1,0.667,1.3,0.0,0.0,0.0,1.3,0.0,0.7,0.7,0.7,0.0,0.0,0.7,0.3,2.1,364,315,29,70,393,226,238,169,25,1,181,355,407,218,1,433,123,228,PHX
