group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203957,Danté Exum,Danté,1610612742,DAL,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,79,15,79,119,33,38,18,48,1,1,1,101,27,1,1,53,92,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,1,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,47,1,1,102,33,38,18,48,1,1,1,101,27,1,1,53,92,DAL
Players,1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,6,3,3,0.5,1.4,0.0,0.3,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.5,19,22,91,41,92,33,24,18,40,41,48,1,101,27,1,67,53,88,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,23.0,7,3,4,0.429,0.7,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.9,0.0,0.0,0.3,0.0,0.2,7,22,105,59,98,33,38,18,48,44,47,1,98,27,1,63,53,91,DAL
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,7,4,3,0.571,3.9,0.0,0.3,0.0,1.4,1.0,0.6,0.3,2.9,0.0,0.1,0.1,0.7,3.2,7,15,91,33,40,33,27,18,14,61,57,73,44,27,98,50,20,42,DAL
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,11,6,5,0.545,3.9,0.0,0.6,0.0,0.7,1.1,0.7,0.4,3.6,0.0,0.2,0.3,0.4,3.9,1,1,113,38,37,33,14,18,34,78,60,74,32,27,103,61,38,33,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,25.0,11,6,5,0.545,3.7,0.6,0.3,0.2,0.4,0.8,0.5,0.4,3.3,0.0,0.2,0.3,0.6,5.1,1,1,113,38,43,16,33,16,39,59,56,74,39,27,103,61,25,23,DAL
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,3,1,2,0.333,2.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,5.3,0.0,0.0,0.0,0.0,1.8,47,47,60,62,74,33,38,18,48,53,1,1,7,27,1,1,53,64,DAL
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,11,6,5,0.545,4.1,0.3,0.3,0.3,0.0,1.1,0.7,0.4,3.6,0.0,0.2,0.7,0.4,2.6,1,1,113,38,31,29,33,14,48,78,60,74,32,27,103,98,38,47,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,4,2,2,0.5,2.4,0.0,0.0,0.0,0.0,1.8,1.0,1.0,2.5,0.0,0.0,0.3,0.0,0.8,46,35,60,41,81,33,38,18,48,107,63,98,52,27,1,59,53,83,DAL
Players,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,10,6,4,0.6,3.7,0.0,0.2,0.2,0.2,0.7,0.6,0.2,3.2,0.1,0.2,0.5,0.1,1.6,4,1,105,23,45,33,35,15,47,58,59,72,40,26,106,81,52,66,DAL
