group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,203957,Danté Exum,Danté,1610612742,DAL,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,87,79,61,79,119,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,24,71,53,72,84,92,32,5,92,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,1,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,87,47,106,1,102,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,24,71,53,72,46,92,32,5,92,DAL
Players,1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,6,3,3,0.5,1.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.5,0,0,0.5,19,22,16,41,92,60,81,1,40,65,40,45,48,45,48,58,73,51,40,33,27,24,43,53,69,46,88,32,5,88,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,23.0,7,3,4,0.429,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-2.3,0.2,0,0,0.1,7,22,8,59,98,65,83,65,40,65,40,45,48,45,48,63,76,51,40,33,27,24,54,53,72,90,91,32,5,91,DAL
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,7,4,3,0.571,3.9,0.7,1.0,0.714,0.0,0.0,0.0,1.0,1.3,0.778,0.6,0.1,0.7,0.1,0.3,0.0,0.0,0.1,0.1,0.7,2.4,1.3,3.2,2,0,3.3,7,15,16,33,40,27,37,19,40,65,40,13,13,28,7,63,39,46,18,33,27,21,69,20,22,30,42,9,5,41,DAL
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,11,6,5,0.545,3.9,0.9,2.2,0.417,0.3,0.9,0.3,0.6,0.9,0.7,0.2,0.3,0.5,0.5,0.2,0.0,0.0,0.2,0.3,0.4,2.7,0.0,3.9,0,0,4.0,1,1,1,38,37,22,15,46,24,24,33,25,24,34,39,53,59,16,29,33,27,15,58,38,20,46,33,32,5,28,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,25.0,11,6,5,0.545,3.7,0.5,1.5,0.353,0.2,0.7,0.25,0.6,1.0,0.636,0.2,0.6,0.8,0.9,0.3,0.4,0.0,0.2,0.3,0.6,1.9,1.0,5.1,7,6,4.5,1,1,1,38,43,34,27,51,32,29,35,25,17,37,39,27,30,9,21,11,27,15,58,25,38,31,23,1,1,23,DAL
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,3,1,2,0.333,2.6,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.8,0,0,2.0,47,47,30,62,74,50,73,1,16,46,1,45,48,45,21,46,41,51,40,33,27,24,71,53,49,58,64,32,5,54,DAL
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,11,6,5,0.545,4.1,0.5,1.4,0.333,0.5,1.0,0.455,0.5,0.6,0.714,0.2,0.5,0.7,0.1,0.2,0.0,0.0,0.2,0.7,0.4,1.8,-0.2,2.6,1,0,3.1,1,1,1,38,31,47,31,52,13,9,25,32,33,32,39,33,38,50,29,33,27,15,22,38,39,55,47,17,5,42,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,4,2,2,0.5,2.4,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.8,-4.3,0.8,0,0,1.3,46,35,30,41,81,56,78,1,25,53,1,45,48,45,48,54,69,51,22,33,27,24,60,53,60,109,83,32,5,69,DAL
Players,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,10,6,4,0.6,3.7,0.2,0.5,0.4,0.0,0.1,0.0,0.1,0.2,0.5,0.2,0.5,0.7,0.1,0.2,0.0,0.1,0.2,0.5,0.1,0.5,1.0,1.6,0,0,1.5,4,1,8,23,45,57,60,48,40,64,40,44,45,40,32,34,40,49,23,33,26,12,31,52,65,31,66,32,5,65,DAL
