player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1631260,AJ Green,AJ,1610612749,MIL,24.0,56,35,21,0.625,614.0,0.15,0.158,0.18,0.35,0.335,0.084,0.075,0.079,0.133,0.121,0.091,0.071,0.091,0.082,0.06,0.19,0.098,0.174,252,155,253,128,333,365,345,263,29,34,424,463,463,448,467,479,48,524,439,71,235,446,270,MIL
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,22.0,57,33,24,0.579,572.0,0.097,0.101,0.098,0.101,0.102,0.037,0.04,0.364,0.188,0.23,0.162,0.161,0.208,0.109,0.067,0.322,0.052,0.091,241,173,282,210,345,548,525,550,410,444,507,515,99,256,175,275,288,221,385,78,517,523,534,MIL
1626171,Bobby Portis,Bobby,1610612749,MIL,29.0,82,49,33,0.598,2008.0,0.224,0.259,0.247,0.176,0.159,0.139,0.139,0.339,0.34,0.339,0.096,0.177,0.231,0.179,0.188,0.226,0.138,0.232,2,29,437,177,104,111,61,91,293,357,291,302,110,36,60,466,345,161,254,309,357,343,100,MIL
201572,Brook Lopez,Brook,1610612749,MIL,36.0,79,48,31,0.608,2411.0,0.156,0.169,0.17,0.207,0.21,0.112,0.107,0.253,0.157,0.176,0.096,0.124,0.147,0.659,0.101,0.223,0.121,0.165,30,36,406,160,41,341,294,311,230,236,356,384,174,355,291,461,164,428,12,122,347,385,312,MIL
1641753,Chris Livingston,Chris,1610612749,MIL,20.0,21,13,8,0.619,91.0,0.136,0.141,0.142,0.042,0.078,0.136,0.143,0.214,0.295,0.28,0.111,0.167,0.143,0.0,0.273,0.273,0.174,0.129,435,377,110,140,482,431,415,431,468,463,295,292,221,72,103,407,301,434,520,474,461,244,454,MIL
203081,Damian Lillard,Damian,1610612749,MIL,33.0,73,48,25,0.658,2578.0,0.274,0.232,0.269,0.276,0.296,0.434,0.371,0.073,0.147,0.132,0.361,0.284,0.207,0.064,0.374,0.137,0.33,0.271,99,36,311,91,25,34,112,49,106,75,18,35,482,393,431,39,526,225,470,543,77,40,51,MIL
201568,Danilo Gallinari,Danilo,1610612749,MIL,35.0,49,15,34,0.306,629.0,0.171,0.161,0.172,0.165,0.191,0.349,0.326,0.215,0.218,0.217,0.182,0.12,0.167,0.15,0.127,0.212,0.32,0.192,302,347,446,450,330,265,331,298,317,277,39,54,220,180,193,232,144,361,305,172,306,42,205,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,29.0,73,45,28,0.616,2567.0,0.32,0.356,0.29,0.045,0.061,0.482,0.546,0.384,0.343,0.352,0.323,0.374,0.239,0.285,0.4,0.207,0.543,0.34,99,66,361,150,26,6,5,27,464,485,9,4,88,33,47,67,561,145,134,547,293,3,5,MIL
203109,Jae Crowder,Jae,1610612749,MIL,33.0,50,25,25,0.5,1156.0,0.113,0.116,0.128,0.164,0.173,0.061,0.064,0.147,0.164,0.161,0.106,0.079,0.217,0.086,0.095,0.169,0.074,0.114,291,247,311,300,239,514,489,483,320,328,475,487,321,332,337,423,69,199,431,113,153,494,494,MIL
203114,Khris Middleton,Khris,1610612749,MIL,32.0,55,31,24,0.564,1487.0,0.23,0.228,0.231,0.229,0.221,0.182,0.165,0.127,0.197,0.181,0.336,0.318,0.274,0.088,0.191,0.235,0.187,0.221,258,193,282,239,190,101,125,120,178,208,206,245,370,230,267,54,546,82,428,322,379,218,131,MIL
1629623,Lindell Wigginton,Lindell,1610612749,MIL,26.0,3,3,0,1.0,8.0,0.412,0.5,0.455,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.545,549,489,1,1,559,1,1,1,498,7,1,1,545,557,561,553,568,539,520,1,565,1,1,MIL
1627736,Malik Beasley,Malik,1610612749,MIL,27.0,79,46,33,0.582,2337.0,0.142,0.149,0.165,0.312,0.285,0.028,0.031,0.088,0.141,0.13,0.082,0.091,0.187,0.034,0.13,0.184,0.044,0.151,30,52,437,203,52,408,387,330,62,86,516,522,447,420,436,498,88,291,504,179,208,529,376,MIL
1630699,MarJon Beauchamp,MarJon,1610612749,MIL,23.0,48,30,18,0.625,608.0,0.141,0.148,0.15,0.178,0.171,0.084,0.096,0.202,0.186,0.189,0.097,0.148,0.126,0.121,0.239,0.191,0.087,0.142,306,201,215,128,335,410,391,397,291,330,426,420,233,260,246,458,251,474,364,422,241,466,403,MIL
1626192,Pat Connaughton,Pat,1610612749,MIL,31.0,76,45,31,0.592,1676.0,0.106,0.103,0.114,0.172,0.182,0.064,0.065,0.159,0.164,0.163,0.177,0.11,0.162,0.123,0.069,0.15,0.085,0.105,61,66,406,184,166,534,518,523,300,297,468,482,295,335,331,246,120,379,360,80,102,470,516,MIL
201976,Patrick Beverley,Patrick,1610612749,MIL,35.0,73,43,30,0.589,1463.0,0.141,0.133,0.145,0.184,0.185,0.124,0.122,0.149,0.193,0.182,0.305,0.172,0.174,0.181,0.094,0.204,0.159,0.136,99,79,395,190,193,409,442,419,281,290,326,347,315,246,262,80,329,334,250,107,282,289,425,MIL
