close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1626196,Josh Richardson,1610612748,MIA,F,24.0,80,74,0.312,1.39,3.6,0.385,0.368,0.017
201949,James Johnson,1610612748,MIA,F,31.0,71,67,0.347,1.24,3.52,0.352,0.362,-0.01
1626159,Justise Winslow,1610612748,MIA,F-G,22.0,67,63,0.353,1.04,3.49,0.299,0.359,-0.06
203079,Dion Waiters,1610612748,MIA,G,26.0,29,29,0.317,1.21,3.38,0.357,0.375,-0.018
204020,Tyler Johnson,1610612748,MIA,G,26.0,71,67,0.309,1.1,3.11,0.353,0.361,-0.008
2548,Dwyane Wade,1610612748,MIA,G,36.0,67,63,0.4,1.01,3.09,0.329,0.356,-0.027
201961,Wayne Ellington,1610612748,MIA,G,30.0,76,70,0.398,1.2,3.03,0.396,0.364,0.032
203482,Kelly Olynyk,1610612748,MIA,F-C,27.0,75,69,0.259,1.09,3.0,0.364,0.366,-0.001
202355,Hassan Whiteside,1610612748,MIA,C,29.0,54,51,0.194,1.09,2.67,0.41,0.36,0.05
202337,Luke Babbitt,1610612748,MIA,F,29.0,46,41,0.36,0.89,2.54,0.35,0.355,-0.005
1628389,Bam Adebayo,1610612748,MIA,C-F,20.0,67,55,0.262,0.82,2.24,0.367,0.361,0.006
201609,Goran Dragic,1610612748,MIA,G,32.0,74,65,0.239,0.76,2.19,0.346,0.365,-0.019
203585,Rodney McGruder,1610612748,MIA,G-F,26.0,16,15,0.41,0.88,2.13,0.412,0.353,0.059
1627884,Derrick Jones Jr.,1610612748,MIA,F-G,21.0,18,12,0.272,0.5,1.39,0.36,0.363,-0.003
1626175,Jordan Mickey,1610612748,MIA,C-F,23.0,22,14,0.194,0.59,1.14,0.52,0.339,0.181
2617,Udonis Haslem,1610612748,MIA,F,38.0,11,6,0.345,0.09,0.91,0.1,0.392,-0.292
1628476,Derrick Walton Jr.,1610612748,MIA,G,23.0,15,6,0.289,0.33,0.87,0.385,0.375,0.009
1628475,Matt Williams Jr.,1610612748,MIA,G,24.0,2,1,0.5,0.0,0.5,0.0,0.4,-0.4
