close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1627826,Ivica Zubac,1610612746,LAC,C,24.0,71,71,0.781,5.31,11.32,0.469,0.548,-0.079
201586,Serge Ibaka,1610612746,LAC,F,31.0,41,41,0.796,5.78,11.15,0.519,0.542,-0.023
202331,Paul George,1610612746,LAC,F,31.0,54,54,0.599,4.26,7.69,0.554,0.533,0.021
202326,DeMarcus Cousins,1610612746,LAC,C,30.0,41,41,0.76,3.93,7.49,0.524,0.539,-0.014
201587,Nicolas Batum,1610612746,LAC,G-F,32.0,67,67,0.688,3.64,7.18,0.507,0.53,-0.023
202695,Kawhi Leonard,1610612746,LAC,F,30.0,52,52,0.621,3.75,6.65,0.564,0.534,0.029
202704,Reggie Jackson,1610612746,LAC,G,31.0,66,64,0.63,3.02,5.82,0.518,0.515,0.003
1629611,Terance Mann,1610612746,LAC,G-F,24.0,62,60,0.666,3.11,5.76,0.541,0.522,0.018
202694,Marcus Morris Sr.,1610612746,LAC,F,31.0,57,57,0.651,2.89,5.37,0.539,0.536,0.003
201976,Patrick Beverley,1610612746,LAC,G,32.0,37,37,0.664,2.65,5.24,0.505,0.533,-0.028
202335,Patrick Patterson,1610612746,LAC,F,32.0,37,32,0.605,2.24,4.43,0.506,0.529,-0.023
1628379,Luke Kennard,1610612746,LAC,G,25.0,59,56,0.615,2.59,4.27,0.607,0.517,0.09
1630206,Jay Scrubb,1610612746,LAC,G,20.0,4,3,0.533,2.75,4.0,0.688,0.525,0.162
200765,Rajon Rondo,1610612746,LAC,G,35.0,44,42,0.573,2.02,3.57,0.567,0.52,0.046
1627812,Yogi Ferrell,1610612746,LAC,G,28.0,9,8,0.651,1.67,3.11,0.536,0.521,0.015
1630187,Daniel Oturu,1610612746,LAC,C,21.0,19,16,0.662,1.21,2.68,0.451,0.515,-0.064
1629599,Amir Coffey,1610612746,LAC,G-F,24.0,28,24,0.617,1.14,2.36,0.485,0.509,-0.024
1630238,Malik Fitts,1610612746,LAC,F,23.0,1,1,0.25,1.0,1.0,1.0,0.642,0.358
