player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Alvan Adams,RET,33,Center,81.0,210.0,Oklahoma,USA,https://www.nba.com/player/76011/HISTADD-alvan-adams,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1954-07-19,13.0,True,1975.0,1.0,4.0,Drafted,adamsal01
Don Adams,RET,10,Forward,79.0,210.0,Northwestern,USA,https://www.nba.com/player/76012/HISTADD-don-adams,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-11-27,7.0,True,1970.0,1.0,120.0,Drafted,adamsdo01
Hassan Adams,RET,,Forward,76.0,220.0,Arizona,USA,https://www.nba.com/player/200801/hassan-adams,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200801.png,1980-01-01,2.0,False,2006.0,2.0,54.0,Drafted,adamsha01
Jaylen Adams,RET,,Guard,72.0,225.0,St. Bonaventure,USA,https://www.nba.com/player/1629121/jaylen-adams,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629121.png,1980-01-01,3.0,False,0.0,0.0,0.0,UDF,adamsja01
Jordan Adams,RET,3,Guard,77.0,209.0,UCLA,USA,https://www.nba.com/player/203919/jordan-adams,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203919.png,1980-01-01,3.0,False,2014.0,1.0,22.0,Drafted,adamsjo01
Michael Adams,RET,23,Guard,70.0,165.0,Boston College,USA,https://www.nba.com/player/149/michael-adams,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/149.png,1980-01-01,11.0,False,1985.0,3.0,66.0,Drafted,adamsmi01
Rafael Addison,RET,7,Forward,80.0,241.0,Syracuse,USA,https://www.nba.com/player/912/rafael-addison,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/912.png,1980-01-01,6.0,False,1986.0,2.0,39.0,Drafted,addisra01
Deng Adel,RET,32,Forward,79.0,200.0,Louisville,South Sudan,https://www.nba.com/player/1629061/deng-adel,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629061.png,1980-01-01,2.0,False,2018.0,1.0,,Drafted,adelde010
Rick Adelman,RET,5,Guard,74.0,175.0,Loyola-Marymount,USA,https://www.nba.com/player/76015/HISTADD-rick-adelman,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1946-06-16,7.0,True,1968.0,1.0,79.0,Drafted,adelmri01
Jeff Adrien,RET,,,,,Connecticut,USA,https://www.nba.com/player/202399/jeff-adrien,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202399.png,1980-01-01,6.0,False,0.0,0.0,0.0,UDF,adrieje01
Arron Afflalo,RET,4,Guard,77.0,210.0,UCLA,USA,https://www.nba.com/player/201167/arron-afflalo,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201167.png,1980-01-01,12.0,False,2007.0,1.0,27.0,Drafted,afflaar01
Maurice Ager,RET,,Forward-Guard,77.0,202.0,Michigan State,USA,https://www.nba.com/player/200772/maurice-ager,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200772.png,1980-01-01,4.0,False,2006.0,1.0,28.0,Drafted,agerma010
Mark Aguirre,RET,7,Forward,78.0,232.0,DePaul,USA,https://www.nba.com/player/76016/HISTADD-mark-aguirre,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1959-12-10,13.0,True,1981.0,1.0,1.0,Drafted,aguirma01
Blake Ahearn,RET,2,Guard,74.0,190.0,Missouri State,USA,https://www.nba.com/player/201336/blake-ahearn,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201336.png,1980-01-01,4.0,False,0.0,0.0,0.0,UDF,ahearbl01
Danny Ainge,RET,22,Guard,77.0,175.0,Brigham Young,USA,https://www.nba.com/player/76017/HISTADD-danny-ainge,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1959-03-17,14.0,True,1981.0,1.0,31.0,Drafted,aingeda01
Alexis Ajinca,RET,42,Center,86.0,248.0,Hyeres-Toulon,France,https://www.nba.com/player/201582/alexis-ajinca,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201582.png,1980-01-01,8.0,False,2008.0,1.0,20.0,Drafted,ajincal01
Henry Akin,RET,10,Center,82.0,225.0,Morehead State,USA,https://www.nba.com/player/76018/HISTADD-henry-akin,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1944-07-31,2.0,True,1966.0,1.0,11.0,Drafted,akinhe010
Josh Akognon,RET,10,Guard,71.0,185.0,California State-Fullerton,USA,https://www.nba.com/player/203006/josh-akognon,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203006.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,akognjo01
DeVaughn Akoon-Purcell,RET,,Guard-Forward,78.0,200.0,Illinois State,Trinidad and Tobago,https://www.nba.com/player/1629152/devaughn-akoon-purcell,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629152.png,1980-01-01,2.0,False,2016.0,1.0,,Drafted,akoonde01
Solomon Alabi,RET,50,Center,85.0,252.0,Florida State,Nigeria,https://www.nba.com/player/202374/solomon-alabi,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202374.png,1980-01-01,3.0,False,2010.0,2.0,50.0,Drafted,alabiso01
Mark Alarie,RET,31,Forward,80.0,217.0,Duke,USA,https://www.nba.com/player/76019/HISTADD-mark-alarie,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1963-12-11,5.0,True,1986.0,1.0,18.0,Drafted,alarima01
Gary Alcorn,RET,24,Center,81.0,225.0,Fresno State,USA,https://www.nba.com/player/76020/HISTADD-gary-alcorn,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1936-10-08,2.0,True,1959.0,1.0,16.0,Drafted,alcorga01
Furkan Aldemir,RET,19,Forward-Center,82.0,240.0,Galatasaray,Turkey,https://www.nba.com/player/203128/furkan-aldemir,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203128.png,1980-01-01,2.0,False,2012.0,2.0,53.0,Drafted,aldemfu01
Cole Aldrich,RET,45,Center,83.0,253.0,Kansas,USA,https://www.nba.com/player/202332/cole-aldrich,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202332.png,1980-01-01,9.0,False,2010.0,1.0,11.0,Drafted,aldrico01
LaMarcus Aldridge,RET,21,Center-Forward,83.0,250.0,University of Texas at Austin,USA,https://www.nba.com/player/200746/lamarcus-aldridge,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200746.png,1980-01-01,17.0,False,2006.0,1.0,2.0,Drafted,aldrila01
Chuck Aleksinas,RET,50,Center,83.0,260.0,Connecticut,USA,https://www.nba.com/player/76021/HISTADD-chuck-aleksinas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1959-02-26,1.0,True,1982.0,1.0,76.0,Drafted,aleksch01
Cliff Alexander,RET,34,Forward,80.0,240.0,Kansas,USA,https://www.nba.com/player/1626146/cliff-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626146.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,alexacl01
Cory Alexander,RET,12,Guard,73.0,190.0,Virginia,USA,https://www.nba.com/player/724/cory-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/724.png,1980-01-01,8.0,False,1995.0,1.0,29.0,Drafted,alexaco01
Courtney Alexander,RET,32,Guard,77.0,205.0,Fresno State,USA,https://www.nba.com/player/2042/courtney-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2042.png,1980-01-01,4.0,False,2000.0,1.0,13.0,Drafted,alexaco01
Gary Alexander,RET,16,Forward,79.0,240.0,South Florida,USA,https://www.nba.com/player/76022/HISTADD-gary-alexander,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1969-11-01,1.0,True,0.0,0.0,0.0,UDF,alexaga01
Joe Alexander,RET,20,Forward,80.0,230.0,West Virginia,USA,https://www.nba.com/player/201570/joe-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201570.png,1980-01-01,3.0,False,2008.0,1.0,8.0,Drafted,alexajo01
Kyle Alexander,RET,17,Forward-Center,82.0,216.0,Tennessee,Canada,https://www.nba.com/player/1629734/kyle-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629734.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,alexaky01
Ty-Shon Alexander,RET,0,Guard,75.0,195.0,Creighton,USA,https://www.nba.com/player/1630234/ty-shon-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630234.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,alexaty01
Victor Alexander,RET,9,Forward,82.0,265.0,Iowa State,USA,https://www.nba.com/player/2349/victor-alexander,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2349.png,1980-01-01,5.0,False,1991.0,1.0,17.0,Drafted,alexavi01
Steve Alford,RET,4,Guard,74.0,183.0,Indiana,USA,https://www.nba.com/player/76024/HISTADD-steve-alford,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1964-11-23,4.0,True,1987.0,1.0,26.0,Drafted,alforst01
Rawle Alkins,RET,20,Guard,77.0,225.0,Arizona,USA,https://www.nba.com/player/1628959/rawle-alkins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628959.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,alkinra01
Bob Allen,RET,50,Forward,81.0,205.0,Marshall,USA,https://www.nba.com/player/76028/HISTADD-bob-allen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1946-07-17,1.0,True,1968.0,1.0,71.0,Drafted,allenbo01
Jerome Allen,RET,53,Guard,76.0,184.0,Pennsylvania,USA,https://www.nba.com/player/706/jerome-allen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/706.png,1980-01-01,2.0,False,1995.0,2.0,49.0,Drafted,allenje01
Kadeem Allen,RET,,Guard,73.0,200.0,Arizona,USA,https://www.nba.com/player/1628443/kadeem-allen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628443.png,1980-01-01,3.0,False,2017.0,2.0,53.0,Drafted,allenka01
Lavoy Allen,RET,5,Forward-Center,81.0,260.0,Temple,USA,https://www.nba.com/player/202730/lavoy-allen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,2011.0,2.0,50.0,Drafted,allenla01
Lucius Allen,RET,42,Guard,74.0,175.0,UCLA,USA,https://www.nba.com/player/76027/HISTADD-lucius-allen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-09-26,10.0,True,1969.0,1.0,3.0,Drafted,allenlu01
Malik Allen,RET,35,Forward,82.0,255.0,Villanova,USA,https://www.nba.com/player/2124/malik-allen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2124.png,1980-01-01,11.0,False,0.0,0.0,0.0,UDF,allenma01
Randy Allen,RET,33,Forward,80.0,220.0,Florida State,USA,https://www.nba.com/player/76025/HISTADD-randy-allen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1965-01-26,2.0,True,0.0,0.0,0.0,UDF,allenra01
Ray Allen,RET,34,Guard,77.0,205.0,Connecticut,USA,https://www.nba.com/player/951/ray-allen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/951.png,1980-01-01,18.0,False,1996.0,1.0,5.0,Drafted,allenra01
Timmy Allen,RET,,Forward,78.0,210.0,Texas,USA,https://www.nba.com/player/1641851/timmy-allen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641851.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,allenti01
Tony Allen,RET,,Guard-Forward,76.0,213.0,Oklahoma State,USA,https://www.nba.com/player/2754/tony-allen,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2754.png,1980-01-01,14.0,False,2004.0,1.0,25.0,Drafted,allento01
Odis Allison,RET,22,Forward,78.0,195.0,UNLV,USA,https://www.nba.com/player/76029/HISTADD-odis-allison,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1949-10-02,1.0,True,1971.0,1.0,76.0,Drafted,allisod01
Lance Allred,RET,41,Center,83.0,250.0,Weber State,USA,https://www.nba.com/player/200984/lance-allred,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200984.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,allrela01
Darrell Allums,RET,32,Forward,80.0,220.0,UCLA,USA,https://www.nba.com/player/76030/HISTADD-darrell-allums,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1958-09-12,1.0,True,1980.0,1.0,103.0,Drafted,allumda01
Morris Almond,RET,21,Guard,78.0,225.0,Rice,USA,https://www.nba.com/player/201165/morris-almond,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201165.png,1980-01-01,4.0,False,2007.0,1.0,25.0,Drafted,almonmo01
Derrick Alston,RET,,Center,83.0,225.0,Duquesne,USA,https://www.nba.com/player/308/derrick-alston,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/308.png,1980-01-01,3.0,False,1994.0,2.0,33.0,Drafted,alstode01
Rafer Alston,RET,11,Guard,74.0,175.0,Fresno State,USA,https://www.nba.com/player/1747/rafer-alston,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,11.0,False,1998.0,2.0,39.0,Drafted,alstora01
Peter Aluma,RET,,Center,82.0,260.0,Liberty,USA,https://www.nba.com/player/1824/peter-aluma,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1824.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,alumape01
John Amaechi,RET,13,Forward-Center,82.0,270.0,Penn State,United Kingdom,https://www.nba.com/player/680/john-amaechi,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/680.png,1980-01-01,6.0,False,0.0,0.0,0.0,UDF,amaecjo01
Ashraf Amaya,RET,,Forward,80.0,230.0,Southern Illinois,USA,https://www.nba.com/player/732/ashraf-amaya,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/732.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,amayaas01
Al-Farouq Aminu,RET,5,Forward,80.0,220.0,Wake Forest,USA,https://www.nba.com/player/202329/al-farouq-aminu,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202329.png,1980-01-01,12.0,False,2010.0,1.0,8.0,Drafted,aminual01
Lou Amundson,RET,17,Forward,81.0,220.0,UNLV,USA,https://www.nba.com/player/200811/lou-amundson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200811.png,1980-01-01,11.0,False,0.0,0.0,0.0,UDF,amundlo01
Bob Anderegg,RET,18,Forward,75.0,200.0,Michigan State,USA,https://www.nba.com/player/76034/HISTADD-bob-anderegg,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1937-08-24,1.0,True,1959.0,1.0,20.0,Drafted,anderbo01
Chris Andersen,RET,,Forward-Center,82.0,245.0,Blinn J.C.,USA,https://www.nba.com/player/2365/chris-andersen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,15.0,False,0.0,0.0,0.0,UDF,anderch01
