team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612738,Boston Celtics,BOS,24,24,0.404,433,793,0.546,0.546,0.404,433,793,0.546,0.0,0,0,
1610612744,Golden State Warriors,GSW,22,22,0.394,456,746,0.611,0.611,0.394,456,746,0.611,0.0,0,0,
1610612748,Miami Heat,MIA,18,18,0.385,357,591,0.604,0.604,0.385,357,591,0.604,0.0,0,0,
1610612763,Memphis Grizzlies,MEM,12,12,0.464,277,509,0.544,0.544,0.464,277,509,0.544,0.0,0,0,
1610612742,Dallas Mavericks,DAL,18,18,0.34,282,494,0.571,0.571,0.34,282,494,0.571,0.0,0,0,
1610612749,Milwaukee Bucks,MIL,12,12,0.443,259,468,0.553,0.553,0.443,259,468,0.553,0.0,0,0,
1610612756,Phoenix Suns,PHX,13,13,0.382,259,411,0.63,0.63,0.382,259,411,0.63,0.0,0,0,
1610612755,Philadelphia 76ers,PHI,12,12,0.388,224,364,0.615,0.615,0.388,224,364,0.615,0.0,0,0,
1610612762,Utah Jazz,UTA,6,6,0.473,123,224,0.549,0.549,0.473,123,224,0.549,0.0,0,0,
1610612740,New Orleans Pelicans,NOP,6,6,0.427,124,216,0.574,0.574,0.427,124,216,0.574,0.0,0,0,
1610612750,Minnesota Timberwolves,MIN,6,6,0.435,114,214,0.533,0.533,0.435,114,214,0.533,0.0,0,0,
1610612761,Toronto Raptors,TOR,6,6,0.374,123,193,0.637,0.637,0.374,123,193,0.637,0.0,0,0,
1610612743,Denver Nuggets,DEN,5,5,0.447,113,185,0.611,0.611,0.447,113,185,0.611,0.0,0,0,
1610612737,Atlanta Hawks,ATL,5,5,0.335,75,131,0.573,0.573,0.335,75,131,0.573,0.0,0,0,
1610612741,Chicago Bulls,CHI,5,5,0.282,69,127,0.543,0.543,0.282,69,127,0.543,0.0,0,0,
1610612751,Brooklyn Nets,BKN,4,4,0.317,63,99,0.636,0.636,0.317,63,99,0.636,0.0,0,0,
