SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2015-16,2544,LeBron James,LeBron,1610612739,CLE,Cleveland Cavaliers,0041500407,2016-06-19T00:00:00,CLE @ GSW,W,53.8,5.7,1.1,4.6,16.1,11.5,6.9,8.0,29.9,3.4,2.3,1.1,8.0,76.7,1,1,1,1,362,351,718,363,250,731,571,719,1434,180,1583,396,267,100,1.0,46:49
2015-16,203105,Festus Ezeli,Festus,1610612744,GSW,Golden State Warriors,0041500407,2016-06-19T00:00:00,GSW vs. CLE,L,53.8,0.0,0.0,0.0,0.0,25.0,10.0,10.0,60.0,0.0,10.0,10.0,5.0,13.5,1,947,947,947,369,788,720,639,1276,1593,787,865,213,563,1881,1675,646,1671,1.0,10:45
2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,0041500407,2016-06-19T00:00:00,GSW vs. CLE,L,55.5,0.0,0.0,0.0,3.8,11.3,30.2,15.1,60.4,0.0,0.0,7.5,1.9,31.9,1,947,947,947,186,788,720,639,1130,712,1804,1288,209,563,1,1519,1172,1206,1.0,29:24
2015-16,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,0041500407,2016-06-19T00:00:00,CLE @ GSW,W,54.6,0.0,12.7,0.0,10.9,9.1,3.6,9.1,25.5,0.0,0.0,3.6,7.3,64.2,1,1,1,1,273,788,54,639,529,546,413,792,1592,563,1,864,336,241,1.0,30:02
2015-16,202697,Iman Shumpert,Iman,1610612739,CLE,Cleveland Cavaliers,0041500407,2016-06-19T00:00:00,CLE @ GSW,W,54.8,0.0,11.4,0.0,0.0,14.3,5.7,0.0,34.3,0.0,0.0,0.0,8.6,20.6,1,1,1,1,261,788,77,639,1276,968,507,1,1235,563,1,1,229,1538,1.0,19:10
2015-16,201578,Marreese Speights,Marreese,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,33.1,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,0.0,0.0,102.9,1,947,947,947,1872,788,720,639,1276,1701,1,1788,1786,563,1,1,1307,26,1.0,2:19
2015-16,203105,Festus Ezeli,Festus,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,50.7,0.0,6.9,0.0,13.8,24.1,13.8,27.6,41.4,0.0,0.0,10.3,0.0,32.1,1,947,947,947,896,788,236,639,355,1572,1113,1777,892,563,1,1701,1307,1199,1.0,14:42
2015-16,202389,Timofey Mozgov,Timofey,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,60.0,1,1,1,1,1872,788,720,639,1276,1,1,1,1472,563,1,1,1307,297,1.0,2:19
2015-16,202684,Tristan Thompson,Tristan,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,49.6,0.0,0.0,4.7,14.0,15.1,10.5,11.6,30.2,0.0,0.0,4.7,4.7,41.5,1,1,1,1,1131,788,720,356,350,1038,830,1011,1419,563,1,1069,706,853,1.0,42:38
2015-16,2571,Leandro Barbosa,Leandro,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,46.8,0.0,10.0,5.0,10.0,20.0,5.0,15.0,45.0,0.0,0.0,0.0,7.5,46.0,1,947,947,947,1536,788,113,327,602,1350,469,1280,731,563,1,1,316,674,1.0,18:42
2015-16,201575,Brandon Rush,Brandon,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,56.4,0.0,0.0,0.0,0.0,13.3,13.3,13.3,26.7,0.0,0.0,0.0,6.7,14.7,1,947,947,947,113,788,720,639,1276,890,1078,1154,1545,563,1,1,401,1659,1.0,8:28
2015-16,2592,James Jones,James,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,14.3,0.0,0.0,1,1,1,1,1872,788,720,639,1276,1,1,1,1472,563,1,1807,1307,1770,1.0,2:19
2015-16,2210,Richard Jefferson,Richard,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,51.4,1.6,0.0,3.2,0.0,12.9,8.1,8.1,29.0,0.0,0.0,4.8,3.2,26.9,1,1,1,1,778,782,720,479,1276,851,650,720,1468,563,1,1106,946,1369,1.0,31:52
2015-16,202681,Kyrie Irving,Kyrie,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,49.7,2.5,5.1,2.5,2.5,13.9,10.1,12.7,32.9,2.5,1.3,2.5,5.1,52.3,1,1,1,1,1111,741,371,586,1259,949,805,1091,1298,287,1353,619,641,480,1.0,39:14
2015-16,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,50.3,0.0,0.0,2.5,7.4,14.8,14.8,18.5,46.9,1.2,2.5,6.2,3.7,42.0,1,947,947,947,988,788,720,596,791,1014,1183,1475,650,533,1610,1358,863,836,1.0,40:44
2015-16,2738,Andre Iguodala,Andre,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,48.1,0.0,0.0,0.0,0.0,14.3,15.9,20.6,50.8,0.0,0.0,3.2,3.2,21.1,1,947,947,947,1357,788,720,639,1276,968,1249,1571,467,563,1,776,961,1529,1.0,30:19
2015-16,2544,LeBron James,LeBron,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,50.1,11.8,4.7,8.2,28.2,18.8,7.1,11.8,32.9,3.5,0.0,3.5,8.2,102.5,1,1,1,1,1029,81,398,140,50,1290,588,1017,1295,175,1,850,252,31,1.0,42:35
2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,47.0,0.0,0.0,0.0,0.0,8.6,17.1,20.0,40.0,2.9,2.9,5.7,2.9,15.4,1,947,947,947,1513,788,720,639,1276,516,1322,1530,937,237,1671,1279,1017,1642,1.0,16:26
2015-16,203521,Matthew Dellavedova,Matthew,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,14.3,64.3,1,1,1,1,1872,788,720,639,1276,1,1,1,1472,563,1,1,36,240,1.0,2:19
2015-16,2760,Anderson Varejao,Anderson,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,15.4,0.0,36.2,1,947,947,947,597,788,720,639,1276,1,1,1,1389,563,1,1831,1307,1027,1.0,6:49
2015-16,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,50.3,12.9,2.9,5.7,5.7,11.4,14.3,15.7,48.6,0.0,1.4,8.6,10.0,47.0,1,947,947,947,970,68,581,267,961,718,1138,1325,566,563,1416,1593,149,640,1.0,35:14
2015-16,2747,JR Smith,JR,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,51.1,0.0,3.8,2.5,2.5,16.5,11.4,10.1,32.9,1.3,1.3,6.3,0.0,44.7,1,1,1,1,837,788,488,586,1259,1141,916,878,1298,524,1353,1385,1307,735,1.0,40:22
2015-16,2563,Dahntay Jones,Dahntay,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,38.5,0.0,0.0,0.0,16.7,16.7,16.7,16.7,33.3,8.3,0.0,0.0,16.7,76.7,1,1,1,1,1853,788,720,639,224,1145,1288,1373,1259,24,1,1,21,100,1.0,4:37
2015-16,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,51.5,6.8,1.4,2.7,13.5,14.9,13.5,20.3,45.9,1.4,4.1,2.7,9.5,47.4,1,947,947,947,765,277,711,554,367,1021,1096,1559,691,482,1770,664,174,625,1.0,38:05
2015-16,2590,Mo Williams,Mo,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,37.8,13.3,0.0,13.3,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,6.7,34.7,1,1,1,1,1857,57,720,39,1276,1,1,1,1771,563,1,1,401,1089,1.0,5:40
2015-16,202697,Iman Shumpert,Iman,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,50.6,0.0,0.0,0.0,0.0,35.7,14.3,7.1,21.4,0.0,0.0,14.3,3.6,0.7,1,1,1,1,916,788,720,639,1276,1801,1138,647,1690,563,1,1807,884,1768,1.0,14:10
2015-16,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,51.8,0.0,4.3,0.0,0.0,30.4,8.7,13.0,34.8,0.0,4.3,13.0,13.0,54.8,1,1,1,1,706,788,427,639,1276,1741,691,1131,1205,563,1788,1780,62,418,1.0,11:55
2015-16,203949,James Michael McAdoo,James Michael,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,42.3,0.0,0.0,0.0,25.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,40.0,1,947,947,947,1792,788,720,639,70,1593,1,1877,1597,563,1,1,1307,906,1.0,3:23
2015-16,2733,Shaun Livingston,Shaun,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,48.7,4.5,0.0,0.0,0.0,20.5,9.1,18.2,36.4,0.0,0.0,6.8,2.3,25.7,1,947,947,947,1282,453,720,639,1276,1388,720,1456,1130,563,1,1449,1115,1408,1.0,21:26
2015-16,203546,Ian Clark,Ian,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,42.3,0.0,0.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,56.3,1,947,947,947,1792,788,720,639,1276,1593,1,1877,1597,563,1,1,1307,377,1.0,3:23
2015-16,2210,Richard Jefferson,Richard,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,46.1,6.5,0.0,6.5,25.8,19.4,19.4,3.2,32.3,0.0,3.2,3.2,0.0,49.0,1,1,1,1,1598,296,720,219,67,1322,1472,430,1323,563,1715,783,1307,574,1.0,14:18
2015-16,2563,Dahntay Jones,Dahntay,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,62.2,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,1,1,1,1,25,788,720,639,1276,1,1836,1,1786,563,1,1890,1307,1770,1.0,1:52
2015-16,2747,JR Smith,JR,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,48.8,6.3,4.8,3.2,6.3,14.3,11.1,11.1,22.2,0.0,4.8,7.9,7.9,25.2,1,1,1,1,1271,307,392,488,894,968,882,959,1663,563,1798,1549,278,1422,1.0,30:43
2015-16,202389,Timofey Mozgov,Timofey,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,62.2,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,1,1,1,1,25,788,720,639,1276,1,1836,1,1786,563,1,1890,1307,1770,1.0,1:52
2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,49.2,2.6,2.6,0.0,2.6,19.5,11.7,19.5,49.4,1.3,1.3,1.3,1.3,24.0,1,947,947,947,1187,719,631,639,1249,1333,954,1520,539,504,1364,414,1295,1457,1.0,37:54
2015-16,2738,Andre Iguodala,Andre,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,49.4,2.4,2.4,7.2,12.0,16.9,10.8,27.7,53.0,0.0,3.6,0.0,2.4,48.4,1,947,947,947,1153,760,664,181,463,1179,867,1778,388,563,1742,1,1098,585,1.0,41:02
2015-16,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,47.1,3.5,5.8,0.0,9.3,18.6,10.5,30.2,51.2,0.0,1.2,2.3,4.7,47.8,1,947,947,947,1500,582,313,639,657,1279,830,1815,453,563,1326,571,706,611,1.0,40:31
2015-16,101106,Andrew Bogut,Andrew,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,44.6,0.0,0.0,0.0,0.0,23.5,17.6,11.8,47.1,17.6,0.0,23.5,0.0,62.4,1,947,947,947,1707,788,720,639,1276,1541,1353,1017,636,4,1,1881,1307,268,1.0,7:35
2015-16,2592,James Jones,James,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,62.2,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,25,788,720,639,1276,1,1836,1,1786,563,1,1,1307,1770,1.0,1:52
2015-16,2733,Shaun Livingston,Shaun,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,43.3,4.1,4.1,0.0,4.1,20.4,0.0,49.0,49.0,0.0,0.0,2.0,2.0,33.3,1,947,947,947,1762,507,454,639,1107,1386,1,1876,548,563,1,537,1150,1146,1.0,21:13
2015-16,202697,Iman Shumpert,Iman,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,49.4,0.0,0.0,0.0,7.7,7.7,25.0,5.8,34.6,3.8,0.0,0.0,1.9,25.4,1,1,1,1,1160,788,720,639,765,459,1689,548,1222,146,1,1,1165,1419,1.0,25:41
2015-16,203949,James Michael McAdoo,James Michael,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,47.6,0.0,0.0,0.0,0.0,31.3,0.0,62.5,50.0,0.0,0.0,18.8,6.3,15.0,1,947,947,947,1429,788,720,639,1276,1754,1,1891,479,563,1,1857,454,1650,1.0,7:37
2015-16,2544,LeBron James,LeBron,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,48.4,3.4,4.5,5.7,18.2,12.5,20.5,9.1,34.1,3.4,1.1,1.1,6.8,98.5,1,1,1,1,1315,593,410,273,183,802,1537,792,1247,187,1325,395,384,36,1.0,42:38
2015-16,203105,Festus Ezeli,Festus,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,45.3,0.0,9.5,0.0,9.5,9.5,28.6,23.8,47.6,4.8,4.8,9.5,4.8,41.0,1,947,947,947,1654,788,127,639,644,579,1764,1692,608,97,1798,1660,684,880,1.0,9:31
2015-16,2760,Anderson Varejao,Anderson,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,53.8,0.0,6.3,6.3,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,31.3,35.6,1,947,947,947,365,788,274,235,1276,802,1,1,1597,563,1,1,8,1049,1.0,8:37
2015-16,201575,Brandon Rush,Brandon,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,14.3,0.0,14.3,0.0,102.9,1,947,947,947,14,788,720,639,1276,1,1,1,1472,7,1,1807,1307,26,1.0,4:41
2015-16,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,48.3,2.4,2.4,2.4,7.2,19.3,10.8,24.1,48.2,3.6,3.6,2.4,8.4,53.5,1,947,947,947,1329,760,664,600,812,1319,867,1699,589,162,1742,588,235,447,1.0,40:07
2015-16,202684,Tristan Thompson,Tristan,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,48.9,0.0,0.0,3.5,2.4,10.6,18.8,9.4,32.9,2.4,1.2,1.2,7.1,38.8,1,1,1,1,1250,788,720,443,1270,659,1436,824,1295,306,1331,401,364,948,1.0,41:32
2015-16,201578,Marreese Speights,Marreese,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,49.3,0.0,0.0,0.0,0.0,8.7,0.0,21.7,43.5,0.0,0.0,8.7,0.0,33.0,1,947,947,947,1176,788,720,639,1276,523,1,1610,800,563,1,1597,1307,1152,1.0,11:20
2015-16,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,48.4,2.9,0.0,0.0,0.0,7.4,17.6,13.2,29.4,1.5,1.5,5.9,1.5,11.9,1,1,1,1,1323,656,720,639,1276,445,1353,1149,1451,446,1430,1302,1253,1693,1.0,32:53
2015-16,202681,Kyrie Irving,Kyrie,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,47.4,8.3,2.4,19.0,16.7,8.3,19.0,10.7,31.0,1.2,1.2,4.8,2.4,69.8,1,1,1,1,1465,183,668,10,224,500,1449,929,1388,548,1332,1090,1100,166,1.0,39:47
2015-16,2571,Leandro Barbosa,Leandro,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,47.1,0.0,14.3,0.0,0.0,19.0,0.0,47.6,38.1,0.0,0.0,14.3,0.0,4.8,1,947,947,947,1505,788,33,639,1276,1300,1,1875,1059,563,1,1807,1307,1752,1.0,9:53
2015-16,2590,Mo Williams,Mo,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,56.4,0.0,0.0,0.0,0.0,33.3,50.0,0.0,33.3,0.0,0.0,16.7,0.0,-16.7,1,1,1,1,116,788,720,639,1276,1774,1887,1,1259,563,1,1839,1307,1892,1.0,3:23
2015-16,203521,Matthew Dellavedova,Matthew,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,57.8,0.0,0.0,0.0,0.0,33.3,16.7,0.0,33.3,0.0,16.7,50.0,0.0,-33.3,1,1,1,1,66,788,720,639,1276,1774,1288,1,1259,563,1898,1897,1307,1899,1.0,3:28
2015-16,2563,Dahntay Jones,Dahntay,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,947,947,947,1891,788,720,639,1276,1,1,1,1786,563,1,1,1307,1770,1.0,0:08
2015-16,2733,Shaun Livingston,Shaun,1610612744,GSW,Golden State Warriors,0041500404,2016-06-10T00:00:00,GSW @ CLE,W,56.3,0.0,0.0,0.0,0.0,6.1,30.3,6.1,72.7,0.0,3.0,9.1,9.1,39.7,1,1,1,1,121,788,720,639,1276,397,1805,560,71,563,1694,1620,190,928,1.0,18:34
2015-16,2544,LeBron James,LeBron,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,55.6,3.7,4.9,4.9,22.0,22.0,23.2,11.0,22.0,3.7,2.4,4.9,3.7,75.7,1,947,947,947,177,553,380,338,112,1463,1654,956,1685,159,1603,1113,878,106,1.0,45:34
2015-16,101112,Channing Frye,Channing,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,46.4,0.0,0.0,0.0,0.0,23.8,9.5,0.0,9.5,0.0,4.8,9.5,0.0,5.7,1,947,947,947,1576,788,720,639,1276,1559,762,1,1782,563,1798,1660,1307,1749,1.0,9:45
2015-16,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0041500404,2016-06-10T00:00:00,GSW @ CLE,W,53.2,4.1,2.7,4.1,2.7,12.2,23.0,5.4,51.4,1.4,0.0,2.7,5.4,49.1,1,1,1,1,452,510,608,405,1237,785,1645,525,446,482,1,664,576,573,1.0,39:23
2015-16,2747,JR Smith,JR,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,56.4,2.6,2.6,2.6,2.6,23.4,24.7,11.7,26.0,0.0,0.0,6.5,2.6,18.1,1,947,947,947,118,719,631,572,1249,1539,1686,1016,1578,563,1,1411,1069,1596,1.0,43:24
2015-16,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0041500404,2016-06-10T00:00:00,GSW @ CLE,W,55.1,11.1,5.6,4.2,11.1,9.7,31.9,8.3,55.6,0.0,2.8,4.2,11.1,77.8,1,1,1,1,224,98,324,393,508,598,1830,725,316,563,1660,978,104,90,1.0,39:39
