group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630185,Nico Mannion,Nico,1610612744,GSW,20.0,1,1,0,1.0,3.1733333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,0,0,-1,3.9,0,0,3.0,406,351,1,1,401,355,323,355,245,268,245,295,304,295,263,259,285,208,257,238,180,1,1,319,368,216,358,201,20,362,GSW
Players,1628539,Mychal Mulder,Mychal,1610612744,GSW,27.0,6,3,3,0.5,8.425,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,0,1,0,0,0,1,0,0,-1,0.2,0,0,1.0,317,284,109,176,336,355,323,355,245,229,245,295,304,295,180,360,326,291,178,238,180,1,87,319,368,216,410,201,20,394,GSW
Players,1630164,James Wiseman,James,1610612744,GSW,20.0,5,1,4,0.2,6.85,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,2,-19,3.2,0,0,3.0,328,351,142,387,354,284,356,1,245,320,245,295,304,295,263,308,326,291,257,238,180,1,146,319,335,383,365,201,20,362,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,33.0,28,15,13,0.536,97.58666666666667,32,74,0.432,18,42,0.429,30,31,0.968,2,17,19,14,11,4,1,2,8,23,112,-5,159.8,4,0,173.0,58,51,369,161,57,12,13,204,1,2,86,16,20,83,121,41,47,19,13,27,96,367,338,14,10,277,11,63,20,9,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,25.0,13,9,4,0.692,27.113333333333333,2,2,1.0,0,0,0.0,0,0,0.0,4,5,9,2,0,0,0,0,5,0,4,8,17.8,0,0,15.0,218,152,142,60,241,245,323,1,245,320,245,295,304,295,55,175,139,170,257,238,180,1,277,319,295,117,247,201,20,256,GSW
Players,203145,Kent Bazemore,Kent,1610612744,GSW,31.0,18,8,10,0.444,51.12833333333333,8,18,0.444,1,5,0.2,2,4,0.5,2,6,8,2,1,4,2,2,8,2,19,-18,48.6,1,0,42.0,163,171,302,247,158,112,124,191,168,150,213,206,182,248,121,148,153,170,178,27,50,367,338,219,151,375,135,139,20,142,GSW
Players,1626162,Kelly Oubre Jr.,Kelly,1610612744,GSW,25.0,20,10,10,0.5,66.76166666666667,13,27,0.481,2,11,0.182,7,7,1.0,4,7,11,0,0,0,1,0,3,5,35,-7,51.2,3,0,50.0,137,137,302,176,119,71,81,160,126,84,231,90,119,1,55,129,112,291,257,238,96,1,196,124,82,301,130,79,20,126,GSW
Players,1629673,Jordan Poole,Jordan,1610612744,GSW,22.0,9,4,5,0.444,21.37,5,10,0.5,3,6,0.5,4,4,1.0,1,2,3,0,1,0,1,0,2,2,17,-4,22.6,0,0,25.0,271,259,171,247,271,174,183,117,97,135,47,141,182,1,180,259,259,291,178,238,96,1,146,219,165,258,222,201,20,206,GSW
Players,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,28.0,17,7,10,0.412,32.968333333333334,2,5,0.4,2,4,0.5,0,0,0.0,3,5,8,0,3,1,0,1,4,0,6,-19,15.6,0,0,18.0,175,193,302,281,215,245,252,224,126,177,47,295,304,295,90,175,153,291,108,139,180,265,249,319,260,383,261,201,20,241,GSW
Players,1628395,Jordan Bell,Jordan,1610612744,GSW,26.0,1,1,0,1.0,0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,-2,3.0,0,0,2.0,406,351,1,1,447,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,96,1,1,319,368,232,371,201,20,380,GSW
Players,1629672,Eric Paschall,Eric,1610612744,GSW,24.0,6,4,2,0.667,19.88833333333333,3,4,0.75,0,0,0.0,2,3,0.667,1,3,4,0,0,0,0,0,1,3,8,13,12.8,0,0,12.0,317,259,79,67,274,213,269,40,245,320,245,206,214,200,180,231,236,291,257,238,180,1,87,188,238,87,277,201,20,273,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,31.0,28,12,16,0.429,91.21333333333334,10,23,0.435,2,5,0.4,2,5,0.4,6,12,18,24,6,7,5,2,19,4,24,-36,111.6,7,1,92.0,58,93,410,265,71,92,98,199,126,150,98,206,160,279,24,71,50,5,41,4,11,367,447,151,123,434,35,40,12,52,GSW
Players,1627814,Damion Lee,Damion,1610612744,GSW,28.0,17,7,10,0.412,26.56833333333333,4,10,0.4,2,8,0.25,2,2,1.0,2,4,6,2,2,0,0,0,3,1,12,-6,20.2,0,0,22.0,175,193,302,281,245,189,183,224,126,112,178,206,242,1,121,203,195,170,130,238,180,1,196,260,200,288,238,201,20,221,GSW
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,26.0,30,15,15,0.5,99.975,14,36,0.389,4,12,0.333,0,2,0.0,11,7,18,8,3,3,1,2,9,1,32,0,74.6,2,0,70.0,38,51,401,176,54,61,56,242,67,74,126,295,242,295,10,129,50,58,108,46,96,367,361,260,95,199,80,101,20,85,GSW
