player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203078,Bradley Beal,1610612764,WAS,25.0,82,82,0.253,159,359,0.443,0.00632,0.03,23,43,0.535,0.223,136,316,0.43
203490,Otto Porter Jr.,1610612764,WAS,25.0,77,77,0.412,169,356,0.475,0.0064,0.104,51,90,0.567,0.308,118,266,0.444
1626162,Kelly Oubre Jr.,1610612764,WAS,22.0,81,81,0.452,113,328,0.345,0.00512,0.015,3,11,0.273,0.437,110,317,0.347
202693,Markieff Morris,1610612764,WAS,28.0,73,71,0.437,124,286,0.434,0.00563,0.142,50,93,0.538,0.295,74,193,0.383
203118,Mike Scott,1610612764,WAS,29.0,76,70,0.479,116,241,0.481,0.00618,0.173,50,87,0.575,0.306,66,154,0.429
201975,Jodie Meeks,1610612764,WAS,30.0,77,66,0.473,63,173,0.364,0.00523,0.041,8,15,0.533,0.432,55,158,0.348
203107,Tomas Satoransky,1610612764,WAS,26.0,73,52,0.288,55,103,0.534,0.00762,0.036,8,13,0.615,0.251,47,90,0.522
202322,John Wall,1610612764,WAS,27.0,41,39,0.134,36,83,0.434,0.00645,0.005,1,3,0.333,0.129,35,80,0.438
101162,Marcin Gortat,1610612764,WAS,34.0,82,52,0.154,35,78,0.449,0.00449,0.154,35,78,0.449,0.0,0,0,
201160,Jason Smith,1610612764,WAS,32.0,33,24,0.654,20,68,0.294,0.00309,0.375,18,39,0.462,0.279,2,29,0.069
204025,Tim Frazier,1610612764,WAS,27.0,59,28,0.242,13,38,0.342,0.004739999999999999,0.038,3,6,0.5,0.204,10,32,0.313
201196,Ramon Sessions,1610612764,WAS,32.0,28,16,0.215,8,23,0.348,0.005,0.009,1,1,1.0,0.206,7,22,0.318
1626191,Chris McCullough,1610612764,WAS,23.0,19,7,0.293,2,12,0.167,0.00208,0.122,1,5,0.2,0.171,1,7,0.143
101133,Ian Mahinmi,1610612764,WAS,31.0,77,6,0.027,1,6,0.167,0.00167,0.018,1,4,0.25,0.009,0,2,0.0
