season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2016-17,1610612765,21600007,2016-10-26,DET,TOR,1610612761,1,91,109,L
2016-17,1610612765,21600020,2016-10-28,ORL,DET,1610612753,2,108,82,W
2016-17,1610612765,21600038,2016-10-30,MIL,DET,1610612749,3,98,83,W
2016-17,1610612765,21600050,2016-11-01,NYK,DET,1610612752,4,102,89,W
2016-17,1610612765,21600057,2016-11-02,DET,BKN,1610612751,5,101,109,L
2016-17,1610612765,21600082,2016-11-05,DEN,DET,1610612743,6,103,86,W
2016-17,1610612765,21600098,2016-11-07,DET,LAC,1610612746,7,82,114,L
2016-17,1610612765,21600113,2016-11-09,DET,PHX,1610612756,8,100,107,L
2016-17,1610612765,21600127,2016-11-11,DET,SAS,1610612759,9,86,96,L
2016-17,1610612765,21600138,2016-11-12,DET,DEN,1610612743,10,106,95,W
2016-17,1610612765,21600147,2016-11-14,OKC,DET,1610612760,11,104,88,W
2016-17,1610612765,21600162,2016-11-16,DET,NYK,1610612752,12,102,105,L
2016-17,1610612765,21600175,2016-11-18,DET,CLE,1610612739,13,81,104,L
2016-17,1610612765,21600188,2016-11-19,BOS,DET,1610612738,14,92,94,L
2016-17,1610612765,21600203,2016-11-21,HOU,DET,1610612745,15,96,99,L
2016-17,1610612765,21600218,2016-11-23,MIA,DET,1610612748,16,107,84,W
2016-17,1610612765,21600230,2016-11-25,LAC,DET,1610612746,17,108,97,W
2016-17,1610612765,21600242,2016-11-26,DET,OKC,1610612760,18,88,106,L
2016-17,1610612765,21600260,2016-11-29,DET,CHA,1610612766,19,112,89,W
2016-17,1610612765,21600267,2016-11-30,DET,BOS,1610612738,20,121,114,W
2016-17,1610612765,21600288,2016-12-02,DET,ATL,1610612737,21,121,85,W
2016-17,1610612765,21600300,2016-12-04,ORL,DET,1610612753,22,92,98,L
2016-17,1610612765,21600317,2016-12-06,CHI,DET,1610612741,23,102,91,W
2016-17,1610612765,21600321,2016-12-07,DET,CHA,1610612766,24,77,87,L
2016-17,1610612765,21600342,2016-12-09,DET,MIN,1610612750,25,117,90,W
2016-17,1610612765,21600356,2016-12-11,PHI,DET,1610612755,26,79,97,L
2016-17,1610612765,21600381,2016-12-14,DET,DAL,1610612742,27,95,85,W
2016-17,1610612765,21600389,2016-12-16,DET,WAS,1610612764,28,108,122,L
2016-17,1610612765,21600400,2016-12-17,IND,DET,1610612754,29,90,105,L
2016-17,1610612765,21600414,2016-12-19,DET,CHI,1610612741,30,82,113,L
2016-17,1610612765,21600431,2016-12-21,MEM,DET,1610612763,31,86,98,L
2016-17,1610612765,21600446,2016-12-23,GSW,DET,1610612744,32,113,119,L
2016-17,1610612765,21600464,2016-12-26,CLE,DET,1610612739,33,106,90,W
2016-17,1610612765,21600479,2016-12-28,MIL,DET,1610612749,34,94,119,L
2016-17,1610612765,21600498,2016-12-30,DET,ATL,1610612737,35,98,105,L
2016-17,1610612765,21600509,2017-01-01,DET,MIA,1610612748,36,107,98,W
2016-17,1610612765,21600523,2017-01-03,IND,DET,1610612754,37,116,121,L
2016-17,1610612765,21600538,2017-01-05,CHA,DET,1610612766,38,115,114,W
2016-17,1610612765,21600559,2017-01-08,DET,POR,1610612757,39,125,124,W
2016-17,1610612765,21600579,2017-01-10,DET,SAC,1610612758,40,94,100,L
2016-17,1610612765,21600590,2017-01-12,DET,GSW,1610612744,41,107,127,L
2016-17,1610612765,21600600,2017-01-13,DET,UTA,1610612762,42,77,110,L
2016-17,1610612765,21600612,2017-01-15,DET,LAL,1610612747,43,102,97,W
2016-17,1610612765,21600633,2017-01-18,ATL,DET,1610612737,44,118,95,W
2016-17,1610612765,21600651,2017-01-21,WAS,DET,1610612764,45,113,112,W
2016-17,1610612765,21600669,2017-01-23,SAC,DET,1610612758,46,104,109,L
2016-17,1610612765,21600705,2017-01-28,DET,MIA,1610612748,47,103,116,L
2016-17,1610612765,21600721,2017-01-30,DET,BOS,1610612738,48,109,113,L
2016-17,1610612765,21600735,2017-02-01,NOP,DET,1610612740,49,118,98,W
2016-17,1610612765,21600748,2017-02-03,MIN,DET,1610612750,50,116,108,W
2016-17,1610612765,21600757,2017-02-04,DET,IND,1610612754,51,84,105,L
2016-17,1610612765,21600773,2017-02-06,PHI,DET,1610612755,52,113,96,W
