SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,AVAILABLE_FLAG
2015-16,1610612740,NOP,New Orleans Pelicans,0021501025,2016-03-18T00:00:00,NOP vs. POR,L,48.0,0.542,0.337,0.071,0.13,0.519,0.513,0.131,0.273,0,0,0,0,155,673,620,37,2412,1508,2405,1574,1173,1.0
2015-16,1610612747,LAL,Los Angeles Lakers,0021501027,2016-03-18T00:00:00,LAL vs. PHX,L,48.0,0.395,0.302,0.125,0.25,0.404,0.292,0.124,0.328,0,0,0,0,155,2359,915,709,1535,133,1446,1759,1879,1.0
2015-16,1610612765,DET,Detroit Pistons,0021501022,2016-03-18T00:00:00,DET vs. SAC,W,48.0,0.543,0.196,0.173,0.412,0.532,0.367,0.115,0.167,0,0,0,0,155,655,1962,1836,80,1650,2026,1934,150,1.0
2015-16,1610612753,ORL,Orlando Magic,0021501020,2016-03-18T00:00:00,ORL vs. CLE,L,48.0,0.518,0.268,0.135,0.234,0.586,0.355,0.196,0.293,0,0,0,0,155,964,1255,957,1729,2209,1955,278,1463,1.0
2015-16,1610612758,SAC,Sacramento Kings,0021501022,2016-03-18T00:00:00,SAC @ DET,L,48.0,0.532,0.367,0.115,0.167,0.543,0.196,0.173,0.412,0,0,0,0,155,810,434,509,2296,1804,497,615,2380,1.0
2015-16,1610612761,TOR,Toronto Raptors,0021501023,2016-03-18T00:00:00,TOR vs. BOS,W,48.0,0.565,0.325,0.168,0.256,0.494,0.146,0.17,0.213,0,0,0,0,155,422,716,1740,1471,1108,172,665,486,1.0
2015-16,1610612751,BKN,Brooklyn Nets,0021501016,2016-03-17T00:00:00,BKN @ CHI,L,48.0,0.5,0.233,0.097,0.26,0.548,0.16,0.097,0.396,0,0,0,0,155,1217,1610,219,1436,1852,235,2229,2327,1.0
2015-16,1610612756,PHX,Phoenix Suns,0021501019,2016-03-17T00:00:00,PHX @ UTA,L,48.0,0.378,0.171,0.214,0.228,0.551,0.102,0.163,0.234,0,0,0,0,155,2416,2153,2336,1799,1892,37,833,718,1.0
2015-16,1610612762,UTA,Utah Jazz,0021501019,2016-03-17T00:00:00,UTA vs. PHX,W,48.0,0.551,0.102,0.163,0.234,0.378,0.171,0.214,0.228,0,0,0,0,155,566,2424,1604,1729,44,305,120,658,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0021501018,2016-03-17T00:00:00,POR @ SAS,L,48.0,0.494,0.337,0.131,0.345,0.57,0.256,0.071,0.14,0,0,0,0,155,1312,634,867,432,2084,1069,2421,65,1.0
2015-16,1610612743,DEN,Denver Nuggets,0021501015,2016-03-17T00:00:00,DEN @ ATL,L,48.0,0.483,0.195,0.144,0.271,0.575,0.35,0.122,0.214,0,0,0,0,155,1497,1965,1184,1294,2126,1916,1779,501,1.0
2015-16,1610612748,MIA,Miami Heat,0021501014,2016-03-17T00:00:00,MIA vs. CHA,L,48.0,0.58,0.32,0.163,0.184,0.541,0.244,0.096,0.292,0,0,0,0,155,279,748,1592,2213,1763,976,2246,1448,1.0
2015-16,1610612764,WAS,Washington Wizards,0021501013,2016-03-17T00:00:00,WAS @ PHI,W,48.0,0.478,0.211,0.219,0.352,0.418,0.286,0.105,0.167,0,0,0,0,155,1565,1817,2359,378,199,1378,2128,150,1.0
2015-16,1610612761,TOR,Toronto Raptors,0021501012,2016-03-17T00:00:00,TOR @ IND,W,53.0,0.403,0.432,0.146,0.339,0.429,0.253,0.147,0.237,0,0,0,0,21,2331,189,1211,503,282,1036,1199,761,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0021501014,2016-03-17T00:00:00,CHA @ MIA,W,48.0,0.541,0.244,0.096,0.292,0.58,0.32,0.163,0.184,0,0,0,0,155,689,1478,200,1000,2178,1708,858,240,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0021501018,2016-03-17T00:00:00,SAS vs. POR,W,48.0,0.57,0.256,0.071,0.14,0.494,0.337,0.131,0.345,0,0,0,0,155,374,1386,37,2391,1140,1827,1574,2017,1.0
2015-16,1610612741,CHI,Chicago Bulls,0021501016,2016-03-17T00:00:00,CHI vs. BKN,W,48.0,0.548,0.16,0.097,0.396,0.5,0.233,0.097,0.26,0,0,0,0,155,607,2223,219,128,1171,844,2229,1014,1.0
2015-16,1610612749,MIL,Milwaukee Bucks,0021501017,2016-03-17T00:00:00,MIL vs. MEM,W,48.0,0.527,0.333,0.143,0.275,0.386,0.185,0.178,0.407,0,0,0,0,155,865,635,1136,1228,59,401,542,2367,1.0
2015-16,1610612754,IND,Indiana Pacers,0021501012,2016-03-17T00:00:00,IND vs. TOR,L,53.0,0.429,0.253,0.147,0.237,0.403,0.432,0.146,0.339,0,0,0,0,21,2170,1419,1244,1699,128,2272,1244,1951,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0021501015,2016-03-17T00:00:00,ATL vs. DEN,W,48.0,0.575,0.35,0.122,0.214,0.483,0.195,0.144,0.271,0,0,0,0,155,331,538,671,1946,960,488,1261,1154,1.0
2015-16,1610612755,PHI,Philadelphia 76ers,0021501013,2016-03-17T00:00:00,PHI vs. WAS,L,48.0,0.418,0.286,0.105,0.167,0.478,0.211,0.219,0.352,0,0,0,0,155,2260,1066,331,2296,891,634,101,2075,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0021501017,2016-03-17T00:00:00,MEM @ MIL,L,48.0,0.386,0.185,0.178,0.407,0.527,0.333,0.143,0.275,0,0,0,0,155,2402,2056,1917,93,1595,1799,1283,1228,1.0
2015-16,1610612745,HOU,Houston Rockets,0021501009,2016-03-16T00:00:00,HOU vs. LAC,L,48.0,0.543,0.293,0.167,0.341,0.645,0.421,0.117,0.216,0,0,0,0,155,666,1004,1679,463,2418,2244,1883,527,1.0
2015-16,1610612752,NYK,New York Knicks,0021501011,2016-03-16T00:00:00,NYK @ GSW,L,48.0,0.434,0.11,0.106,0.207,0.604,0.132,0.137,0.37,0,0,0,0,155,2130,2412,351,2036,2310,105,1448,2213,1.0
2015-16,1610612746,LAC,LA Clippers,0021501009,2016-03-16T00:00:00,LAC @ HOU,W,48.0,0.645,0.421,0.117,0.216,0.543,0.293,0.167,0.341,0,0,0,0,155,41,215,562,1930,1794,1453,740,1991,1.0
2015-16,1610612753,ORL,Orlando Magic,0021501004,2016-03-16T00:00:00,ORL @ CHA,L,48.0,0.488,0.253,0.101,0.082,0.455,0.21,0.081,0.344,0,0,0,0,155,1430,1403,281,2456,560,621,2367,2013,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0021501003,2016-03-16T00:00:00,OKC @ BOS,W,48.0,0.552,0.313,0.099,0.434,0.457,0.29,0.111,0.291,0,0,0,0,155,556,815,262,46,594,1426,2013,1436,1.0
2015-16,1610612764,WAS,Washington Wizards,0021501006,2016-03-16T00:00:00,WAS vs. CHI,W,48.0,0.563,0.273,0.144,0.271,0.437,0.264,0.175,0.226,0,0,0,0,155,448,1197,1180,1294,358,1158,592,635,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0021501005,2016-03-16T00:00:00,CLE vs. DAL,W,48.0,0.5,0.148,0.174,0.38,0.513,0.241,0.12,0.14,0,0,0,0,155,1217,2282,1847,199,1403,941,1840,65,1.0
2015-16,1610612750,MIN,Minnesota Timberwolves,0021501008,2016-03-16T00:00:00,MIN @ MEM,W,48.0,0.634,0.437,0.156,0.314,0.46,0.21,0.144,0.517,0,0,0,0,155,72,171,1446,741,630,621,1252,2459,1.0
2015-16,1610612741,CHI,Chicago Bulls,0021501006,2016-03-16T00:00:00,CHI @ WAS,L,48.0,0.437,0.264,0.175,0.226,0.563,0.273,0.144,0.271,0,0,0,0,155,2099,1295,1861,1818,2004,1253,1278,1154,1.0
2015-16,1610612765,DET,Detroit Pistons,0021501007,2016-03-16T00:00:00,DET vs. ATL,L,48.0,0.512,0.464,0.133,0.204,0.506,0.382,0.112,0.25,0,0,0,0,155,1078,120,923,2057,1262,2101,2012,877,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0021501005,2016-03-16T00:00:00,DAL @ CLE,L,48.0,0.513,0.241,0.12,0.14,0.5,0.148,0.174,0.38,0,0,0,0,155,1048,1517,611,2391,1171,176,606,2255,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0021501008,2016-03-16T00:00:00,MEM vs. MIN,L,48.0,0.46,0.21,0.144,0.517,0.634,0.437,0.156,0.314,0,0,0,0,155,1826,1838,1201,2,2389,2290,1012,1717,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0021501007,2016-03-16T00:00:00,ATL @ DET,W,48.0,0.506,0.382,0.112,0.25,0.512,0.464,0.133,0.204,0,0,0,0,155,1191,358,449,1535,1379,2339,1529,384,1.0
2015-16,1610612738,BOS,Boston Celtics,0021501003,2016-03-16T00:00:00,BOS vs. OKC,L,48.0,0.457,0.29,0.111,0.291,0.552,0.313,0.099,0.434,0,0,0,0,155,1865,1031,428,1014,1905,1638,2192,2412,1.0
2015-16,1610612758,SAC,Sacramento Kings,0021501010,2016-03-16T00:00:00,SAC vs. NOP,L,48.0,0.517,0.189,0.112,0.229,0.611,0.178,0.091,0.256,0,0,0,0,155,1006,2024,450,1779,2327,348,2288,978,1.0
2015-16,1610612740,NOP,New Orleans Pelicans,0021501010,2016-03-16T00:00:00,NOP @ SAC,W,48.0,0.611,0.178,0.091,0.256,0.517,0.189,0.112,0.229,0,0,0,0,155,131,2111,166,1471,1451,430,1993,667,1.0
2015-16,1610612744,GSW,Golden State Warriors,0021501011,2016-03-16T00:00:00,GSW vs. NYK,W,48.0,0.604,0.132,0.137,0.37,0.434,0.11,0.106,0.207,0,0,0,0,155,151,2356,989,247,329,48,2097,423,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0021501004,2016-03-16T00:00:00,CHA vs. ORL,W,48.0,0.455,0.21,0.081,0.344,0.488,0.253,0.101,0.082,0,0,0,0,155,1901,1838,89,447,1023,1053,2167,4,1.0
2015-16,1610612747,LAL,Los Angeles Lakers,0021501002,2016-03-15T00:00:00,LAL vs. SAC,L,48.0,0.47,0.31,0.208,0.255,0.506,0.418,0.159,0.152,0,0,0,0,155,1681,840,2285,1507,1317,2236,934,94,1.0
2015-16,1610612753,ORL,Orlando Magic,0021500998,2016-03-15T00:00:00,ORL vs. DEN,W,48.0,0.593,0.309,0.131,0.205,0.556,0.3,0.163,0.214,0,0,0,0,155,216,855,867,2040,1943,1515,833,501,1.0
2015-16,1610612755,PHI,Philadelphia 76ers,0021500999,2016-03-15T00:00:00,PHI @ BKN,L,48.0,0.528,0.295,0.167,0.216,0.578,0.344,0.125,0.4,0,0,0,0,155,852,984,1679,1934,2157,1873,1723,2339,1.0
2015-16,1610612751,BKN,Brooklyn Nets,0021500999,2016-03-15T00:00:00,BKN vs. PHI,W,48.0,0.578,0.344,0.125,0.4,0.528,0.295,0.167,0.216,0,0,0,0,155,304,586,709,107,1607,1476,740,515,1.0
2015-16,1610612746,LAC,LA Clippers,0021501001,2016-03-15T00:00:00,LAC @ SAS,L,48.0,0.522,0.319,0.174,0.225,0.585,0.195,0.115,0.359,0,0,0,0,155,930,758,1859,1829,2206,482,1928,2135,1.0
2015-16,1610612758,SAC,Sacramento Kings,0021501002,2016-03-15T00:00:00,SAC @ LAL,W,48.0,0.506,0.418,0.159,0.152,0.47,0.31,0.208,0.255,0,0,0,0,155,1139,222,1525,2359,775,1612,173,944,1.0
2015-16,1610612761,TOR,Toronto Raptors,0021501000,2016-03-15T00:00:00,TOR @ MIL,W,48.0,0.554,0.205,0.116,0.318,0.455,0.338,0.08,0.25,0,0,0,0,155,535,1884,556,689,553,1847,2376,877,1.0
2015-16,1610612754,IND,Indiana Pacers,0021500997,2016-03-15T00:00:00,IND vs. BOS,W,48.0,0.494,0.333,0.14,0.292,0.426,0.234,0.14,0.356,0,0,0,0,155,1339,635,1069,1000,261,865,1373,2112,1.0
2015-16,1610612743,DEN,Denver Nuggets,0021500998,2016-03-15T00:00:00,DEN @ ORL,L,48.0,0.556,0.3,0.163,0.214,0.593,0.309,0.131,0.205,0,0,0,0,155,513,936,1604,1946,2242,1599,1574,413,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0021501001,2016-03-15T00:00:00,SAS vs. LAC,W,48.0,0.585,0.195,0.115,0.359,0.522,0.319,0.174,0.225,0,0,0,0,155,253,1974,528,325,1530,1702,601,626,1.0
2015-16,1610612738,BOS,Boston Celtics,0021500997,2016-03-15T00:00:00,BOS @ IND,L,48.0,0.426,0.234,0.14,0.356,0.494,0.333,0.14,0.292,0,0,0,0,155,2200,1595,1069,345,1118,1799,1373,1448,1.0
2015-16,1610612749,MIL,Milwaukee Bucks,0021501000,2016-03-15T00:00:00,MIL vs. TOR,L,48.0,0.455,0.338,0.08,0.25,0.554,0.205,0.116,0.318,0,0,0,0,155,1902,612,84,1535,1924,569,1904,1758,1.0
2015-16,1610612765,DET,Detroit Pistons,0021500989,2016-03-14T00:00:00,DET @ WAS,L,48.0,0.424,0.278,0.212,0.26,0.611,0.2,0.101,0.22,0,0,0,0,155,2210,1138,2321,1436,2327,524,2167,558,1.0
2015-16,1610612764,WAS,Washington Wizards,0021500989,2016-03-14T00:00:00,WAS vs. DET,W,48.0,0.611,0.2,0.101,0.22,0.424,0.278,0.212,0.26,0,0,0,0,155,131,1917,281,1893,249,1315,134,1014,1.0
2015-16,1610612740,NOP,New Orleans Pelicans,0021500996,2016-03-14T00:00:00,NOP @ GSW,L,48.0,0.414,0.366,0.091,0.333,0.654,0.284,0.184,0.286,0,0,0,0,155,2278,443,166,513,2432,1357,446,1350,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0021500988,2016-03-14T00:00:00,DAL @ CHA,W,48.0,0.534,0.207,0.152,0.255,0.487,0.447,0.153,0.163,0,0,0,0,155,777,1872,1356,1484,997,2316,1060,141,1.0
2015-16,1610612748,MIA,Miami Heat,0021500990,2016-03-14T00:00:00,MIA vs. DEN,W,48.0,0.646,0.354,0.15,0.229,0.565,0.215,0.15,0.383,0,0,0,0,155,38,508,1321,1795,2033,675,1125,2266,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0021500988,2016-03-14T00:00:00,CHA vs. DAL,L,48.0,0.487,0.447,0.153,0.163,0.534,0.207,0.152,0.255,0,0,0,0,155,1461,143,1387,2314,1682,585,1088,956,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0021500994,2016-03-14T00:00:00,CLE @ UTA,L,48.0,0.455,0.091,0.099,0.34,0.577,0.197,0.157,0.289,0,0,0,0,155,1902,2437,256,490,2156,503,988,1427,1.0
2015-16,1610612756,PHX,Phoenix Suns,0021500995,2016-03-14T00:00:00,PHX vs. MIN,W,48.0,0.479,0.211,0.224,0.4,0.464,0.357,0.148,0.149,0,0,0,0,155,1557,1828,2386,107,691,1966,1170,84,1.0
2015-16,1610612762,UTA,Utah Jazz,0021500994,2016-03-14T00:00:00,UTA vs. CLE,W,48.0,0.577,0.197,0.157,0.289,0.455,0.091,0.099,0.34,0,0,0,0,155,305,1958,1473,1028,553,23,2205,1964,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0021500992,2016-03-14T00:00:00,MEM @ HOU,L,48.0,0.317,0.277,0.198,0.405,0.635,0.4,0.127,0.311,0,0,0,0,155,2459,1152,2204,95,2394,2178,1675,1666,1.0
2015-16,1610612743,DEN,Denver Nuggets,0021500990,2016-03-14T00:00:00,DEN @ MIA,L,48.0,0.565,0.215,0.15,0.383,0.646,0.354,0.15,0.229,0,0,0,0,155,427,1781,1321,189,2423,1950,1125,663,1.0
2015-16,1610612750,MIN,Minnesota Timberwolves,0021500995,2016-03-14T00:00:00,MIN @ PHX,L,48.0,0.464,0.357,0.148,0.149,0.479,0.211,0.224,0.4,0,0,0,0,155,1760,491,1288,2371,903,624,74,2339,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0021500993,2016-03-14T00:00:00,OKC vs. POR,W,48.0,0.645,0.313,0.135,0.324,0.379,0.297,0.115,0.323,0,0,0,0,155,44,807,957,628,47,1490,1934,1821,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0021500993,2016-03-14T00:00:00,POR @ OKC,L,48.0,0.379,0.297,0.115,0.323,0.645,0.313,0.135,0.324,0,0,0,0,155,2414,967,509,638,2417,1647,1487,1830,1.0
2015-16,1610612761,TOR,Toronto Raptors,0021500991,2016-03-14T00:00:00,TOR vs. CHI,L,48.0,0.482,0.373,0.077,0.298,0.548,0.241,0.099,0.233,0,0,0,0,155,1521,393,68,937,1858,945,2200,706,1.0
2015-16,1610612741,CHI,Chicago Bulls,0021500991,2016-03-14T00:00:00,CHI @ TOR,W,48.0,0.548,0.241,0.099,0.233,0.482,0.373,0.077,0.298,0,0,0,0,155,597,1506,257,1745,938,2064,2389,1516,1.0
2015-16,1610612744,GSW,Golden State Warriors,0021500996,2016-03-14T00:00:00,GSW vs. NOP,W,48.0,0.654,0.284,0.184,0.286,0.414,0.366,0.091,0.333,0,0,0,0,155,29,1096,2002,1071,181,2017,2288,1888,1.0
2015-16,1610612745,HOU,Houston Rockets,0021500992,2016-03-14T00:00:00,HOU vs. MEM,W,48.0,0.635,0.4,0.127,0.311,0.317,0.277,0.198,0.405,0,0,0,0,155,67,278,777,785,2,1309,251,2366,1.0
2015-16,1610612752,NYK,New York Knicks,0021500987,2016-03-13T00:00:00,NYK @ LAL,W,48.0,0.473,0.36,0.109,0.156,0.418,0.247,0.097,0.218,0,0,0,0,155,1636,478,382,2348,202,1001,2229,546,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0021500984,2016-03-13T00:00:00,ATL vs. IND,W,48.0,0.559,0.118,0.177,0.289,0.408,0.08,0.177,0.214,0,0,0,0,155,488,2395,1896,1035,148,12,550,501,1.0
2015-16,1610612751,BKN,Brooklyn Nets,0021500985,2016-03-13T00:00:00,BKN vs. MIL,L,48.0,0.643,0.186,0.226,0.188,0.539,0.236,0.141,0.408,0,0,0,0,155,47,2049,2391,2189,1743,884,1347,2370,1.0
2015-16,1610612754,IND,Indiana Pacers,0021500984,2016-03-13T00:00:00,IND @ ATL,L,48.0,0.408,0.08,0.177,0.214,0.559,0.118,0.177,0.289,0,0,0,0,155,2310,2449,1896,1946,1970,66,550,1410,1.0
2015-16,1610612749,MIL,Milwaukee Bucks,0021500985,2016-03-13T00:00:00,MIL @ BKN,W,48.0,0.539,0.236,0.141,0.408,0.643,0.186,0.226,0.188,0,0,0,0,155,714,1565,1099,89,2414,412,68,265,1.0
2015-16,1610612762,UTA,Utah Jazz,0021500986,2016-03-13T00:00:00,UTA @ SAC,W,48.0,0.549,0.268,0.167,0.356,0.525,0.259,0.128,0.196,0,0,0,0,155,591,1255,1679,350,1573,1103,1665,319,1.0
2015-16,1610612758,SAC,Sacramento Kings,0021500986,2016-03-13T00:00:00,SAC vs. UTA,L,48.0,0.525,0.259,0.128,0.196,0.549,0.268,0.167,0.356,0,0,0,0,155,883,1350,787,2128,1867,1202,740,2105,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0021500983,2016-03-13T00:00:00,CLE @ LAC,W,48.0,0.595,0.238,0.108,0.255,0.468,0.241,0.109,0.125,0,0,0,0,155,200,1535,367,1484,751,941,2067,34,1.0
2015-16,1610612746,LAC,LA Clippers,0021500983,2016-03-13T00:00:00,LAC vs. CLE,L,48.0,0.468,0.241,0.109,0.125,0.595,0.238,0.108,0.255,0,0,0,0,155,1705,1517,382,2421,2259,916,2083,956,1.0
2015-16,1610612747,LAL,Los Angeles Lakers,0021500987,2016-03-13T00:00:00,LAL vs. NYK,L,48.0,0.418,0.247,0.097,0.218,0.473,0.36,0.109,0.156,0,0,0,0,155,2256,1455,219,1905,823,1981,2067,108,1.0
2015-16,1610612753,ORL,Orlando Magic,0021500982,2016-03-12T00:00:00,ORL @ POR,L,48.0,0.412,0.198,0.155,0.283,0.661,0.131,0.155,0.237,0,0,0,0,155,2296,1941,1424,1112,2437,102,1020,754,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0021500973,2016-03-12T00:00:00,DAL vs. IND,L,48.0,0.529,0.212,0.143,0.244,0.525,0.358,0.143,0.244,0,0,0,0,155,841,1811,1136,1616,1573,1971,1283,824,1.0
2015-16,1610612756,PHX,Phoenix Suns,0021500981,2016-03-12T00:00:00,PHX @ GSW,L,48.0,0.549,0.217,0.118,0.245,0.565,0.393,0.078,0.152,0,0,0,0,155,589,1761,579,1602,2041,2158,2385,94,1.0
2015-16,1610612754,IND,Indiana Pacers,0021500973,2016-03-12T00:00:00,IND @ DAL,W,48.0,0.525,0.358,0.143,0.244,0.529,0.212,0.143,0.244,0,0,0,0,155,883,485,1136,1616,1617,645,1283,824,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0021500974,2016-03-12T00:00:00,MEM @ ATL,L,48.0,0.379,0.147,0.17,0.385,0.494,0.202,0.117,0.192,0,0,0,0,155,2415,2286,1782,179,1118,550,1883,301,1.0
2015-16,1610612743,DEN,Denver Nuggets,0021500980,2016-03-12T00:00:00,DEN vs. WAS,W,48.0,0.575,0.363,0.212,0.308,0.459,0.337,0.192,0.296,0,0,0,0,155,331,459,2316,826,616,1828,319,1500,1.0
2015-16,1610612744,GSW,Golden State Warriors,0021500981,2016-03-12T00:00:00,GSW vs. PHX,W,48.0,0.565,0.393,0.078,0.152,0.549,0.217,0.118,0.245,0,0,0,0,155,417,302,74,2359,1871,694,1874,846,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0021500979,2016-03-12T00:00:00,SAS vs. OKC,W,48.0,0.424,0.294,0.117,0.283,0.395,0.309,0.202,0.385,0,0,0,0,155,2217,993,562,1117,98,1599,210,2274,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0021500979,2016-03-12T00:00:00,OKC @ SAS,L,48.0,0.395,0.309,0.202,0.385,0.424,0.294,0.117,0.283,0,0,0,0,155,2361,855,2245,179,243,1463,1883,1338,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0021500975,2016-03-12T00:00:00,CHA vs. HOU,W,48.0,0.631,0.182,0.126,0.341,0.489,0.301,0.095,0.333,0,0,0,0,155,78,2078,748,455,1064,1526,2264,1888,1.0
2015-16,1610612761,TOR,Toronto Raptors,0021500977,2016-03-12T00:00:00,TOR vs. MIA,W,53.0,0.476,0.452,0.133,0.28,0.423,0.265,0.133,0.333,0,0,0,0,21,1591,136,923,1154,242,1175,1529,1888,1.0
2015-16,1610612765,DET,Detroit Pistons,0021500976,2016-03-12T00:00:00,DET @ PHI,W,48.0,0.588,0.242,0.129,0.333,0.524,0.321,0.119,0.167,0,0,0,0,155,239,1498,801,513,1555,1721,1852,150,1.0
2015-16,1610612745,HOU,Houston Rockets,0021500975,2016-03-12T00:00:00,HOU @ CHA,L,48.0,0.489,0.301,0.095,0.333,0.631,0.182,0.126,0.341,0,0,0,0,155,1394,933,189,513,2383,379,1690,1999,1.0
2015-16,1610612764,WAS,Washington Wizards,0021500980,2016-03-12T00:00:00,WAS @ DEN,L,48.0,0.459,0.337,0.192,0.296,0.575,0.363,0.212,0.308,0,0,0,0,155,1838,627,2135,948,2126,1997,142,1613,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0021500974,2016-03-12T00:00:00,ATL vs. MEM,W,48.0,0.494,0.202,0.117,0.192,0.379,0.147,0.17,0.385,0,0,0,0,155,1339,1904,562,2153,46,173,665,2274,1.0
2015-16,1610612748,MIA,Miami Heat,0021500977,2016-03-12T00:00:00,MIA @ TOR,L,53.0,0.423,0.265,0.133,0.333,0.476,0.452,0.133,0.28,0,0,0,0,21,2219,1285,923,513,865,2325,1529,1286,1.0
2015-16,1610612749,MIL,Milwaukee Bucks,0021500978,2016-03-12T00:00:00,MIL vs. NOP,W,48.0,0.519,0.296,0.139,0.14,0.427,0.236,0.158,0.281,0,0,0,0,155,960,972,1041,2391,275,884,937,1308,1.0
2015-16,1610612740,NOP,New Orleans Pelicans,0021500978,2016-03-12T00:00:00,NOP @ MIL,L,48.0,0.427,0.236,0.158,0.281,0.519,0.296,0.139,0.14,0,0,0,0,155,2185,1565,1515,1147,1498,1479,1408,65,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0021500982,2016-03-12T00:00:00,POR vs. ORL,W,48.0,0.661,0.131,0.155,0.237,0.412,0.198,0.155,0.283,0,0,0,0,155,24,2358,1424,1701,165,514,1020,1345,1.0
2015-16,1610612755,PHI,Philadelphia 76ers,0021500976,2016-03-12T00:00:00,PHI vs. DET,L,48.0,0.524,0.321,0.119,0.167,0.588,0.242,0.129,0.333,0,0,0,0,155,901,735,598,2296,2222,960,1647,1888,1.0
2015-16,1610612740,NOP,New Orleans Pelicans,0021500967,2016-03-11T00:00:00,NOP @ MEM,L,53.0,0.474,0.354,0.162,0.305,0.521,0.333,0.089,0.214,0,0,0,0,21,1625,512,1590,870,1521,1799,2301,501,1.0
2015-16,1610612745,HOU,Houston Rockets,0021500965,2016-03-11T00:00:00,HOU @ BOS,W,48.0,0.483,0.284,0.178,0.353,0.418,0.308,0.149,0.339,0,0,0,0,155,1495,1088,1920,366,199,1589,1160,1951,1.0
2015-16,1610612765,DET,Detroit Pistons,0021500963,2016-03-11T00:00:00,DET @ CHA,L,48.0,0.533,0.355,0.125,0.163,0.566,0.349,0.115,0.25,0,0,0,0,155,797,500,709,2321,2048,1912,1934,877,1.0
2015-16,1610612755,PHI,Philadelphia 76ers,0021500964,2016-03-11T00:00:00,PHI vs. BKN,W,48.0,0.506,0.179,0.198,0.34,0.408,0.253,0.125,0.273,0,0,0,0,155,1164,2104,2196,471,148,1043,1723,1173,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0021500971,2016-03-11T00:00:00,POR @ GSW,L,48.0,0.541,0.267,0.112,0.196,0.551,0.438,0.082,0.358,0,0,0,0,155,689,1263,450,2118,1884,2294,2360,2128,1.0
2015-16,1610612753,ORL,Orlando Magic,0021500970,2016-03-11T00:00:00,ORL @ SAC,W,48.0,0.544,0.43,0.183,0.326,0.443,0.284,0.167,0.241,0,0,0,0,155,645,190,1988,617,429,1366,740,795,1.0
2015-16,1610612748,MIA,Miami Heat,0021500966,2016-03-11T00:00:00,MIA @ CHI,W,48.0,0.571,0.22,0.082,0.261,0.519,0.185,0.182,0.205,0,0,0,0,155,360,1738,96,1426,1498,406,474,404,1.0
2015-16,1610612741,CHI,Chicago Bulls,0021500966,2016-03-11T00:00:00,CHI vs. MIA,L,48.0,0.519,0.185,0.182,0.205,0.571,0.22,0.082,0.261,0,0,0,0,155,960,2050,1976,2048,2096,719,2360,1026,1.0
2015-16,1610612751,BKN,Brooklyn Nets,0021500964,2016-03-11T00:00:00,BKN @ PHI,L,48.0,0.408,0.253,0.125,0.273,0.506,0.179,0.198,0.34,0,0,0,0,155,2310,1409,709,1255,1294,352,258,1983,1.0
2015-16,1610612750,MIN,Minnesota Timberwolves,0021500968,2016-03-11T00:00:00,MIN @ OKC,W,48.0,0.471,0.244,0.118,0.18,0.464,0.298,0.238,0.36,0,0,0,0,155,1670,1478,579,2240,691,1500,32,2137,1.0
