season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,1610612751,BKN,Brooklyn Nets,Spotup,Defensive,0.0,82,0.137,1.066,0.421,0.053,0.05,0.05,0.016,0.42,0.545,1249,1332,480,1139,659,2017-18,2017,2018
22017,1610612757,POR,Portland Trail Blazers,Spotup,Defensive,0.621,82,0.17,0.999,0.392,0.046,0.063,0.045,0.012,0.385,0.52,1503,1502,532,1357,825,2017-18,2017,2018
22017,1610612762,UTA,Utah Jazz,Spotup,Defensive,0.138,82,0.17,1.043,0.408,0.05,0.061,0.045,0.009,0.406,0.536,1479,1543,542,1328,786,2017-18,2017,2018
22017,1610612748,MIA,Miami Heat,Spotup,Defensive,0.483,82,0.175,1.014,0.398,0.063,0.07,0.058,0.009,0.4,0.524,1539,1560,535,1345,810,2017-18,2017,2018
22017,1610612759,SAS,San Antonio Spurs,Spotup,Defensive,0.793,82,0.188,0.988,0.385,0.042,0.05,0.036,0.011,0.383,0.505,1631,1611,577,1498,921,2017-18,2017,2018
22017,1610612738,BOS,Boston Celtics,Spotup,Defensive,1.0,82,0.191,0.957,0.373,0.052,0.064,0.048,0.011,0.372,0.494,1686,1613,563,1508,945,2017-18,2017,2018
22017,1610612761,TOR,Toronto Raptors,Spotup,Defensive,0.724,82,0.183,0.993,0.395,0.053,0.062,0.045,0.009,0.396,0.513,1637,1625,579,1464,885,2017-18,2017,2018
22017,1610612755,PHI,Philadelphia 76ers,Spotup,Defensive,0.966,82,0.185,0.958,0.372,0.042,0.059,0.039,0.01,0.369,0.493,1703,1631,575,1547,972,2017-18,2017,2018
22017,1610612742,DAL,Dallas Mavericks,Spotup,Defensive,0.69,82,0.194,0.995,0.388,0.037,0.06,0.036,0.009,0.379,0.518,1686,1677,597,1538,941,2017-18,2017,2018
22017,1610612753,ORL,Orlando Magic,Spotup,Defensive,0.897,82,0.194,0.971,0.385,0.045,0.075,0.042,0.007,0.378,0.512,1752,1701,599,1555,956,2017-18,2017,2018
22017,1610612740,NOP,New Orleans Pelicans,Spotup,Defensive,0.448,82,0.181,1.014,0.398,0.044,0.064,0.04,0.004,0.394,0.528,1700,1724,607,1524,917,2017-18,2017,2018
22017,1610612764,WAS,Washington Wizards,Spotup,Defensive,0.862,82,0.2,0.974,0.382,0.051,0.068,0.046,0.011,0.378,0.507,1780,1734,607,1587,980,2017-18,2017,2018
22017,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.931,82,0.195,0.969,0.375,0.055,0.06,0.051,0.014,0.375,0.495,1811,1754,611,1628,1017,2017-18,2017,2018
22017,1610612750,MIN,Minnesota Timberwolves,Spotup,Defensive,0.517,82,0.199,1.013,0.396,0.026,0.056,0.025,0.006,0.384,0.529,1758,1781,642,1623,981,2017-18,2017,2018
22017,1610612756,PHX,Phoenix Suns,Spotup,Defensive,0.241,82,0.19,1.035,0.396,0.046,0.046,0.038,0.007,0.399,0.529,1744,1805,632,1595,963,2017-18,2017,2018
22017,1610612763,MEM,Memphis Grizzlies,Spotup,Defensive,0.31,82,0.204,1.029,0.4,0.067,0.07,0.061,0.013,0.4,0.536,1767,1818,619,1548,929,2017-18,2017,2018
22017,1610612744,GSW,Golden State Warriors,Spotup,Defensive,0.655,82,0.2,0.996,0.388,0.055,0.055,0.05,0.011,0.393,0.505,1844,1837,645,1662,1017,2017-18,2017,2018
22017,1610612745,HOU,Houston Rockets,Spotup,Defensive,0.414,82,0.205,1.02,0.397,0.055,0.055,0.052,0.012,0.399,0.524,1808,1844,647,1629,982,2017-18,2017,2018
22017,1610612737,ATL,Atlanta Hawks,Spotup,Defensive,0.586,82,0.206,1.006,0.387,0.038,0.059,0.034,0.009,0.381,0.52,1858,1870,657,1696,1039,2017-18,2017,2018
22017,1610612758,SAC,Sacramento Kings,Spotup,Defensive,0.207,82,0.209,1.039,0.404,0.046,0.061,0.043,0.008,0.4,0.538,1807,1877,658,1628,970,2017-18,2017,2018
22017,1610612746,LAC,LA Clippers,Spotup,Defensive,0.379,82,0.203,1.022,0.403,0.042,0.067,0.038,0.01,0.393,0.534,1846,1886,669,1662,993,2017-18,2017,2018
22017,1610612766,CHA,Charlotte Hornets,Spotup,Defensive,0.345,82,0.209,1.023,0.397,0.048,0.058,0.044,0.011,0.395,0.526,1851,1894,666,1676,1010,2017-18,2017,2018
22017,1610612749,MIL,Milwaukee Bucks,Spotup,Defensive,0.552,82,0.216,1.008,0.4,0.047,0.076,0.043,0.01,0.389,0.529,1916,1931,680,1699,1019,2017-18,2017,2018
22017,1610612754,IND,Indiana Pacers,Spotup,Defensive,0.276,82,0.214,1.032,0.404,0.05,0.062,0.046,0.012,0.398,0.535,1889,1950,686,1699,1013,2017-18,2017,2018
22017,1610612743,DEN,Denver Nuggets,Spotup,Defensive,0.069,82,0.207,1.06,0.419,0.05,0.056,0.047,0.012,0.415,0.547,1845,1956,700,1670,970,2017-18,2017,2018
22017,1610612752,NYK,New York Knicks,Spotup,Defensive,0.172,82,0.212,1.042,0.406,0.042,0.067,0.036,0.008,0.397,0.543,1900,1979,693,1709,1016,2017-18,2017,2018
22017,1610612739,CLE,Cleveland Cavaliers,Spotup,Defensive,0.103,82,0.212,1.045,0.413,0.048,0.065,0.046,0.012,0.406,0.541,1900,1985,705,1707,1002,2017-18,2017,2018
22017,1610612765,DET,Detroit Pistons,Spotup,Defensive,0.828,82,0.245,0.976,0.377,0.042,0.07,0.039,0.008,0.37,0.509,2149,2098,727,1926,1199,2017-18,2017,2018
22017,1610612760,OKC,Oklahoma City Thunder,Spotup,Defensive,0.759,82,0.242,0.992,0.385,0.044,0.059,0.04,0.011,0.381,0.51,2140,2122,749,1944,1195,2017-18,2017,2018
22017,1610612741,CHI,Chicago Bulls,Spotup,Defensive,0.034,82,0.233,1.064,0.409,0.043,0.055,0.041,0.013,0.403,0.548,2060,2191,770,1884,1114,2017-18,2017,2018
