season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,1.0,82,0.119,1.131,0.467,0.062,0.055,0.055,0.014,0.465,0.57,1057,1195,443,948,505,2017-18,2017,2018
22017,1610612737,ATL,Atlanta Hawks,OffScreen,Offensive,0.517,82,0.083,1.001,0.405,0.092,0.083,0.083,0.019,0.411,0.506,738,739,252,622,370,2017-18,2017,2018
22017,1610612764,WAS,Washington Wizards,OffScreen,Offensive,0.793,82,0.079,1.04,0.435,0.081,0.061,0.078,0.018,0.443,0.518,707,735,269,619,350,2017-18,2017,2018
22017,1610612756,PHX,Phoenix Suns,OffScreen,Offensive,0.379,82,0.078,0.975,0.4,0.055,0.054,0.05,0.008,0.406,0.491,721,703,259,648,389,2017-18,2017,2018
22017,1610612742,DAL,Dallas Mavericks,OffScreen,Offensive,0.448,82,0.076,0.982,0.397,0.061,0.072,0.056,0.015,0.394,0.498,657,645,230,580,350,2017-18,2017,2018
22017,1610612766,CHA,Charlotte Hornets,OffScreen,Offensive,0.345,82,0.066,0.961,0.384,0.091,0.055,0.084,0.027,0.402,0.464,595,572,201,523,322,2017-18,2017,2018
22017,1610612751,BKN,Brooklyn Nets,OffScreen,Offensive,0.586,82,0.061,1.007,0.384,0.077,0.075,0.075,0.02,0.39,0.501,549,553,183,477,294,2017-18,2017,2018
22017,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.897,82,0.058,1.085,0.438,0.063,0.063,0.053,0.016,0.433,0.556,506,549,197,450,253,2017-18,2017,2018
22017,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.966,82,0.056,1.097,0.436,0.046,0.063,0.04,0.016,0.423,0.563,496,544,196,450,254,2017-18,2017,2018
22017,1610612752,NYK,New York Knicks,OffScreen,Offensive,0.414,82,0.062,0.98,0.434,0.077,0.063,0.074,0.013,0.441,0.495,555,544,210,484,274,2017-18,2017,2018
22017,1610612755,PHI,Philadelphia 76ers,OffScreen,Offensive,0.483,82,0.058,0.996,0.413,0.071,0.101,0.062,0.021,0.399,0.518,534,532,187,453,266,2017-18,2017,2018
22017,1610612740,NOP,New Orleans Pelicans,OffScreen,Offensive,0.069,82,0.064,0.885,0.394,0.067,0.09,0.059,0.012,0.389,0.458,581,514,196,497,301,2017-18,2017,2018
22017,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.724,82,0.055,1.035,0.425,0.051,0.045,0.049,0.002,0.434,0.522,486,503,187,440,253,2017-18,2017,2018
22017,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.172,82,0.062,0.907,0.386,0.071,0.065,0.058,0.016,0.394,0.457,551,500,187,485,298,2017-18,2017,2018
22017,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.862,82,0.052,1.074,0.423,0.076,0.061,0.071,0.017,0.431,0.542,462,496,172,407,235,2017-18,2017,2018
22017,1610612748,MIA,Miami Heat,OffScreen,Offensive,0.655,82,0.052,1.02,0.426,0.046,0.081,0.037,0.011,0.407,0.545,457,466,172,404,232,2017-18,2017,2018
22017,1610612762,UTA,Utah Jazz,OffScreen,Offensive,0.69,82,0.051,1.02,0.406,0.059,0.077,0.052,0.011,0.403,0.531,442,451,157,387,230,2017-18,2017,2018
